Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-3.509532e-05,1020.3791937465103,1020.3791937465103,388.5427135678392,5.599172728030745,0.5618003113479659,0.5618003113479659
1,-850.0,-3.326021e-05,964.5291881630374,964.5291881630374,369.5678391959799,5.502879885848991,0.4483964001387619,0.4483964001387619
2,-800.0,-3.148157e-05,914.4381998883304,914.4381998883304,353.04522613065325,5.496693222376924,0.45207361171739013,0.45207361171739013
3,-750.0,-2.983929e-05,866.2195600223338,866.2195600223338,336.0,5.513917827048538,0.441298989869813,0.441298989869813
4,-700.0,-2.811121e-05,817.1171055276382,817.1171055276382,318.95477386934675,5.457106853200499,0.4159745062718752,0.4159745062718752
5,-650.0,-2.64255e-05,768.1699698492461,768.1699698492461,301.6683417085427,5.5476310284991275,0.4480663853937311,0.4480663853937311
6,-600.0,-2.482036e-05,719.1660703517585,719.1660703517585,281.52763819095475,5.513703607718963,0.41699963953731245,0.41699963953731245
7,-550.0,-2.331833e-05,670.2346219988832,670.2346219988832,264.2814070351759,5.54735963373576,0.4170840137577535,0.4170840137577535
8,-500.0,-2.191884e-05,624.9134919039642,624.9134919039642,247.55778894472363,5.528893939444533,0.4248537580686847,0.4248537580686847
9,-450.0,-2.023309e-05,572.4078347292016,572.4078347292016,227.53768844221105,5.543777864467905,0.40229206138319756,0.40229206138319756
10,-400.0,-1.862243e-05,525.7990396426578,525.7990396426578,208.44221105527637,5.598465432499597,0.38408471247302794,0.38408471247302794
11,-350.0,-1.714361e-05,470.2746800670016,470.2746800670016,187.97989949748742,5.502625954587091,0.4625901808889517,0.4625901808889517
12,-300.0,-1.550004e-05,416.5652261306532,416.5652261306532,168.04020100502512,5.5935105531285805,0.4631780300138237,0.4631780300138237
13,-250.0,-1.387216e-05,364.88506532663314,364.88506532663314,148.2211055276382,5.517419761710644,0.3808862483364367,0.3808862483364367
14,-200.0,-1.20443e-05,308.7759687325516,308.7759687325516,126.39195979899498,5.557621157539524,0.4590150923972488,0.4590150923972488
15,-150.0,-1.0109e-05,250.0479642657733,250.0479642657733,103.79899497487438,5.610519310945774,0.49389450733253076,0.49389450733253076
16,-100.0,-8.416602e-06,188.89998436627582,188.89998436627582,79.8391959798995,5.545620813300462,0.3886283930637872,0.3886283930637872
