Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-4.675279e-05,1167.8208643216078,1167.8208643216078,380.46231155778895,2.2562137328362417,0.6232389981963425,0.6232389981963425
1,-850.0,-4.415079e-05,1112.4283997766609,1112.4283997766609,364.2613065326633,2.0371684075740553,0.7072810276172473,0.7072810276172473
2,-800.0,-4.176965e-05,1027.2755064209937,1027.2755064209937,337.20603015075375,2.8384737171419165,0.6814288268339604,0.6814288268339604
3,-750.0,-3.924381e-05,963.1984276940257,963.1984276940257,318.1105527638191,2.8007143279808226,0.6367284548548339,0.6367284548548339
4,-700.0,-3.743538e-05,896.5998883305416,896.5998883305416,297.32663316582915,2.747940422661621,0.5430626364370933,0.5430626364370933
5,-650.0,-3.476272e-05,840.3601116694582,840.3601116694582,279.8391959798995,2.342406785431817,0.5166277497608764,0.5166277497608764
6,-600.0,-3.269762e-05,779.3908565047457,779.3908565047457,261.90954773869345,2.237509499078037,0.4550902101189689,0.4550902101189689
7,-550.0,-3.070685e-05,711.8833456169735,711.8833456169735,239.95979899497488,2.483845857827178,0.5528720540666208,0.5528720540666208
8,-500.0,-2.828877e-05,650.1566320491345,650.1566320491345,220.74371859296483,2.4500096348581657,0.587101962306974,0.587101962306974
9,-450.0,-2.622163e-05,591.4823361250697,591.4823361250697,201.4070351758794,2.5235634459956198,0.5615397478590571,0.5615397478590571
10,-400.0,-2.39254e-05,538.1043171412618,538.1043171412618,184.76381909547737,2.37634878643068,0.5289409662409441,0.5289409662409441
11,-350.0,-2.208908e-05,486.472665549972,486.472665549972,168.321608040201,2.3626201700379634,0.4712115813996279,0.4712115813996279
12,-300.0,-1.980125e-05,429.9411546621998,429.9411546621998,150.31155778894473,2.261594527779579,0.5022689769970633,0.5022689769970633
13,-250.0,-1.77432e-05,372.8262110552763,372.8262110552763,129.8894472361809,2.347237944042922,0.38946908558643895,0.38946908558643895
14,-200.0,-1.554301e-05,315.77476716917914,315.77476716917914,111.51758793969849,2.403794790276053,0.4142928812228679,0.4142928812228679
15,-150.0,-1.305813e-05,253.5821150195421,253.5821150195421,88.56281407035176,2.298247786133021,0.3229774536875484,0.3229774536875484
16,-100.0,-1.027944e-05,191.2716828587381,191.2716828587381,66.29145728643216,2.274245297603864,0.42026114146538496,0.42026114146538496
