Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.268883e-05,1405.3800177777778,1405.3800177777778,411.16,4.012644360696834,0.5964562119720126,0.5964562119720126
1,-800.0,-1.879552e-05,1298.001902222222,1298.001902222222,379.92,3.952581222566799,0.5756398429573808,0.5756398429573808
2,-700.0,-1.628003e-05,1220.3528888888886,1220.3528888888886,355.32,3.997743561091296,0.6746616906272325,0.6746616906272325
3,-600.0,-1.437168e-05,1139.974328888889,1139.974328888889,331.0,3.958316789049246,0.6471471325749663,0.6471471325749663
4,-500.0,-1.281864e-05,1061.9903288888888,1061.9903288888888,305.52,3.9956794196596106,0.6116357713541571,0.6116357713541571
5,-400.0,-1.153227e-05,964.298631111111,964.298631111111,274.68,3.950062703049749,0.5880512521881142,0.5880512521881142
6,-300.0,-1.049668e-05,833.0337599999999,833.0337599999999,233.4,3.9110402708230962,0.5304445712796008,0.5304445712796008
7,-200.0,-9.465525e-06,585.1463288888888,585.1463288888888,160.0,3.971928529935248,0.44592088984482364,0.44592088984482364
8,-100.0,-6.343244e-06,292.4546133333333,292.4546133333333,81.48,3.8768248176396445,0.43247849056340354,0.43247849056340354
