Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.95137e-05,1930.8092998324955,1930.8092998324955,594.8140703517588,2.442736166959035,1.3248701533315308,1.3248701533315308
1,-850.0,-1.893363e-05,1863.3186018983804,1863.3186018983804,574.6331658291457,2.260121985726835,0.9098461382604517,0.9098461382604517
2,-800.0,-1.837274e-05,1778.8037610273584,1778.8037610273584,550.070351758794,2.2044224376313535,0.94284490597966,0.94284490597966
3,-750.0,-1.784665e-05,1690.1863986599665,1690.1863986599665,525.5075376884422,2.037088939632685,0.8289520772486427,0.8289520772486427
4,-700.0,-1.721625e-05,1599.2797409268562,1599.2797409268562,503.0753768844221,1.4027671124261125,0.778907276234313,0.778907276234313
5,-650.0,-1.646525e-05,1474.7610407593518,1474.7610407593518,468.66331658291455,1.403561619542218,0.7464627722844918,0.7464627722844918
6,-600.0,-1.563492e-05,1356.2017018425458,1356.2017018425458,438.03015075376885,1.5910345911925985,0.5610593445446315,0.5610593445446315
7,-550.0,-1.502602e-05,1220.5204868788385,1220.5204868788385,398.63316582914575,2.138725046144205,1.338381583995765,1.338381583995765
8,-500.0,-1.410445e-05,1105.8085985482967,1105.8085985482967,365.1457286432161,2.5992301255106276,0.752065744563758,0.752065744563758
9,-450.0,-1.319865e-05,1006.9623316582915,1006.9623316582915,336.4422110552764,2.4967398139751897,0.7032029581399847,0.7032029581399847
10,-400.0,-1.222229e-05,911.1145415968731,911.1145415968731,307.65829145728645,2.3891898769948496,0.7024477544497505,0.7024477544497505
11,-350.0,-1.128211e-05,810.9265974316023,810.9265974316023,274.9748743718593,2.878967162931561,0.5456150239368218,0.5456150239368218
12,-300.0,-1.035309e-05,722.329299832496,722.329299832496,244.98492462311557,2.7642234311616867,0.5755207082997205,0.5755207082997205
13,-250.0,-9.680089e-06,630.487548855388,630.487548855388,213.6281407035176,2.2495961370577064,0.46920011636870934,0.46920011636870934
14,-200.0,-8.612901e-06,537.5360714684532,537.5360714684532,182.79396984924622,1.8778048183535572,0.49738272459594945,0.49738272459594945
15,-150.0,-7.197887e-06,427.08713344500273,427.08713344500273,144.08040201005025,2.102187695128301,0.42038751818710307,0.42038751818710307
16,-100.0,-5.743935e-06,320.47101284198766,320.47101284198766,107.61809045226131,1.722053353032267,0.34580254465633253,0.34580254465633253
