Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-4.537247e-05,1100.3515175879395,1100.3515175879395,361.0854271356784,4.952681652533999,0.6844039273206186,0.6844039273206186
1,-850.0,-4.293104e-05,1028.3222691233948,1028.3222691233948,338.77386934673365,5.2445651004749,0.7045301969480401,0.7045301969480401
2,-800.0,-4.027524e-05,964.393701842546,964.393701842546,320.0,5.387198006847303,0.4270458128594109,0.4270458128594109
3,-750.0,-3.836432e-05,914.0944008933554,914.0944008933554,305.00502512562815,5.452443280685699,0.49908798597129606,0.49908798597129606
4,-700.0,-3.590396e-05,855.2174919039641,855.2174919039641,287.91959798994975,5.6004369163219625,0.5053863189158129,0.5053863189158129
5,-650.0,-3.345838e-05,784.2318257956447,784.2318257956447,266.09045226130655,5.599476940840476,0.5062765460297484,0.5062765460297484
6,-600.0,-3.138527e-05,719.2165449469569,719.2165449469569,247.5175879396985,5.650670119299048,0.4022993610622178,0.4022993610622178
7,-550.0,-2.958751e-05,671.726061418202,671.726061418202,232.04020100502512,5.5137306208007715,0.44254166346759694,0.44254166346759694
8,-500.0,-2.723805e-05,620.2458872138468,620.2458872138468,215.75879396984925,5.558981689771337,0.4372687695857774,0.4372687695857774
9,-450.0,-2.506526e-05,559.8455745393634,559.8455745393634,195.41708542713567,5.787310512864806,0.47140870561718173,0.47140870561718173
10,-400.0,-2.28541e-05,501.9231982132886,501.9231982132886,176.1608040201005,5.7915024059390685,0.41626431904548955,0.41626431904548955
11,-350.0,-2.101926e-05,452.4234148520379,452.4234148520379,160.04020100502512,5.703096670924414,0.45219606890687086,0.45219606890687086
12,-300.0,-1.891777e-05,402.7737085427135,402.7737085427135,143.91959798994975,5.741134656551512,0.468327420741755,0.468327420741755
13,-250.0,-1.673882e-05,350.39978559463987,350.39978559463987,127.11557788944724,5.7710026564166235,0.45201201134592894,0.45201201134592894
14,-200.0,-1.450223e-05,295.5338291457286,295.5338291457286,106.29145728643216,5.803095916229819,0.4483523793618902,0.4483523793618902
15,-150.0,-1.213615e-05,236.5270798436627,236.5270798436627,87.8391959798995,5.827608487838812,0.3565608414054873,0.3565608414054873
16,-100.0,-1.006316e-05,186.8034394193188,186.8034394193188,69.66834170854271,3.1930201467523385,0.42653935108734725,0.42653935108734725
