Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.569716e-05,1065.8030597431605,1065.8030597431605,296.36180904522615,2.1693776528651907,0.5984409450987134,0.5984409450987134
1,-850.0,-2.428632e-05,1037.7390061418203,1037.7390061418203,288.964824120603,2.4423953769648863,0.6259060138446746,0.6259060138446746
2,-800.0,-2.27388e-05,1014.5509592406478,1014.5509592406478,280.4824120603015,3.343936731575041,0.6189532109269918,0.6189532109269918
3,-750.0,-2.167794e-05,990.0999932998324,990.0999932998324,274.2110552763819,2.787525033400446,0.5272005288088903,0.5272005288088903
4,-700.0,-2.051011e-05,962.1327615857064,962.1327615857064,265.20603015075375,2.7882653664033152,0.6002142441071935,0.6002142441071935
5,-650.0,-1.95758e-05,946.8204846454496,946.8204846454496,262.99497487437185,2.184595057499452,0.627127017582204,0.627127017582204
6,-600.0,-1.885234e-05,925.3792875488555,925.3792875488555,255.678391959799,2.1307901682212336,0.5993735942087374,0.5993735942087374
7,-550.0,-1.795997e-05,892.2251077610274,892.2251077610274,245.30653266331657,2.185645396046615,0.6918907970915467,0.6918907970915467
8,-500.0,-1.690849e-05,865.9198570630932,865.9198570630932,239.19597989949747,1.9486693060613067,0.4960251607372161,0.4960251607372161
9,-450.0,-1.631301e-05,838.0900591848128,838.0900591848128,229.98994974874373,2.004344168364126,0.45295255070774704,0.45295255070774704
10,-400.0,-1.552684e-05,791.8947269681742,791.8947269681742,215.59798994974875,2.1702031821350216,0.5395440693256082,0.5395440693256082
11,-350.0,-1.482629e-05,737.2472674483527,737.2472674483527,198.83417085427135,2.3232891982597175,0.4924714747125946,0.4924714747125946
12,-300.0,-1.39396e-05,674.4879419318814,674.4879419318814,180.66331658291458,2.108980427552108,0.5090732343151078,0.5090732343151078
13,-250.0,-1.285279e-05,581.3894003350082,581.3894003350082,153.2462311557789,2.1907215874350956,0.4940367929357078,0.4940367929357078
14,-200.0,-1.171564e-05,458.88039307649353,458.88039307649353,119.95979899497488,2.2158416854863354,0.3810659579005285,0.3810659579005285
15,-150.0,-1.010765e-05,351.0634773869346,351.0634773869346,93.62814070351759,2.3100109892819636,0.455921041546854,0.455921041546854
16,-100.0,-8.617367e-06,258.70418760469005,258.70418760469005,70.51256281407035,2.2458197897814713,0.46468599562390434,0.46468599562390434
