time (26.05.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
10:45:43;-25;-25.03853;-2.6184248500000004e-06;4.517290408806994e-10;-3.656904e-06
10:46:03;-50;-50.0738;-3.874140149999999e-06;6.287996591721451e-10;-5.569864e-06
10:46:23;-75;-75.10254;-4.8570242e-06;3.195961404648219e-10;-7.067831e-06
10:46:43;-100;-100.0795;-5.6772944e-06;8.954657905246804e-10;-8.293041e-06
10:47:03;-125;-125.0334;-6.40934805e-06;3.796373564007979e-10;-9.364503e-06
10:47:23;-150;-150.0259;-7.083133049999999e-06;1.1163552917306415e-09;-1.036169e-05
10:47:43;-175;-175.0377;-7.6946472e-06;1.8799467806297637e-09;-1.129648e-05
10:48:03;-200;-200.0683;-8.279992300000002e-06;8.614004414324143e-10;-1.208236e-05
10:48:23;-225;-225.0816;-8.86501325e-06;1.4298510164961173e-09;-1.29244e-05
10:48:43;-250;-250.0586;-9.423229750000001e-06;8.366411712167601e-10;-1.373173e-05
10:49:03;-275;-275.0313;-9.919203449999999e-06;1.7804361663297372e-09;-1.443668e-05
10:49:23;-300;-300.0089;-1.0409166499999999e-05;2.051784135210145e-09;-1.518368e-05
10:49:43;-325;-325.0414;-1.0913919499999999e-05;4.269914958169523e-10;-1.587865e-05
10:50:03;-350;-350.0538;-1.1445300499999998e-05;8.742929929377408e-10;-1.663474e-05
10:50:23;-375;-375.0852;-1.19491955e-05;1.4536327725736267e-09;-1.735203e-05
10:50:43;-400;-400.0615;-1.24365395e-05;5.770097377861077e-10;-1.808466e-05
10:51:03;-425;-425.0348;-1.29116455e-05;1.2814280071467135e-09;-1.875629e-05
10:51:22;-450;-449.9875;-1.34134515e-05;1.9368714819264806e-09;-1.944054e-05
10:51:42;-475;-475.0225;-1.3898831499999998e-05;3.5067169475162635e-10;-2.015401e-05
10:52:02;-500;-500.0521;-1.4406773500000002e-05;2.1647187201804834e-09;-2.0902e-05
10:52:22;-525;-525.0856;-1.49524015e-05;2.5376483478803734e-09;-2.166186e-05
10:52:42;-550;-550.0684;-1.53929445e-05;6.858073618006428e-10;-2.228871e-05
10:53:02;-575;-575.0236;-1.5950288e-05;7.771735970811424e-10;-2.30767e-05
10:53:22;-600;-599.9976;-1.6472487e-05;8.558960509314155e-10;-2.381428e-05
10:53:42;-625;-625.0266;-1.6988720000000004e-05;5.482567829038026e-10;-2.455574e-05
10:54:02;-650;-650.0543;-1.7538557e-05;5.991582011456371e-10;-2.533673e-05
10:54:22;-675;-675.0665;-1.8162251999999996e-05;8.494704191435992e-09;-2.615616e-05
10:54:41;-700;-700.0478;-1.868838e-05;2.0906490618944454e-09;-2.696412e-05
10:55:01;-725;-725.0147;-1.92616105e-05;1.4430456463674348e-09;-2.773236e-05
10:55:21;-750;-749.9861;-1.98331425e-05;1.3218630555015567e-09;-2.857207e-05
10:55:40;-775;-775.0074;-2.04446295e-05;1.6032868544025242e-09;-2.940808e-05
10:56:00;-800;-800.0132;-2.1057839499999998e-05;3.10474769305009e-09;-3.030937e-05
10:56:20;-825;-825.0402;-2.1624551500000004e-05;2.170344935142771e-09;-3.112488e-05
10:56:40;-850;-850.0181;-2.2231305999999998e-05;4.301460763508104e-09;-3.192453e-05
10:57:00;-875;-874.9838;-2.2821917e-05;3.837957666520096e-09;-3.285176e-05
10:57:20;-900;-899.9488;-2.3449340999999998e-05;2.9924570924241213e-09;-3.367481e-05
