time (26.05.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
14:09:02;-25;-25.04085;3.1387515499999997e-06;1.9796659408849284e-10;-3.140909e-06
14:09:22;-50;-50.07535;4.5682697000000006e-06;3.1121544065165836e-10;-4.569274e-06
14:09:42;-75;-75.1038;5.63405465e-06;1.8643185450721352e-10;-5.633893e-06
14:10:02;-100;-100.0789;6.514311549999999e-06;3.7202633962529834e-10;-6.515497e-06
14:10:21;-125;-125.0331;7.28100245e-06;6.337686189572773e-10;-7.273206e-06
14:10:41;-150;-150.0118;7.959026350000001e-06;5.336790153031989e-10;-7.956163e-06
14:11:01;-175;-175.0482;8.587254800000002e-06;3.5004894372073023e-10;-8.588032e-06
14:11:21;-200;-200.0797;9.190672e-06;1.027469354774174e-09;-9.189592e-06
14:11:41;-225;-225.0928;9.741783699999999e-06;6.286859633393863e-10;-9.748883e-06
14:12:00;-250;-250.0604;1.02582805e-05;6.597675632372577e-10;-1.025875e-05
14:12:20;-275;-275.0321;1.0748987000000001e-05;6.407968086687404e-10;-1.074897e-05
14:12:41;-300;-300.0086;1.1237006e-05;9.489640140700778e-10;-1.123585e-05
14:13:00;-325;-325.0429;1.1699716999999999e-05;5.883660000373669e-10;-1.169366e-05
14:13:20;-350;-350.0546;1.2147282500000002e-05;9.93289956407466e-10;-1.215082e-05
14:13:41;-375;-375.0869;1.2505740500000002e-05;7.446517558563891e-10;-1.251589e-05
14:14:01;-400;-400.063;1.27889335e-05;2.5804774267563467e-10;-1.279548e-05
14:14:21;-425;-425.0339;1.3098141499999998e-05;6.562393903904307e-10;-1.310314e-05
14:14:41;-450;-449.9883;1.3404924500000001e-05;7.895383065437839e-10;-1.340819e-05
14:15:01;-475;-475.0226;1.3707691999999999e-05;9.382895608499533e-10;-1.369404e-05
14:15:21;-500;-500.0545;1.3984745000000002e-05;1.6117821658028272e-09;-1.399535e-05
14:15:40;-525;-525.0871;1.4278543500000003e-05;1.0013888542918508e-09;-1.428743e-05
14:16:00;-550;-550.0671;1.4581212e-05;1.4521700313668565e-09;-1.457247e-05
14:16:20;-575;-575.0229;1.4903975e-05;1.5889330539704992e-09;-1.488956e-05
14:16:40;-600;-599.9978;1.5185708000000005e-05;1.2757126635727874e-09;-1.519922e-05
14:16:59;-625;-625.0257;1.5487071e-05;2.6258301449256137e-09;-1.548535e-05
14:17:19;-650;-650.0535;1.5796589e-05;1.5648760174531375e-09;-1.579917e-05
14:17:39;-675;-675.0678;1.61306315e-05;9.651552401039399e-10;-1.613355e-05
14:17:59;-700;-700.0468;1.644814e-05;9.004262879326211e-10;-1.644558e-05
14:18:19;-725;-725.0164;1.6721990999999995e-05;8.069507110102094e-10;-1.673786e-05
14:18:39;-750;-749.9857;1.7072834999999996e-05;2.518094170200994e-09;-1.706866e-05
14:18:59;-775;-775.006;1.7488002e-05;1.0390708830489e-09;-1.748669e-05
14:19:19;-800;-800.0128;1.7957106500000002e-05;2.373204718834921e-09;-1.794975e-05
14:19:39;-825;-825.0393;1.8406457499999998e-05;5.01819626459601e-10;-1.841373e-05
14:19:59;-850;-850.0184;1.8832870499999996e-05;5.866649277910074e-10;-1.883936e-05
14:20:19;-875;-874.9833;1.9307254500000003e-05;1.2110389083345799e-09;-1.931574e-05
14:20:39;-900;-899.9463;1.98167985e-05;1.864361589794201e-09;-1.982049e-05
