time (05.06.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
14:21:04;-25;-25.03548;3.7000784e-08;1.645473417287548e-11;-3.743174e-08
14:21:24;-50;-50.06548;4.2809969000000004e-08;4.045688110754437e-11;-4.185345e-08
14:21:44;-75;-75.09344;4.37832475e-08;3.978617049852243e-11;-4.356527e-08
14:22:04;-100;-100.068;4.3569886500000004e-08;4.3448040250827213e-11;-4.360604e-08
14:22:24;-125;-125.0223;4.34884305e-08;2.3161216834128017e-11;-4.377332e-08
14:22:44;-150;-150.0019;4.38152475e-08;2.0681485281224436e-11;-4.404003e-08
14:23:04;-175;-175.036;4.40296205e-08;1.791999976946143e-11;-4.369777e-08
14:23:24;-200;-200.0663;4.4211217e-08;1.9059052627294853e-11;-4.390544e-08
14:23:44;-225;-225.0801;4.466019699999999e-08;1.1826642720992143e-11;-4.419939e-08
14:24:03;-250;-250.0557;4.5231875e-08;1.3121209786067782e-11;-4.490394e-08
14:24:23;-275;-275.0278;4.61841465e-08;2.1810651105308507e-11;-4.592431e-08
14:24:43;-300;-300.0054;4.730750500000001e-08;1.3819371666251772e-11;-4.705183e-08
14:25:03;-325;-325.0389;4.791938850000001e-08;1.5198003261530823e-11;-4.802667e-08
14:25:22;-350;-350.0497;4.8175003e-08;1.7609760860102503e-11;-4.808114e-08
14:25:42;-375;-375.0818;4.83442955e-08;1.3891782939475466e-11;-4.849421e-08
14:26:02;-400;-400.0573;4.83371185e-08;2.968239899565896e-11;-4.818173e-08
14:26:22;-425;-425.0302;4.842266800000001e-08;1.061963437694523e-11;-4.897974e-08
14:26:42;-450;-449.9861;4.916926849999999e-08;1.126632680324437e-11;-4.976522e-08
14:27:02;-475;-475.0162;4.9992451e-08;2.12372289141027e-11;-5.009229e-08
14:27:22;-500;-500.0481;5.0490872e-08;1.3360250813513723e-11;-5.114627e-08
14:27:42;-525;-525.0812;5.097597e-08;1.505485634272214e-11;-5.165453e-08
14:28:02;-550;-550.0632;5.15509805e-08;1.1892914160856551e-11;-5.23471e-08
14:28:21;-575;-575.0175;5.2477890000000006e-08;1.7791284888956085e-11;-5.281099e-08
14:28:41;-600;-599.9946;5.31735235e-08;1.503241421520507e-11;-5.392166e-08
14:29:01;-625;-625.0204;5.4057924500000004e-08;1.1071494693016861e-11;-5.512759e-08
14:29:21;-650;-650.048;5.49679455e-08;1.6860863092899512e-11;-5.578313e-08
14:29:41;-675;-675.0615;5.607568600000001e-08;1.2753220601087356e-11;-5.691021e-08
14:30:01;-700;-700.0416;5.708892399999999e-08;2.316573249867133e-11;-5.823352e-08
14:30:21;-725;-725.0111;5.702104e-08;2.1566145146965755e-11;-5.777636e-08
14:30:40;-750;-749.9797;5.8353405000000006e-08;1.239690169961833e-11;-5.913687e-08
14:31:00;-775;-775.0024;6.017855450000001e-08;1.6573677375208335e-11;-6.146083e-08
14:31:20;-800;-800.0083;6.276748200000001e-08;1.1795698381189652e-11;-6.341555e-08
14:31:40;-825;-825.0341;6.614244349999999e-08;1.4564058436352633e-11;-6.712261e-08
14:31:59;-850;-850.0131;7.1033923e-08;1.3818418489465739e-11;-7.238559e-08
14:32:19;-875;-874.9795;7.87169305e-08;2.483376170131127e-11;-8.013966e-08
14:32:39;-900;-899.9456;9.065212050000001e-08;2.5907833414577414e-11;-9.177629e-08
