time (11.06.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
07:35:19;-25;-25.03886;3.98878715e-08;1.2686347884142912e-11;-4.027696e-08
07:35:39;-50;-50.07509;5.6985429000000005e-08;1.6613288550133707e-11;-5.684663e-08
07:35:59;-75;-75.1032;7.011114200000001e-08;1.3162266970397052e-11;-6.96098e-08
07:36:19;-100;-100.0764;8.14917165e-08;9.957448224193449e-12;-8.126786e-08
07:36:39;-125;-125.0275;9.13289985e-08;1.5337387852483308e-11;-9.039006e-08
07:36:59;-150;-150.0044;1.0028973000000001e-07;1.6251181649344877e-11;-9.956925e-08
07:37:19;-175;-175.0424;1.0855729500000002e-07;1.7371567970393607e-11;-1.081369e-07
07:37:39;-200;-200.0741;1.1558945999999999e-07;1.752001912099406e-11;-1.153616e-07
07:37:59;-225;-225.0897;1.1961397500000002e-07;1.1282574783709436e-11;-1.193173e-07
07:38:18;-250;-250.0636;1.21141045e-07;2.0934035056577127e-11;-1.202802e-07
07:38:38;-275;-275.033;1.2233260000000002e-07;1.559962499549298e-11;-1.215156e-07
07:38:57;-300;-300.008;1.2359764000000004e-07;1.5181878012946638e-11;-1.227908e-07
07:39:17;-325;-325.043;1.2459832e-07;1.8976159516614228e-11;-1.243385e-07
07:39:37;-350;-350.0586;1.2527831500000002e-07;1.7367082764529574e-11;-1.24915e-07
07:39:57;-375;-375.0901;1.2641371499999998e-07;1.532043125208926e-11;-1.255536e-07
07:40:17;-400;-400.0653;1.27348585e-07;1.8384538714637683e-11;-1.271562e-07
07:40:37;-425;-425.0366;1.2755088500000003e-07;1.8504228266804462e-11;-1.270322e-07
07:40:57;-450;-449.9886;1.2862045499999998e-07;1.496248220550277e-11;-1.277038e-07
07:41:17;-475;-475.0217;1.29610405e-07;1.9566917839813012e-11;-1.293696e-07
07:41:36;-500;-500.0533;1.3075324e-07;2.4519972879266928e-11;-1.304958e-07
07:41:56;-525;-525.0903;1.31709365e-07;3.6107356089168374e-11;-1.308362e-07
07:42:16;-550;-550.0693;1.3271236e-07;1.731495365284079e-11;-1.326158e-07
07:42:35;-575;-575.0235;1.3348585499999999e-07;1.7643004952388708e-11;-1.333842e-07
07:42:55;-600;-599.9965;1.3427316999999998e-07;1.459026062138691e-11;-1.338321e-07
07:43:15;-625;-625.0255;1.35059995e-07;1.8708711172873098e-11;-1.345398e-07
07:43:35;-650;-650.0557;1.3632296000000004e-07;1.6276555839611395e-11;-1.363975e-07
07:43:54;-675;-675.0684;1.37310585e-07;2.6293812271141178e-11;-1.366388e-07
07:44:15;-700;-700.0496;1.3812557499999997e-07;1.3108046908292187e-11;-1.382667e-07
07:44:34;-725;-725.0153;1.3915009e-07;2.583250558888986e-11;-1.396096e-07
07:44:54;-750;-749.9845;1.399835e-07;1.6401166117078233e-11;-1.397518e-07
07:45:14;-775;-775.0053;1.40790285e-07;1.0295278711622936e-11;-1.405644e-07
07:45:34;-800;-800.0129;1.4176615499999998e-07;1.3479670758220324e-11;-1.419408e-07
07:45:54;-825;-825.0413;1.4280243499999997e-07;2.3838914902947867e-11;-1.426719e-07
07:46:14;-850;-850.0198;1.4394062999999999e-07;1.35582504402302e-11;-1.444054e-07
07:46:34;-875;-874.9821;1.45154465e-07;2.192711366664547e-11;-1.455062e-07
07:46:53;-900;-899.9475;1.4658365e-07;1.9221272720608436e-11;-1.468948e-07
