Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.31427e-05,1312.3085760000004,1312.3085760000004,396.17440000000005,2.5703173697684365,0.5513345187193692,0.5513345187193692
1,-800.0,-2.059159e-05,1248.1319939555556,1248.1319939555556,375.46960000000007,2.557098206821239,0.5433645831797286,0.5433645831797286
2,-700.0,-1.863358e-05,1171.4499793777777,1171.4499793777777,351.81919999999997,2.725294722967059,0.5527276776354867,0.5527276776354867
3,-600.0,-1.695609e-05,1102.9333564444446,1102.9333564444446,330.14639999999997,2.664197253198535,0.5469453538199943,0.5469453538199943
4,-550.0,-1.627064e-05,1071.4437941333335,1071.4437941333335,319.188,2.631293557709677,0.49279139896909635,0.49279139896909635
5,-500.0,-1.555666e-05,1020.8656014222225,1020.8656014222225,303.72959999999995,2.6958426901535493,0.5213808421256765,0.5213808421256765
6,-450.0,-1.487662e-05,975.6757528888893,975.6757528888893,288.4912,2.6249166056218125,0.4286230980527305,0.4286230980527305
7,-400.0,-1.419922e-05,908.6025898666668,908.6025898666668,268.2128,2.6690591919167996,0.5139306099776515,0.5139306099776515
8,-350.0,-1.353337e-05,836.5427392000003,836.5427392000003,244.97280000000003,2.5935289631782497,0.4468687766925767,0.4468687766925767
9,-300.0,-1.276248e-05,730.5610922666668,730.5610922666668,211.86560000000006,2.553079639407192,0.4281207950899836,0.4281207950899836
10,-250.0,-1.176058e-05,595.0457564444448,595.0457564444448,172.94080000000005,2.792796714795555,0.47669597292563703,0.47669597292563703
11,-200.0,-1.047838e-05,485.2846951111114,485.2846951111114,140.79280000000008,2.586448723598145,0.4619765158304908,0.4619765158304908
12,-150.0,-9.388647e-06,384.37746773333345,384.37746773333345,112.04960000000007,2.5063215033280244,0.3820079084014889,0.3820079084014889
13,-100.0,-7.618088e-06,283.58408568888905,283.58408568888905,82.69520000000004,2.587998815039705,0.3924613070150992,0.3924613070150992
