time,voltage,current
0.2870919704437256,1.056577e-05,5.465541e-08
0.5060744285583496,6.932503e-06,5.05251e-08
0.7715938091278076,-4.999298,-2.598835e-05
1.6705679893493652,-9.999677,-2.82246e-06
1.9279420375823975,-14.9998,-1.905332e-05
2.104436159133911,-19.99971,-2.627623e-05
2.3574225902557373,-19.99981,-3.734682e-06
2.6084415912628174,-24.99413,-2.108649e-05
3.588359832763672,-25.00319,-4.151194e-06
3.8381874561309814,-29.98853,-2.217096e-05
4.095733165740967,-29.9981,-4.503922e-06
4.344388961791992,-35.00091,-2.313127e-05
4.597646713256836,-35.01255,-4.799108e-06
5.4833033084869385,-39.9985,-2.374835e-05
5.660453796386719,-44.99539,-2.783382e-05
5.906034708023071,-45.00387,-5.352766e-06
6.154650449752808,-49.98981,-2.501974e-05
6.400622129440308,-50.001,-5.640931e-06
6.650253057479858,-55.01056,-2.5757e-05
7.582204818725586,-55.017,-5.885824e-06
7.832334280014038,-60.00898,-2.618161e-05
8.078811645507812,-60.01367,-6.109346e-06
8.334912776947021,-65.00305,-2.671364e-05
8.512078762054443,-70.00063,-2.912668e-05
8.75970196723938,-70.00636,-6.589015e-06
9.667309045791626,-74.99658,-2.573612e-05
9.857696771621704,-80.0091,-2.94046e-05
10.10338568687439,-80.01456,-6.996677e-06
10.364437103271484,-85.00266,-2.813617e-05
10.541942834854126,-89.99659,-2.961017e-05
10.794436931610107,-90.00511,-7.41804e-06
11.746484994888306,-94.99458,-2.799923e-05
11.933681964874268,-99.99058,-2.987376e-05
12.179569005966187,-99.99765,-7.794237e-06
12.440468549728394,-105.0012,-2.998769e-05
12.618413209915161,-109.9961,-3.014827e-05
13.557827949523926,-110.0018,-8.151077e-06
13.808238744735718,-114.989,-3.096296e-05
14.054057359695435,-114.9965,-8.332061e-06
14.302437543869019,-119.9826,-3.134854e-05
14.548161268234253,-119.9929,-8.521307e-06
14.797057390213013,-124.9785,-3.17572e-05
15.68758511543274,-124.9849,-8.683623e-06
15.938333511352539,-129.9941,-3.208185e-05
16.19046711921692,-129.9973,-8.83399e-06
16.43943762779236,-134.9884,-3.244192e-05
16.691083669662476,-134.9951,-9.045431e-06
17.575487852096558,-139.9809,-3.271723e-05
17.75316572189331,-144.9751,-3.060565e-05
18.009010076522827,-144.9792,-9.356827e-06
18.258214712142944,-149.9897,-3.347895e-05
18.509437799453735,-149.9934,-9.524018e-06
18.75944709777832,-154.9843,-3.362596e-05
19.735467433929443,-154.9896,-9.678811e-06
19.984438180923462,-159.9812,-3.382716e-05
20.237635135650635,-159.9883,-9.831623e-06
20.48659586906433,-164.9754,-3.424468e-05
20.737818956375122,-164.9835,-1.001882e-05
21.65381407737732,-169.9748,-2.575125e-05
21.83068299293518,-174.9868,-3.115756e-05
22.083683252334595,-174.9948,-1.049981e-05
22.33301043510437,-179.9816,-3.506068e-05
22.585787296295166,-179.9898,-1.049981e-05
23.513761281967163,-184.9772,-3.529044e-05
23.69058394432068,-189.972,-3.104249e-05
23.860466718673706,-189.9704,-1.02298e-05
24.04303240776062,-194.9676,-3.125533e-05
24.21297025680542,-194.9655,-1.036292e-05
24.398036003112793,-199.9791,-2.290798e-05
24.56716251373291,-199.9797,-1.053485e-05
24.753761291503906,-204.9792,-2.296599e-05
25.571951389312744,-204.9769,-1.062867e-05
25.7511625289917,-209.974,-3.12513e-05
25.929438591003418,-209.975,-1.079563e-05
26.10768485069275,-214.9686,-3.138454e-05
26.285892486572266,-214.9678,-1.088338e-05
26.46286654472351,-219.9642,-3.143814e-05
26.64086675643921,-219.9653,-1.10442e-05
26.81838607788086,-224.9778,-3.16014e-05
27.630468130111694,-224.9764,-1.114312e-05
27.812241792678833,-229.9718,-3.14668e-05
27.982866764068604,-229.9719,-1.12526e-05
28.159438848495483,-234.9674,-3.16023e-05
28.329270601272583,-234.968,-1.136965e-05
28.50841474533081,-239.9611,-3.167429e-05
28.678162813186646,-239.9603,-1.148926e-05
29.5955708026886,-244.9763,-3.18008e-05
29.772462606430054,-249.9708,-3.159981e-05
29.94046926498413,-249.972,-1.169553e-05
30.12718892097473,-254.966,-2.330668e-05
30.296216011047363,-254.9666,-1.184893e-05
30.481268167495728,-259.9615,-2.339692e-05
30.650470495224,-259.9618,-1.190648e-05
31.46944499015808,-264.9528,-3.184721e-05
31.64781427383423,-269.9673,-3.18494e-05
31.817658185958862,-269.9696,-1.212261e-05
32.00097107887268,-274.9628,-3.185223e-05
32.17089319229126,-274.9635,-1.219816e-05
32.35597109794617,-279.9563,-2.345455e-05
32.5257363319397,-279.9541,-1.229159e-05
32.711514472961426,-284.9531,-2.348949e-05
32.88149428367615,-284.9549,-1.243995e-05
33.72012996673584,-289.9464,-1.666073e-05
33.89043664932251,-289.9469,-1.251505e-05
34.07318305969238,-294.961,-3.208355e-05
