time,voltage,current
0.29496312141418457,9.245327e-06,4.529032e-08
0.48366522789001465,8.750358e-06,4.164554e-08
0.7360239028930664,-4.999264,-2.61217e-05
0.9882218837738037,-4.999291,-1.904341e-06
1.8710241317749023,-9.999694,-1.728593e-05
2.0510241985321045,-14.99981,-2.575466e-05
2.2964911460876465,-14.99984,-3.294128e-06
2.5460243225097656,-19.99977,-2.033179e-05
2.8032233715057373,-19.99982,-3.740238e-06
3.0554263591766357,-24.9936,-2.111964e-05
3.989605665206909,-24.99957,-4.142539e-06
4.24111270904541,-29.98909,-2.229495e-05
4.419558048248291,-35.00304,-2.752657e-05
4.666021823883057,-35.00882,-4.81274e-06
4.915125608444214,-40.00138,-2.385599e-05
5.7557289600372314,-40.00748,-5.083175e-06
6.018541097640991,-44.99518,-2.309816e-05
6.264024496078491,-45.00465,-5.404591e-06
6.518939018249512,-49.99247,-2.515219e-05
6.6966612339019775,-55.01176,-2.858622e-05
6.944154262542725,-55.01796,-5.891006e-06
7.193396091461182,-60.00697,-2.63251e-05
8.08681845664978,-60.01364,-6.086297e-06
8.336030721664429,-65.00298,-2.67348e-05
8.589430332183838,-65.01236,-6.351117e-06
8.83790636062622,-70.00072,-2.731101e-05
9.086025476455688,-70.00813,-6.571044e-06
10.0249764919281,-74.99505,-2.781207e-05
10.202131748199463,-80.00987,-2.93649e-05
10.447619676589966,-80.01655,-6.989395e-06
10.696025848388672,-85.00201,-2.867532e-05
10.942079782485962,-85.0121,-7.217039e-06
11.193298578262329,-89.99624,-2.913572e-05
12.10117769241333,-90.00568,-7.413757e-06
12.350624084472656,-94.99481,-2.950609e-05
12.603532075881958,-94.99864,-7.60606e-06
12.8510262966156,-99.98803,-3.000344e-05
13.10534930229187,-99.99575,-7.789497e-06
14.001026630401611,-105.0013,-3.045559e-05
14.179506540298462,-109.9941,-2.99558e-05
14.424026727676392,-110.0021,-8.192537e-06
14.676026821136475,-114.9887,-3.11301e-05
14.853829383850098,-119.9843,-3.038097e-05
15.101027011871338,-119.9901,-8.541819e-06
16.07990789413452,-124.9788,-3.179238e-05
16.25704789161682,-129.9928,-3.051264e-05
16.5029079914093,-129.9983,-8.892924e-06
16.75102734565735,-134.9869,-3.250594e-05
16.9972243309021,-134.9903,-9.055698e-06
17.24785614013672,-139.9816,-3.285769e-05
18.076027393341064,-139.985,-9.211497e-06
18.326058387756348,-144.9747,-3.309422e-05
18.578856468200684,-144.9801,-9.378979e-06
18.82715940475464,-149.9881,-3.355027e-05
19.0802481174469,-149.9949,-9.58415e-06
20.01557159423828,-154.985,-3.373933e-05
20.193199157714844,-159.9803,-3.07907e-05
20.44899344444275,-159.985,-9.88356e-06
20.69850993156433,-164.9758,-3.43294e-05
20.950942754745483,-164.9801,-1.003419e-05
21.200160026550293,-169.9742,-3.467069e-05
22.156121253967285,-169.9774,-1.018381e-05
22.405264139175415,-174.9852,-3.489275e-05
22.658987045288086,-174.9932,-1.049981e-05
22.90805149078369,-179.9807,-3.516168e-05
23.160971641540527,-179.9895,-1.049984e-05
24.063299655914307,-184.9765,-3.250705e-05
24.240599155426025,-189.9731,-3.131632e-05
24.422058820724487,-189.9722,-1.026725e-05
24.600160598754883,-194.9665,-3.129609e-05
24.778560638427734,-194.967,-1.042286e-05
24.956028938293457,-199.9801,-3.137096e-05
25.133160829544067,-199.9796,-1.053522e-05
25.98988389968872,-204.9774,-3.145875e-05
26.1679527759552,-209.9748,-3.138169e-05
26.337623119354248,-209.9766,-1.080831e-05
26.515382051467896,-214.9693,-3.149164e-05
26.68402934074402,-214.9679,-1.092423e-05
26.86935806274414,-219.9633,-3.156494e-05
27.039161205291748,-219.9654,-1.107291e-05
27.223809003829956,-224.9777,-3.171751e-05
28.057016134262085,-224.9768,-1.12027e-05
28.234029293060303,-229.9727,-3.148431e-05
28.414483308792114,-229.9709,-1.128223e-05
28.59102964401245,-234.9654,-3.161283e-05
28.769378423690796,-234.9673,-1.142823e-05
28.947052240371704,-239.9625,-3.16863e-05
29.124027252197266,-239.9624,-1.152607e-05
29.945605278015137,-244.9771,-3.178172e-05
30.122978925704956,-249.9745,-3.170499e-05
30.293102264404297,-249.973,-1.173133e-05
30.470913648605347,-254.9648,-3.177051e-05
30.640653610229492,-254.9662,-1.188085e-05
30.82283592224121,-259.9595,-3.183086e-05
30.99205183982849,-259.96,-1.197111e-05
31.176030158996582,-264.9523,-3.191434e-05
32.04609394073486,-264.9537,-1.201549e-05
32.224327087402344,-269.9655,-3.184954e-05
32.4053852558136,-269.9679,-1.216279e-05
32.583136320114136,-274.961,-3.187371e-05
32.76018834114075,-274.9613,-1.22458e-05
32.937859535217285,-279.9544,-3.19261e-05
33.112327337265015,-279.9548,-1.234417e-05
33.92246127128601,-284.9512,-3.198957e-05
34.100539445877075,-289.9464,-3.202301e-05
34.27003073692322,-289.9466,-1.255564e-05
34.454400062561035,-294.9594,-3.216634e-05
34.62346124649048,-294.9581,-1.263774e-05
34.80930161476135,-299.9531,-3.204574e-05
34.97848463058472,-299.9516,-1.272996e-05
35.16316270828247,-304.9482,-3.213406e-05
36.02806282043457,-304.9474,-1.282484e-05
36.208651065826416,-309.9461,-3.200743e-05
36.38516306877136,-309.9461,-1.286992e-05
36.56267714500427,-314.9415,-3.210638e-05
36.74445915222168,-314.9443,-1.299315e-05
36.92205214500427,-319.9587,-3.227618e-05
37.09943342208862,-319.9588,-1.304369e-05
37.91788625717163,-324.9556,-3.214553e-05
38.096031665802,-329.9524,-3.210577e-05
38.26601481437683,-329.9521,-1.32128e-05
38.4434335231781,-334.9471,-3.216842e-05
