time,voltage,current
0.9413466453552246,4.37937e-06,1.948623e-10
1.2039117813110352,-4.999206,-2.576148e-05
1.381627082824707,-9.999685,-2.340542e-05
1.6391618251800537,-9.999674,-1.681393e-08
1.898198127746582,-14.99987,-2.615851e-05
2.7189724445343018,-19.99971,-2.352372e-05
2.9010322093963623,-24.9883,-2.117944e-05
3.161205530166626,-25.00566,-6.111419e-08
3.411217451095581,-29.98692,-2.643167e-05
3.6689345836639404,-30.00395,-6.717961e-08
3.9195611476898193,-35.00131,-2.643865e-05
4.861023426055908,-35.01742,-8.110577e-08
5.1110100746154785,-39.99738,-2.625797e-05
5.369545221328735,-40.0168,-6.511004e-08
5.622094392776489,-44.99295,-2.630003e-05
5.80794620513916,-49.99135,-1.521354e-05
6.702208042144775,-50.01011,-8.982146e-08
6.952701568603516,-55.00972,-2.620901e-05
7.211453676223755,-55.02757,-7.701462e-08
7.4603893756866455,-60.009,-2.618271e-05
7.718077659606934,-60.02726,-8.169157e-08
7.9679505825042725,-65.00606,-2.606489e-05
8.866236686706543,-65.0229,-3.485649e-08
9.116336822509766,-70.00309,-2.584581e-05
9.374223709106445,-70.02038,-8.012443e-08
9.624078512191772,-74.99852,-2.58803e-05
9.87511420249939,-75.01929,-7.346736e-08
10.802303075790405,-80.00832,-2.585195e-05
10.979569673538208,-85.00208,-2.256468e-05
11.23077940940857,-85.02612,-7.534089e-08
11.48213529586792,-89.9989,-2.554048e-05
11.659960269927979,-94.99207,-2.260021e-05
11.912297010421753,-95.01413,-8.417577e-08
12.801283836364746,-99.9866,-2.545023e-05
12.979095220565796,-104.9974,-2.221735e-05
13.240882635116577,-105.0196,-8.149183e-08
13.491200685501099,-109.9914,-2.51752e-05
13.748998165130615,-110.0139,-9.064319e-08
13.998921155929565,-114.9835,-2.507191e-05
14.94983983039856,-115.0033,-3.620281e-08
15.200148582458496,-119.9783,-2.486693e-05
15.458048105239868,-119.9996,-6.429447e-08
15.70806884765625,-124.974,-2.484e-05
15.959200859069824,-124.9943,-7.752837e-08
16.862419605255127,-129.985,-2.442885e-05
17.03999161720276,-134.9791,-2.1659e-05
17.29306697845459,-135.0008,-6.938681e-08
17.555522203445435,-139.9716,-2.448768e-05
17.732890367507935,-144.9672,-2.153155e-05
17.99101686477661,-144.9892,-8.759474e-08
18.88126254081726,-149.9802,-2.400883e-05
19.058064937591553,-154.9763,-2.112501e-05
19.312379121780396,-154.9979,-6.744251e-08
19.572627544403076,-159.9711,-2.406843e-05
19.750001430511475,-164.9708,-2.082481e-05
20.007511615753174,-164.9938,-7.880494e-08
20.943346738815308,-169.9674,-2.337074e-05
21.12048602104187,-174.9803,-2.066853e-05
21.37258219718933,-175.0033,-7.124648e-08
21.623087644577026,-179.9792,-2.36034e-05
21.874221563339233,-180.0021,-6.826073e-08
22.805419206619263,-184.9745,-2.344061e-05
22.984134674072266,-189.9683,-1.999737e-05
23.245484828948975,-189.9931,-5.940051e-08
23.496062755584717,-194.9656,-2.325749e-05
23.75406289100647,-194.9895,-6.712892e-08
24.004616022109985,-199.979,-2.318234e-05
24.90509557723999,-200.005,-2.707605e-08
25.15523409843445,-204.9782,-2.296417e-05
25.413058042526245,-205.0005,-7.525308e-08
25.66363000869751,-209.9764,-2.29413e-05
25.913057565689087,-209.9991,-5.586555e-08
26.847532033920288,-214.9728,-2.284716e-05
27.02750873565674,-219.9656,-1.936919e-05
27.293506145477295,-219.9897,-6.638518e-08
27.543123722076416,-224.9812,-2.275095e-05
27.801549196243286,-225.0014,-5.518578e-08
28.72747492790222,-229.975,-2.254394e-05
28.903947114944458,-234.9686,-1.897384e-05
29.16383647918701,-234.9926,-4.415043e-08
29.41366147994995,-239.9612,-2.23222e-05
29.671386003494263,-239.9848,-5.399028e-08
29.9216730594635,-244.9743,-2.231033e-05
30.910027265548706,-244.999,-6.270267e-08
31.161000728607178,-249.9709,-2.202023e-05
31.41805124282837,-249.9937,-4.520576e-08
31.66799831390381,-254.965,-2.204151e-05
31.925050735473633,-254.9893,-3.794977e-08
32.810434341430664,-259.9586,-2.200365e-05
32.98757004737854,-264.9519,-1.858788e-05
33.24804925918579,-264.974,-4.174463e-08
33.49804902076721,-269.9614,-2.190173e-05
33.756728172302246,-269.9845,-3.84954e-08
34.00627779960632,-274.9561,-2.169024e-05
34.90678095817566,-274.9802,-2.158802e-10
35.15718722343445,-279.9491,-2.153307e-05
35.41527557373047,-279.9726,-2.31833e-08
35.67502570152283,-284.9456,-2.153913e-05
35.8527467250824,-289.9363,-1.816934e-05
36.79304552078247,-289.963,-4.951433e-08
37.04426383972168,-294.9492,-2.144111e-05
37.30280613899231,-294.973,-3.473361e-08
37.55249333381653,-299.9453,-2.130331e-05
37.81063747406006,-299.9678,-2.473858e-08
38.06067442893982,-304.9431,-2.123323e-05
39.02174949645996,-304.9653,-6.084159e-09
39.27180194854736,-309.938,-2.117281e-05
39.5296950340271,-309.9626,-2.251267e-08
39.780173540115356,-314.9363,-2.112132e-05
