Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.218304e-06,2938.405806811837,2938.405806811837,762.8140703517588,4.2403846890857775,1.6740657619486774,1.6740657619486774
1,-800.0,-1.096131e-06,2913.390651032942,2913.390651032942,744.4824120603015,3.7605098972814224,1.3716198062118166,1.3716198062118166
2,-700.0,-1.057904e-06,2887.3679329983247,2887.3679329983247,721.8492462311558,3.4852089419254,1.318961142606452,1.318961142606452
3,-600.0,-1.200081e-06,2866.1424276940243,2866.1424276940243,694.9547738693467,3.3061494274294994,1.1978904674170845,1.1978904674170845
4,-500.0,-1.129462e-06,2828.216352875488,2828.216352875488,654.9547738693467,3.134025216371577,1.1150677807857845,1.1150677807857845
5,-450.0,-1.099546e-06,2784.486896705752,2784.486896705752,622.1105527638191,3.0098501696422932,1.0483075835145879,1.0483075835145879
6,-400.0,-1.061594e-06,2688.446481295365,2688.446481295365,579.6984924623116,2.762449611922787,1.2878211334425036,1.2878211334425036
7,-350.0,-1.000647e-06,2489.1820524846453,2489.1820524846453,526.5929648241206,2.6925343369551022,0.9121072550917273,0.9121072550917273
8,-300.0,-9.371541e-07,2206.4230128419877,2206.4230128419877,469.5075376884422,2.5729311673182513,0.9353414934776866,0.9353414934776866
9,-250.0,-8.953345e-07,1889.8243752093802,1889.8243752093802,407.5577889447236,2.448122749190477,0.7756164543740176,0.7756164543740176
10,-200.0,-9.696067e-07,1544.3149078726967,1544.3149078726967,335.8793969849246,2.6610476729683286,0.770900088310584,0.770900088310584
11,-150.0,-7.446826e-07,1191.277900614182,1191.277900614182,259.53768844221105,2.779753310454517,1.0666770143916449,1.0666770143916449
12,-100.0,9.252873e-07,832.2646834170855,832.2646834170855,177.92964824120602,3.006737475447768,0.5738424312166827,0.5738424312166827
