Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049853,3122.201353433836,3122.201353433836,857.6884422110553,2.38840992349153,1.028717493793541,1.028717493793541
1,-800.0,-2.096159e-07,3139.3645382467903,3139.3645382467903,847.3165829145729,2.2603131897404998,0.989405637663008,0.989405637663008
2,-700.0,0.0001049611,3143.3629659408157,3143.3629659408157,830.5527638190955,2.3302554122690933,0.9375401259560971,0.9375401259560971
3,-600.0,-1.273031e-07,3147.790919039643,3147.790919039643,809.1256281407035,2.3392843855491128,1.4089229930475422,1.4089229930475422
4,-500.0,0.0001049611,3138.5586420993855,3138.5586420993855,777.9698492462312,2.4492655961813545,0.9708157484458932,0.9708157484458932
5,-400.0,-1.145141e-07,3157.413556672249,3157.413556672249,742.391959798995,2.4214757195679653,1.077561738933319,1.077561738933319
6,-300.0,0.0001049621,3153.8805672808494,3153.8805672808494,681.8894472361809,2.4066445704770554,0.9323795745601597,0.9323795745601597
7,-225.0,-1.107492e-07,3064.011006141821,3064.011006141821,602.6130653266332,2.5146337913286696,1.548397998543439,1.548397998543439
8,-200.0,-1.988064e-07,2987.8436091568956,2987.8436091568956,565.4673366834171,2.38679110261388,0.8483716824315434,0.8483716824315434
9,-175.0,-2.040663e-07,2735.3954304857625,2735.3954304857625,509.86934673366835,2.3431568263486238,0.8526995132822779,0.8526995132822779
10,-150.0,-1.826872e-07,2430.696004466779,2430.696004466779,455.27638190954775,2.3154627166834247,0.906246342994333,0.906246342994333
11,-125.0,-1.693944e-07,2029.3458403126742,2029.3458403126742,383.3969849246231,2.6571664443823826,2.3131329903995517,2.3131329903995517
12,-100.0,-1.221663e-07,1662.2350329424903,1662.2350329424903,316.8643216080402,2.812161849614335,1.2538336949982514,1.2538336949982514
13,-75.0,-1.326067e-07,1304.0928017867118,1304.0928017867118,249.5678391959799,2.678766704851999,1.0274191976988782,1.0274191976988782
14,-50.0,2.668951e-07,911.6823584589617,911.6823584589617,175.63819095477388,2.661920475183692,0.5803345527195903,0.5803345527195903
15,-25.0,7.715123e-08,490.9448397543271,490.9448397543271,92.66331658291458,2.6251372472869843,0.44755395193877545,0.44755395193877545
