Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049852,2406.220817777778,2406.220817777778,762.52,2.966556793637456,0.7859185586305965,0.7859185586305965
1,-800.0,-1.387919e-07,2412.377031111111,2412.377031111111,755.88,2.9099354368977983,1.0118132570785972,1.0118132570785972
2,-700.0,0.0001049609,2438.500604444445,2438.500604444445,752.16,2.722180489476029,1.2852954013766675,1.2852954013766675
3,-600.0,-6.340611e-08,2430.5715200000004,2430.5715200000004,738.24,2.6942295538593015,1.7861339846719193,1.7861339846719193
4,-500.0,0.0001049612,2504.682702222222,2504.682702222222,737.36,2.0367562688661183,0.6520956886837952,0.6520956886837952
5,-400.0,-5.571161e-08,2501.4355377777783,2501.4355377777783,715.4,2.039328127074342,0.7460809092853098,0.7460809092853098
6,-300.0,0.0001049619,2512.0033777777776,2512.0033777777776,686.16,2.0512589329181585,0.713943737839333,0.713943737839333
7,-200.0,-5.080094e-08,2516.0903822222217,2516.0903822222217,629.92,2.080160060318246,0.7436895610400893,0.7436895610400893
8,-125.0,0.0001049634,2491.8048888888893,2491.8048888888893,543.76,2.0369683961499208,0.7128970887863044,0.7128970887863044
9,-100.0,-5.479243e-08,2440.436355555555,2440.436355555555,491.36,2.121794197674211,0.6770536735001156,0.6770536735001156
10,-75.0,9.307216e-09,2191.359662222222,2191.359662222222,402.0,2.0543583180072145,0.6897852094674035,0.6897852094674035
11,-50.0,-4.330417e-08,1596.8874844444447,1596.8874844444447,285.72,1.9915487986197955,0.5593887406803981,0.5593887406803981
12,-25.0,-6.799473e-08,884.5775111111111,884.5775111111111,153.76,1.9240871492800662,0.47230287231817636,0.47230287231817636
