Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049848,1392.4883975432717,1392.4883975432717,397.6281407035176,2.3775347677306193,0.7267985759945972,0.7267985759945972
1,-800.0,-1.010611e-07,1375.9290854271353,1375.9290854271353,392.24120603015075,2.4530823057490205,0.563832989515908,0.563832989515908
2,-700.0,0.0001049611,1357.1577889447237,1357.1577889447237,386.09045226130655,2.4437224909445576,0.8868212494860186,0.8868212494860186
3,-600.0,-1.018999e-08,1348.803376884422,1348.803376884422,381.06532663316585,2.4242212515900445,0.8013781051235214,0.8013781051235214
4,-500.0,0.0001049614,1306.6326476828588,1306.6326476828588,369.286432160804,2.8284822699143066,0.7484619574182192,0.7484619574182192
5,-400.0,-5.250896e-09,1307.7987984366275,1307.7987984366275,365.54773869346735,2.6592782412227165,1.179260103379988,1.179260103379988
6,-300.0,0.0001049621,1317.4926722501393,1317.4926722501393,359.2361809045226,2.4535387246465357,0.6016761195888967,0.6016761195888967
7,-200.0,-1.252937e-08,1307.6750150753767,1307.6750150753767,344.52261306532665,2.4308163382103682,0.6102076498038712,0.6102076498038712
8,-100.0,0.0001049642,1297.3010653266329,1297.3010653266329,313.6884422110553,2.3646647264186615,0.6663227709388999,0.6663227709388999
9,-70.0,-3.193356e-08,1276.685936348408,1276.685936348408,290.8140703517588,2.251700522492568,0.6050386296164423,0.6050386296164423
10,-50.0,-9.93891e-08,1246.9349413735338,1246.9349413735338,264.1206030150754,2.337169789022004,0.6281326540531212,0.6281326540531212
11,-30.0,-7.807212e-08,1188.3152294807371,1188.3152294807371,217.8894472361809,2.354637912741534,0.7179656645440216,0.7179656645440216
12,-10.0,1.76699e-09,664.3513389168063,664.3513389168063,102.39195979899498,2.462263536921384,0.47033910937065154,0.47033910937065154
