Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.622132e-08,2615.4428672000004,2615.4428672000004,817.8344000000003,3.998079666506577,0.8039243050186264,0.8039243050186264
1,-850.0,-1.229543e-07,2595.9235470222225,2595.9235470222225,809.2896000000002,4.023250906453207,0.8328865910026421,0.8328865910026421
2,-800.0,-1.140523e-07,2552.4959235555557,2552.4959235555557,793.7216000000002,4.163960147044259,1.300458886001835,1.300458886001835
3,-750.0,-9.07978e-08,2513.5938652444447,2513.5938652444447,779.1368000000002,4.250606557463373,0.8328519528263818,0.8328519528263818
4,-700.0,-1.06194e-07,2487.5817500444446,2487.5817500444446,766.6472000000003,4.243112643357149,0.9697719546294997,0.9697719546294997
5,-650.0,-1.097859e-07,2465.5104341333335,2465.5104341333335,754.6936000000002,4.3187666604869195,0.8012910478982793,0.8012910478982793
6,-600.0,-1.024446e-07,2443.8512864,2443.8512864,741.9152000000001,4.408342961834476,1.0591869069668098,1.0591869069668098
7,-550.0,-9.817938e-08,2502.533668977778,2502.533668977778,749.6368000000002,4.171305373334573,3.2760544240414076,3.2760544240414076
8,-500.0,-8.532304e-08,2541.972824888889,2541.972824888889,751.0472000000002,4.142000940155244,0.9592280238615221,0.9592280238615221
9,-450.0,-7.990486e-08,2555.6674097777777,2555.6674097777777,743.3760000000001,4.166026584980638,1.0496944156339607,1.0496944156339607
10,-400.0,-1.871333e-07,2558.604582044444,2558.604582044444,731.7880000000001,4.127056116921272,0.9207522389003449,0.9207522389003449
11,-350.0,3.47285e-08,2591.228498488889,2591.228498488889,724.3312000000001,4.121576180764699,0.8716055110140586,0.8716055110140586
12,-300.0,5.086602e-08,2624.779191822223,2624.779191822223,712.2552000000002,3.9957497609235983,0.9243788650502953,0.9243788650502953
13,-250.0,5.686558e-07,2642.322572088889,2642.322572088889,691.0072000000004,4.001932410221373,0.8341081224462924,0.8341081224462924
14,-200.0,5.183785e-08,2665.5657034666674,2665.5657034666674,659.2008000000002,4.019703045549511,0.8489642866111171,0.8489642866111171
15,-190.0,4.18347e-08,2674.428861511111,2674.428861511111,651.3704000000001,4.02132827735953,0.8911558009865584,0.8911558009865584
16,-180.0,-9.178036e-08,2677.8869504000004,2677.8869504000004,641.7144000000001,3.991819625049877,0.996522360307083,0.996522360307083
17,-170.0,-8.743439e-08,2683.6854236444447,2683.6854236444447,631.1456,4.01363388150876,0.9654129082947236,0.9654129082947236
18,-160.0,-9.137527e-08,2684.235104355556,2684.235104355556,617.4960000000001,4.020619000949366,0.9693475133146413,0.9693475133146413
19,-150.0,-8.588942e-08,2683.6722343111114,2683.6722343111114,602.6912000000001,4.007421937020556,0.8758419395930289,0.8758419395930289
20,-140.0,-7.083439e-08,2692.9797468444444,2692.9797468444444,587.9648000000001,4.018468937985041,0.954064800538998,0.954064800538998
21,-130.0,-8.437583e-08,2697.5711960888893,2697.5711960888893,570.5200000000001,3.98378219440078,0.9129523450895379,0.9129523450895379
22,-120.0,-6.682578e-08,2693.1342144,2693.1342144,550.3464,3.954962404406226,0.9359486150982469,0.9359486150982469
23,-110.0,-9.303118e-08,2676.3493290666665,2676.3493290666665,526.9616000000001,3.975281657084887,0.8515657823513586,0.8515657823513586
24,-100.0,-7.728975e-08,2634.9407708444446,2634.9407708444446,497.6464000000001,3.905797301817384,1.012538654493188,1.012538654493188
25,-90.0,-8.699919e-08,2581.1949567999995,2581.1949567999995,463.5208,3.8667353137814398,0.896083858921433,0.896083858921433
26,-80.0,-5.647983e-08,2512.374536177778,2512.374536177778,427.47520000000003,3.900851597839303,0.9125696769091572,0.9125696769091572
27,-70.0,-6.284843e-08,2376.440977777778,2376.440977777778,387.4064,3.8676311959200977,0.8519374571328093,0.8519374571328093
28,-60.0,-7.440563e-08,2172.304881422222,2172.304881422222,344.4584,3.8833211171551625,0.7681715369464792,0.7681715369464792
29,-50.0,-7.773362e-08,1919.0034204444446,1919.0034204444446,296.78159999999997,3.7852286678549056,0.7274758080829352,0.7274758080829352
30,-40.0,-7.548088e-08,1648.3039516444449,1648.3039516444449,247.4864,3.8181701711269973,0.6607370453265665,0.6607370453265665
31,-30.0,-6.079094e-08,1351.254742044445,1351.254742044445,195.83200000000005,3.7902140057134215,0.6381803355576543,0.6381803355576543
