time (09.01.2026);set voltage (V);real voltage (V);serial capacitance;1/serial capacitance^2;parallel capacitance;LCR frequency (Hz);r;delta r;x;delta x;sample current
10:26:43;-25;-25.04025;-7.522964920007835e-11;1.7669405053708003e+20;-7.504089127228869e-11;2000.0;-53052.36000000001;414.44215153625476;-1057794.0;347.3027497731626;-7.994126e-08
10:27:05;-50;-50.07076;-6.841392647285058e-11;2.136539699225381e+20;-6.837670046119913e-11;2000.0;-27140.310000000005;266.98690247838;-1163176.5;284.56482126222136;-9.483783e-08
10:27:27;-75;-75.09917;-6.496454229560187e-11;2.369448283218859e+20;-6.49632543872871e-11;2000.0;-5454.0905;125.05169518937957;-1224937.0;105.49194282029315;-1.05445e-07
10:27:49;-100;-100.075;6.305148751405208e-11;2.515413145163288e+20;6.305008653105581e-11;2000.0;5949.334499999999;35.82473284949238;-1262103.0;33.309908435779285;-1.20749e-07
10:28:11;-125;-125.0299;6.172763081542144e-11;2.624464985498313e+20;6.172634226837375e-11;2000.0;5890.137000000001;12.21728274003674;-1289171.0;12.060265337047936;-1.344424e-07
10:28:33;-150;-150.0102;6.077339353278734e-11;2.7075284246522485e+20;6.077254984338182e-11;2000.0;4878.8135;7.315764426052805;-1309413.0;12.451907484397722;-1.448779e-07
10:28:55;-175;-175.0436;6.001543915377479e-11;2.7763487780896342e+20;6.001478346261739e-11;2000.0;4382.759999999999;11.397925622673622;-1325950.0;7.745966692414834;-1.554533e-07
10:29:17;-200;-200.0741;5.951668756145299e-11;2.823075515726972e+20;5.951636644260995e-11;2000.0;3105.7469999999994;13.409108790296239;-1337061.5;10.89208428171578;-1.485716e-07
10:29:39;-225;-225.0856;5.944659537974245e-11;2.829736693751327e+20;5.944636409937115e-11;2000.0;2640.4010000000003;5.503538493551215;-1338638.0;13.352902306240392;-1.588991e-07
10:30:00;-250;-250.0641;5.942799413762647e-11;2.831508412816845e+20;5.942775534178075e-11;2000.0;2684.2180000000003;11.290530647405363;-1339057.0;11.092790451459903;-1.564045e-07
10:30:22;-275;-275.0375;5.942062789090965e-11;2.832210488278685e+20;5.942039489527285e-11;2000.0;2651.9114999999997;12.147573960980841;-1339223.0;13.021136663133522;-1.585911e-07
10:30:43;-300;-300.0169;5.941213235032746e-11;2.8330205207916275e+20;5.941192361103542e-11;2000.0;2510.6160000000004;11.187561986420462;-1339414.5;9.150819635420644;-1.727161e-07
10:31:04;-325;-325.0471;5.941162225158215e-11;2.8330691687282478e+20;5.94114017082511e-11;2000.0;2580.6600000000008;11.495968967425055;-1339426.0;8.555699854482976;-1.718137e-07
10:31:26;-350;-350.0602;5.941102345118812e-11;2.8331262777085405e+20;5.941082345398789e-11;2000.0;2457.5495;10.34976486387492;-1339439.5;8.138642392930162;-1.730925e-07
10:31:48;-375;-375.0902;5.940756395190633e-11;2.833456251976094e+20;5.940735602595684e-11;2000.0;2506.009;9.607640862875753;-1339517.5;6.777720855862979;-1.625045e-07
10:32:08;-400;-400.0676;5.941064643491026e-11;2.8331622355099514e+20;5.94104434613059e-11;2000.0;2475.7924999999996;7.812700937415944;-1339448.0;11.193748255164577;-1.702692e-07
10:32:30;-425;-425.0394;5.940674348875108e-11;2.8335345179228094e+20;5.94065458042584e-11;2000.0;2443.562999999999;10.685156458845139;-1339536.0;9.148770409186143;-1.704123e-07
10:32:52;-450;-449.9952;5.94087836011823e-11;2.8333399127015588e+20;5.940857691223217e-11;2000.0;2498.4665000000005;10.654009087545399;-1339490.0;11.067971810589327;-1.710297e-07
10:33:12;-475;-475.0269;5.940661044280732e-11;2.833547209799806e+20;5.940641417977799e-11;2000.0;2434.7700000000004;10.555221314591185;-1339539.0;11.110805551354051;-1.702851e-07
10:33:34;-500;-500.0591;5.94062113085516e-11;2.8335852856013442e+20;5.940600316402254e-11;2000.0;2507.4115;10.931757595990685;-1339548.0;7.765307463326869;-1.705504e-07
10:33:55;-525;-525.0889;5.940780787775524e-11;2.8334329839301122e+20;5.940761264782063e-11;2000.0;2428.28;11.016667576903657;-1339512.0;13.183322798141598;-1.677345e-07
10:34:16;-550;-550.0727;5.940428223525431e-11;2.8337693222484663e+20;5.940407319596523e-11;2000.0;2512.9175000000005;11.037900567476594;-1339591.5;15.768243402484627;-1.776034e-07
10:34:36;-575;-575.0272;5.940749742702244e-11;2.833462597823398e+20;5.940729519574907e-11;2000.0;2471.4575;7.23991370373294;-1339519.0;9.641058033224361;-1.676539e-07
10:34:58;-600;-600.0046;5.940368358280813e-11;2.8338264382851324e+20;5.940347963117658e-11;2000.0;2482.1865000000003;8.282396642125992;-1339605.0;11.863810517704671;-1.650187e-07
10:35:20;-625;-625.0312;5.940583435334582e-11;2.833621246315471e+20;5.940562949349614e-11;2000.0;2487.5719999999997;12.377188646861606;-1339556.5;10.470792711156113;-1.72055e-07
10:35:42;-650;-650.0566;5.940454830688125e-11;2.8337439375280407e+20;5.940435299974144e-11;2000.0;2428.9599999999996;10.693677922024772;-1339585.5;9.472987913008229;-1.774835e-07
10:36:04;-675;-675.0702;5.94055460967104e-11;2.8336487458390652e+20;5.940534286905148e-11;2000.0;2477.6604999999995;9.978664526754073;-1339563.0;9.749358953285082;-1.758234e-07
10:36:25;-700;-700.0512;5.940530218943464e-11;2.8336720147709424e+20;5.940510555051191e-11;2000.0;2437.1809999999996;9.271802222329807;-1339568.5;14.40963219516723;-1.716464e-07
10:36:46;-725;-725.0196;5.94028632268303e-11;2.8339047093443015e+20;5.940265785671087e-11;2000.0;2490.8550000000005;9.457574332248198;-1339623.5;9.906437301068431;-1.78226e-07
10:37:07;-750;-749.9924;5.940541305612988e-11;2.8336614379718817e+20;5.940520985116182e-11;2000.0;2477.5305000000003;11.33144768939521;-1339566.0;13.663820841916802;-1.70457e-07
10:37:28;-775;-775.0108;5.940239762946274e-11;2.833949133939813e+20;5.940219758552683e-11;2000.0;2458.3720000000003;15.490950561537527;-1339634.0;11.798304963002101;-1.781384e-07
10:37:49;-800;-800.016;5.940355055056978e-11;2.8338391308158924e+20;5.940334453918747e-11;2000.0;2494.6974999999998;11.016746340798628;-1339608.0;13.575713609236162;-1.728061e-07
