time (05.08.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
10:44:39;-25;-25.04034;4.949964899999999e-06;1.1864027412729716e-09;-4.965784e-06
10:44:59;-50;-50.07418;7.326921550000001e-06;1.8039960150662759e-09;-7.318447e-06
10:45:19;-75;-75.10432;9.205906850000001e-06;1.2578643533286759e-09;-9.209952e-06
10:45:39;-100;-100.0688;1.0865148499999998e-05;2.4620624763600024e-09;-1.08636e-05
10:45:59;-125;-125.0241;1.2340121500000001e-05;1.6407280815235804e-09;-1.234128e-05
10:46:19;-150;-150.0033;1.3696783499999999e-05;1.88979116240394e-09;-1.36937e-05
10:46:39;-175;-175.0392;1.5016922e-05;2.7215966453536003e-09;-1.503253e-05
10:46:59;-200;-200.0673;1.6344808500000003e-05;3.5941982607390974e-09;-1.633364e-05
10:47:19;-225;-225.0807;1.7559267499999997e-05;3.748624739487766e-09;-1.755798e-05
10:47:38;-250;-250.0577;1.87793925e-05;5.111997793182236e-09;-1.874815e-05
10:47:58;-275;-275.0311;2.0062613e-05;2.5288958163592413e-09;-2.008832e-05
10:48:18;-300;-300.0087;2.1210035500000002e-05;2.5238829682653873e-09;-2.123018e-05
10:48:37;-325;-325.041;2.2428428499999998e-05;5.032014818887134e-09;-2.239959e-05
10:48:57;-350;-350.0526;2.3793816499999998e-05;6.695017672680154e-09;-2.371571e-05
10:49:17;-375;-375.0848;2.50015245e-05;5.126734266323905e-09;-2.502232e-05
10:49:37;-400;-400.062;2.61430865e-05;5.4707845998083206e-09;-2.614737e-05
10:49:57;-425;-425.0338;2.7377162000000002e-05;4.458753054386455e-09;-2.743787e-05
10:50:17;-450;-449.9887;2.8673056e-05;6.483478325713738e-09;-2.862839e-05
10:50:37;-475;-475.0215;2.9925245999999992e-05;8.561343977437139e-09;-2.991865e-05
10:50:57;-500;-500.0525;3.1250805499999994e-05;3.950362924782889e-09;-3.123582e-05
10:51:17;-525;-525.0864;3.2499319e-05;3.203980719355042e-09;-3.253969e-05
10:51:36;-550;-550.067;3.37815905e-05;9.326895476925826e-09;-3.386189e-05
10:51:56;-575;-575.0234;3.507415250000001e-05;5.849719688797095e-09;-3.508721e-05
10:52:16;-600;-599.9985;3.65993245e-05;8.862523130435373e-09;-3.651949e-05
10:52:36;-625;-625.0259;3.7912818499999994e-05;1.3670721840396859e-08;-3.77728e-05
10:52:56;-650;-650.054;3.9345659e-05;1.356328851901331e-08;-3.946081e-05
10:53:16;-675;-675.0664;4.0845407e-05;1.0240259227675944e-08;-4.075451e-05
10:53:36;-700;-700.0466;4.2255033e-05;6.434172522554955e-09;-4.225807e-05
10:53:56;-725;-725.0149;4.38695115e-05;9.208917859200296e-09;-4.394894e-05
10:54:16;-750;-749.988;4.54457675e-05;1.2659560633667314e-08;-4.551699e-05
10:54:36;-775;-775.0084;4.7102910999999996e-05;2.4135808541459843e-08;-4.700301e-05
10:54:56;-800;-800.0143;4.8696048e-05;8.934202835172263e-09;-4.880691e-05
10:55:16;-825;-825.0399;5.061748499999999e-05;1.3618483918924333e-08;-5.072901e-05
10:55:35;-850;-850.0206;5.24577605e-05;8.725817052717666e-09;-5.252776e-05
10:55:55;-875;-874.984;5.4338107500000005e-05;1.2257127515756018e-08;-5.423486e-05
10:56:15;-900;-899.9504;5.6161449e-05;1.0177150531951389e-08;-5.622703e-05
