time (03.11.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
12:10:13;-25;-25.04308;6.5612268e-06;3.089737739679657e-10;-6.563655e-06
12:10:33;-50;-50.07711;9.4762282e-06;1.793509353195825e-10;-9.478986e-06
12:10:53;-75;-75.09364;1.1683756e-05;5.141295556569278e-10;-1.171794e-05
12:11:12;-100;-100.0686;1.35751315e-05;7.897620765141506e-10;-1.357657e-05
12:11:32;-125;-125.0244;1.52867225e-05;7.71128677653674e-10;-1.529288e-05
12:11:52;-150;-150.0048;1.68799405e-05;3.9433138031354086e-10;-1.68867e-05
12:12:12;-175;-175.0392;1.8403174e-05;1.2508521895092349e-09;-1.841801e-05
12:12:32;-200;-200.0687;1.9916285e-05;8.952897575645502e-10;-1.991309e-05
12:12:52;-225;-225.0827;2.14488885e-05;1.0982211241365913e-09;-2.144983e-05
12:13:12;-250;-250.0586;2.2940270499999997e-05;4.551117857186008e-10;-2.294119e-05
12:13:31;-275;-275.0306;2.4441063e-05;3.4035430069263865e-10;-2.444443e-05
12:13:51;-300;-300.009;2.59742915e-05;6.43154442960627e-10;-2.597884e-05
12:14:11;-325;-325.0415;2.7503179e-05;8.034864342352147e-10;-2.750264e-05
12:14:31;-350;-350.0533;2.9050158e-05;8.870322992991923e-10;-2.904661e-05
12:14:51;-375;-375.0845;3.0591221499999995e-05;1.325294547449682e-09;-3.060503e-05
12:15:10;-400;-400.0634;3.2226143e-05;1.0094369965480788e-09;-3.222914e-05
12:15:29;-425;-425.0344;3.3817851e-05;1.7545222854097764e-09;-3.382671e-05
12:15:49;-450;-449.9896;3.5435125000000004e-05;1.1847479689790926e-09;-3.545329e-05
12:16:09;-475;-475.0224;3.70792245e-05;9.80943799358485e-10;-3.707168e-05
12:16:29;-500;-500.0534;3.8764299e-05;1.1063322059850603e-09;-3.877213e-05
12:16:49;-525;-525.0851;4.04290275e-05;1.337769762515104e-09;-4.043642e-05
12:17:09;-550;-550.0673;4.2162413000000004e-05;3.4717259468454594e-09;-4.215289e-05
12:17:28;-575;-575.0251;4.40051685e-05;2.7112839463067012e-09;-4.400514e-05
12:17:48;-600;-600.0014;4.5859725500000004e-05;3.2891043214680884e-09;-4.584904e-05
12:18:07;-625;-625.0278;4.77315095e-05;7.617176232041956e-10;-4.774942e-05
12:18:28;-650;-650.0554;4.96888745e-05;1.3607493294138931e-09;-4.969394e-05
12:18:47;-675;-675.0671;5.1809781e-05;2.7827117080285517e-09;-5.177644e-05
12:19:07;-700;-700.0485;5.4013663500000004e-05;2.088457956842794e-09;-5.400151e-05
12:19:27;-725;-725.0174;5.63795585e-05;7.511172594875748e-10;-5.639649e-05
12:19:46;-750;-749.9887;5.893652050000001e-05;3.949270152509248e-09;-5.893559e-05
12:20:06;-775;-775.0103;6.1784837e-05;2.1064351520994627e-09;-6.177906e-05
12:20:26;-800;-800.015;6.480458950000001e-05;2.0074843056672273e-09;-6.483081e-05
12:20:46;-825;-825.0422;6.8166035e-05;3.897566644715707e-09;-6.815585e-05
12:21:06;-850;-850.0219;7.180216400000001e-05;2.6328257063463925e-09;-7.179154e-05
12:21:26;-875;-874.9865;7.594384650000001e-05;3.2864401922899766e-09;-7.599298e-05
12:21:45;-900;-899.9529;8.052386849999999e-05;3.8199885651009995e-09;-8.051957e-05
