time (08.08.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
14:13:18;-25;-25.04407;7.923387250000001e-06;5.811023269399173e-10;-7.919683e-06
14:13:38;-50;-50.06533;1.175827e-05;1.2550039840574285e-09;-1.17788e-05
14:13:58;-75;-75.09373;1.46306715e-05;1.460765257493458e-09;-1.463546e-05
14:14:18;-100;-100.069;1.7055575500000003e-05;1.6581476826566666e-09;-1.706225e-05
14:14:38;-125;-125.025;1.923627e-05;1.8159109284323178e-09;-1.925035e-05
14:14:58;-150;-150.0049;2.1225881e-05;1.45093313078168e-09;-2.121795e-05
14:15:18;-175;-175.0381;2.3243944e-05;6.716988663084019e-09;-2.324569e-05
14:15:38;-200;-200.0672;2.51368085e-05;3.3161020245915183e-09;-2.513633e-05
14:15:57;-225;-225.0811;2.7118064999999995e-05;3.5038624045473153e-09;-2.711046e-05
14:16:17;-250;-250.0589;2.9004783500000002e-05;2.04975892180031e-09;-2.900398e-05
14:16:37;-275;-275.0319;3.08668925e-05;5.946075885615765e-09;-3.090937e-05
14:16:56;-300;-300.0093;3.26458125e-05;2.777800017549797e-09;-3.26553e-05
14:17:16;-325;-325.0415;3.46065335e-05;4.5972494643536796e-09;-3.460848e-05
14:17:36;-350;-350.0539;3.6602463999999995e-05;3.221776094020225e-09;-3.660639e-05
14:17:56;-375;-375.0848;3.86589735e-05;3.351500654557568e-09;-3.867576e-05
14:18:16;-400;-400.0628;4.07930725e-05;3.7230688198715043e-09;-4.07919e-05
14:18:36;-425;-425.0352;4.28394835e-05;6.994409956350957e-09;-4.278219e-05
14:18:56;-450;-449.9903;4.5035612e-05;3.261550137588032e-09;-4.504031e-05
14:19:16;-475;-475.0219;4.7074698e-05;9.764625148975155e-09;-4.712258e-05
14:19:37;-500;-500.0528;4.9227859999999994e-05;3.402255060985486e-09;-4.924522e-05
14:19:56;-525;-525.085;5.131276750000001e-05;3.0997789336499454e-09;-5.136454e-05
14:20:17;-550;-550.0695;5.365186449999999e-05;6.05304165172339e-09;-5.366735e-05
14:20:37;-575;-575.024;5.60811475e-05;5.444739290131292e-09;-5.605756e-05
14:20:57;-600;-600.0001;5.8304313e-05;4.8282563674684565e-09;-5.83388e-05
14:21:17;-625;-625.0275;6.0644059e-05;2.905877397620058e-09;-6.068619e-05
14:21:37;-650;-650.0554;6.342540199999999e-05;1.9209501198625674e-08;-6.332465e-05
14:21:57;-675;-675.0689;6.646287650000001e-05;7.536293594168266e-09;-6.64773e-05
14:22:17;-700;-700.0507;6.9211074e-05;4.814015392580385e-09;-6.917934e-05
14:22:37;-725;-725.0185;7.23239155e-05;5.865078451095174e-09;-7.237477e-05
14:22:57;-750;-749.991;7.57306935e-05;4.914225537915189e-09;-7.569971e-05
14:23:16;-775;-775.011;7.947975850000001e-05;9.470386377413571e-09;-7.945757e-05
14:23:36;-800;-800.0168;8.343371650000001e-05;7.512947566534788e-09;-8.342514e-05
14:23:56;-825;-825.0415;8.74606875e-05;3.321389684680412e-09;-8.745916e-05
14:24:15;-850;-850.0239;9.20879775e-05;4.291766761777913e-09;-9.214282e-05
14:24:31;-875;-874.988;nan;nan;-9.712573e-05
14:24:47;-900;-899.9572;nan;nan;-0.000103154
