time (19.03.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
08:20:50;-25;-25.0398;1.4201569e-06;2.242087632096478e-10;-1.420659e-06
08:21:10;-50;-50.07419;1.99146755e-06;3.6622074268806866e-10;-1.988096e-06
08:21:30;-75;-75.10412;2.42466765e-06;4.806158563499604e-10;-2.424169e-06
08:21:50;-100;-100.0755;2.824643e-06;5.293902341373444e-10;-2.827891e-06
08:22:10;-125;-125.0281;3.1730739499999995e-06;3.060229360276665e-10;-3.176388e-06
08:22:29;-150;-150.0066;3.5339584e-06;1.1994646022288387e-09;-3.526664e-06
08:22:49;-175;-175.0445;3.8570460000000005e-06;1.4854512109120379e-09;-3.846061e-06
08:23:09;-200;-200.0773;4.1445884999999995e-06;6.891583000298293e-10;-4.14949e-06
08:23:28;-225;-225.0916;4.4495615e-06;2.097833577169547e-09;-4.436522e-06
08:23:48;-250;-250.0659;4.716481300000001e-06;1.0216536157132598e-09;-4.729448e-06
08:24:08;-275;-275.0365;5.015990199999999e-06;1.4700600712215895e-09;-5.021773e-06
08:24:27;-300;-300.0118;5.31254625e-06;2.3016257339921695e-09;-5.317506e-06
08:24:47;-325;-325.0481;5.5482549e-06;9.696239912976472e-10;-5.557348e-06
08:25:07;-350;-350.0625;5.81391135e-06;1.5164649374037667e-09;-5.811666e-06
08:25:27;-375;-375.0978;6.1118153500000005e-06;1.6007762402581506e-09;-6.096631e-06
08:25:46;-400;-400.0725;6.3649910499999996e-06;1.2665255770709997e-09;-6.368359e-06
08:26:06;-425;-425.041;6.61114945e-06;1.5073183215150705e-09;-6.6071e-06
08:26:25;-450;-449.9945;6.867846899999999e-06;4.061699514981275e-10;-6.873771e-06
08:26:45;-475;-475.03;7.15403715e-06;1.2819437863553135e-09;-7.149893e-06
08:27:05;-500;-500.0613;7.44148945e-06;2.0638595137205956e-09;-7.434953e-06
08:27:25;-525;-525.0984;7.75101515e-06;2.9248807054946884e-09;-7.746146e-06
08:27:45;-550;-550.077;8.0082154e-06;1.7929609998547397e-09;-8.02619e-06
08:28:06;-575;-575.0322;8.2574724e-06;2.498748690244757e-09;-8.255337e-06
08:28:26;-600;-600.0051;8.593020400000002e-06;2.6414937416166334e-09;-8.615179e-06
08:28:45;-625;-625.0345;8.85104055e-06;2.1094155641729666e-09;-8.861263e-06
08:29:05;-650;-650.0652;9.206908700000001e-06;2.6657208575730813e-09;-9.21775e-06
08:29:24;-675;-675.0808;9.469206550000001e-06;1.294788055001654e-09;-9.459682e-06
08:29:44;-700;-700.0596;9.7443068e-06;1.2086043430337393e-09;-9.758814e-06
08:30:04;-725;-725.0267;1.01099865e-05;4.655365038050158e-09;-1.009912e-05
08:30:24;-750;-749.9857;1.0446723500000002e-05;2.6618599958487384e-09;-1.046063e-05
08:30:44;-775;-775.0067;1.0815665000000001e-05;1.8292403477946417e-09;-1.082464e-05
08:31:04;-800;-800.0125;1.1185185e-05;2.01763419628041e-09;-1.118295e-05
08:31:24;-825;-825.043;1.1594608000000001e-05;2.0682382116187916e-09;-1.160393e-05
08:31:44;-850;-850.0197;1.201642e-05;2.536403161959846e-09;-1.20131e-05
08:32:03;-875;-874.9825;1.2463195500000002e-05;2.4760831443027122e-09;-1.250358e-05
08:32:23;-900;-899.9467;1.30756765e-05;3.2998451687162448e-09;-1.309717e-05
