time (18.03.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
08:03:51;-25;-25.04315;3.9358488000000005e-06;6.265200699099702e-10;-3.940998e-06
08:04:11;-50;-50.08031;5.6026878499999995e-06;6.399986729478704e-10;-5.603475e-06
08:04:31;-75;-75.11158;6.902375600000001e-06;5.928880476110109e-10;-6.9146e-06
08:04:51;-100;-100.0851;8.034628999999999e-06;1.0101072839059638e-09;-8.025478e-06
08:05:11;-125;-125.0362;9.05171935e-06;2.5979409060590356e-09;-9.045607e-06
08:05:30;-150;-150.0151;9.9745376e-06;7.263311414224015e-10;-9.982978e-06
08:05:51;-175;-175.0424;1.0789251e-05;1.9336809328324783e-09;-1.07852e-05
08:06:11;-200;-200.0746;1.15106485e-05;1.2870286078794297e-09;-1.149722e-05
08:06:30;-225;-225.0905;1.2147290499999999e-05;1.0307981070510304e-09;-1.216531e-05
08:06:50;-250;-250.065;1.27358595e-05;1.6216919366821767e-09;-1.275232e-05
08:07:10;-275;-275.0336;1.3166002e-05;1.5168741872680423e-09;-1.319442e-05
08:07:30;-300;-300.0099;1.36358135e-05;2.508230479341944e-09;-1.362801e-05
08:07:50;-325;-325.0457;1.4074698e-05;4.3792065833892285e-09;-1.406525e-05
08:08:09;-350;-350.0603;1.4473876e-05;2.359692395207497e-09;-1.449914e-05
08:08:29;-375;-375.0945;1.49234065e-05;2.7749618263140065e-09;-1.491382e-05
08:08:48;-400;-400.0683;1.53611285e-05;3.044262987571799e-09;-1.537187e-05
08:09:08;-425;-425.0376;1.57226705e-05;6.469414482779569e-10;-1.572677e-05
08:09:28;-450;-449.9888;1.6089930500000003e-05;1.4304117370533756e-09;-1.610724e-05
08:09:47;-475;-475.0244;1.643209e-05;1.09139016854652e-09;-1.644434e-05
08:10:07;-500;-500.0577;1.68541625e-05;1.3714752777574763e-09;-1.686486e-05
08:10:27;-525;-525.0936;1.7341024e-05;2.3581077583519714e-09;-1.73637e-05
08:10:47;-550;-550.072;1.7689964000000003e-05;1.1703002606168856e-09;-1.768142e-05
08:11:07;-575;-575.0258;1.81138465e-05;2.02213220079704e-09;-1.812917e-05
08:11:26;-600;-599.9998;1.85191775e-05;2.576918593494978e-09;-1.85261e-05
08:11:46;-625;-625.027;1.89702415e-05;3.3561179415359653e-09;-1.900918e-05
08:12:06;-650;-650.0582;1.9435834e-05;2.1965312881905575e-09;-1.942086e-05
08:12:26;-675;-675.0727;1.9904867e-05;2.2031424261722016e-09;-1.989541e-05
08:12:45;-700;-700.0513;2.03413815e-05;1.7619654189285024e-09;-2.033481e-05
08:13:05;-725;-725.0176;2.0716114999999997e-05;2.89345852743741e-09;-2.072344e-05
08:13:25;-750;-749.9857;2.12165915e-05;1.7283194547015696e-09;-2.121655e-05
08:13:44;-775;-775.0077;2.17384765e-05;5.315538414638827e-09;-2.174946e-05
08:14:04;-800;-800.0173;2.2294420499999997e-05;1.3250697104303387e-09;-2.230431e-05
08:14:24;-825;-825.0447;2.27989085e-05;1.1687611550270226e-09;-2.279866e-05
08:14:43;-850;-850.0229;2.34183605e-05;4.817920167198686e-09;-2.34684e-05
08:15:03;-875;-874.9864;2.4019650499999998e-05;2.0037584029768605e-09;-2.402811e-05
08:15:23;-900;-899.9487;2.4771336000000003e-05;2.988363297860476e-09;-2.479263e-05
