time (14.04.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
14:40:20;-25;-25.03863;1.75929145e-06;7.199297551671212e-10;-1.759509e-06
14:40:40;-50;-50.0718;2.502818e-06;4.541354038169751e-10;-2.50383e-06
14:41:00;-75;-75.09915;3.0886909999999997e-06;2.0527647210529934e-10;-3.089382e-06
14:41:20;-100;-100.0744;3.6046064e-06;4.273024888764398e-10;-3.609855e-06
14:41:40;-125;-125.0278;4.0809503e-06;1.035623807422374e-09;-4.075134e-06
14:41:59;-150;-150.0073;4.519016200000001e-06;6.238119171673688e-10;-4.528781e-06
14:42:19;-175;-175.0423;4.91466355e-06;7.205323014098521e-10;-4.918921e-06
14:42:39;-200;-200.0743;5.31102585e-06;3.3006410417334194e-09;-5.315048e-06
14:42:58;-225;-225.0879;5.63538715e-06;1.7416779657488326e-09;-5.642558e-06
14:43:18;-250;-250.0643;5.957037299999999e-06;1.7411570077106835e-09;-5.955875e-06
14:43:38;-275;-275.035;6.1860806e-06;1.3951474266184166e-09;-6.197473e-06
14:43:58;-300;-300.0128;6.412568699999999e-06;1.0102225103906512e-09;-6.412309e-06
14:44:18;-325;-325.0473;6.5979786000000005e-06;1.2175968470721217e-09;-6.604006e-06
14:44:38;-350;-350.0597;6.814803699999999e-06;5.835677786298689e-09;-6.784283e-06
14:44:58;-375;-375.0925;6.93757825e-06;5.284032734332754e-10;-6.945477e-06
14:45:18;-400;-400.0681;7.0880935500000005e-06;5.865488704063743e-10;-7.090965e-06
14:45:38;-425;-425.0392;7.239950649999999e-06;1.1908547986110607e-09;-7.244692e-06
14:45:58;-450;-449.9926;7.3725021e-06;1.8949733400499155e-09;-7.402881e-06
14:46:17;-475;-475.0274;7.470227699999999e-06;1.1658362644471189e-09;-7.469003e-06
14:46:37;-500;-500.0591;7.5760476500000015e-06;1.375444245098644e-09;-7.578567e-06
14:46:57;-525;-525.0926;7.70772735e-06;4.195892580414179e-09;-7.682721e-06
14:47:17;-550;-550.0746;7.779433799999999e-06;2.7631584985302888e-09;-7.775006e-06
14:47:37;-575;-575.0291;7.8932644e-06;1.041744919354082e-09;-7.908106e-06
14:47:57;-600;-600.0026;7.99587695e-06;1.1280832227167847e-09;-8.001536e-06
14:48:16;-625;-625.0312;8.10785045e-06;1.1531361573444256e-09;-8.105929e-06
14:48:36;-650;-650.0609;8.297270499999999e-06;5.736917211578e-09;-8.251329e-06
14:48:55;-675;-675.0731;8.410691850000001e-06;1.818511476833448e-09;-8.399496e-06
14:49:15;-700;-700.054;8.526322800000001e-06;4.054812354228005e-09;-8.573654e-06
14:49:35;-725;-725.0219;8.61583695e-06;3.0269253405683777e-09;-8.602837e-06
14:49:55;-750;-749.9929;8.74236615e-06;2.4682563443400936e-09;-8.732108e-06
14:50:14;-775;-775.0142;8.91519845e-06;1.960319276897267e-09;-8.900169e-06
14:50:34;-800;-800.0206;9.0474373e-06;1.826301876881278e-09;-9.069222e-06
14:50:54;-825;-825.0484;9.152350399999999e-06;2.8173313307099825e-09;-9.165197e-06
14:51:14;-850;-850.0267;9.2275534e-06;1.409723140194565e-09;-9.237238e-06
14:51:34;-875;-874.9904;9.364716950000001e-06;2.3478424536955154e-09;-9.359143e-06
14:51:53;-900;-899.9542;9.49429065e-06;1.049433828964451e-09;-9.502998e-06
