time (03.04.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
13:34:09;-25;-25.03562;2.4167546499999995e-06;3.3357246795111484e-10;-2.413136e-06
13:34:29;-50;-50.07082;3.2817488999999998e-06;2.2377180228975006e-10;-3.281486e-06
13:34:49;-75;-75.09975;3.8112692000000003e-06;2.5341583020797867e-10;-3.811512e-06
13:35:09;-100;-100.0736;4.110278449999999e-06;3.199120228672218e-10;-4.109931e-06
13:35:29;-125;-125.0267;4.3166026499999995e-06;2.8049257811035283e-10;-4.319183e-06
13:35:49;-150;-150.0066;4.481725149999999e-06;2.5940506235423487e-10;-4.483836e-06
13:36:09;-175;-175.042;4.62115865e-06;8.300758407368524e-10;-4.622363e-06
13:36:28;-200;-200.0732;4.7395986499999995e-06;7.87085406023392e-10;-4.739402e-06
13:36:48;-225;-225.0869;4.848357250000001e-06;3.079851609655797e-10;-4.851799e-06
13:37:08;-250;-250.0636;4.94901815e-06;6.561650641226013e-10;-4.945684e-06
13:37:27;-275;-275.0343;5.03773955e-06;3.205290897484764e-10;-5.038321e-06
13:37:47;-300;-300.0104;5.137715100000001e-06;4.95855215259449e-10;-5.142692e-06
13:38:07;-325;-325.0444;5.21883645e-06;1.325684957814249e-09;-5.217005e-06
13:38:28;-350;-350.0588;5.313612950000001e-06;3.3319445879997453e-10;-5.316356e-06
13:38:48;-375;-375.091;5.4235217e-06;6.635944209379688e-10;-5.421465e-06
13:39:07;-400;-400.0658;5.508716999999999e-06;5.25656912824321e-10;-5.516067e-06
13:39:27;-425;-425.0385;5.60871015e-06;6.994273345924029e-10;-5.601827e-06
13:39:47;-450;-449.9912;5.710441450000001e-06;8.196930080066635e-10;-5.707636e-06
13:40:06;-475;-475.0249;5.799902600000001e-06;4.5020038538410666e-10;-5.802954e-06
13:40:26;-500;-500.0555;5.904317149999999e-06;2.4650655085362453e-09;-5.897259e-06
13:40:45;-525;-525.0901;5.9971741499999996e-06;5.093422291298626e-10;-5.995141e-06
13:41:05;-550;-550.0715;6.10796665e-06;2.605150309963009e-10;-6.108878e-06
13:41:25;-575;-575.0259;6.218842450000001e-06;9.186354131944749e-10;-6.211323e-06
13:41:44;-600;-599.9988;6.3335882e-06;9.214459739995456e-10;-6.331367e-06
13:42:04;-625;-625.03;6.426733449999999e-06;4.41798107029649e-10;-6.428613e-06
13:42:24;-650;-650.0574;6.5411127e-06;5.873310612422879e-10;-6.544078e-06
13:42:44;-675;-675.0719;6.6549499e-06;3.944343538537234e-10;-6.65715e-06
13:43:04;-700;-700.0538;6.78108615e-06;3.591266578451014e-10;-6.781378e-06
13:43:24;-725;-725.0193;6.9244902e-06;4.788230184525193e-10;-6.926046e-06
13:43:43;-750;-749.9897;7.081322499999999e-06;7.442282227247348e-10;-7.071702e-06
13:44:03;-775;-775.011;7.211783650000001e-06;3.699958937272065e-10;-7.210069e-06
13:44:23;-800;-800.0163;7.3782718499999995e-06;4.234851371358989e-10;-7.379524e-06
13:44:43;-825;-825.0455;7.5617329e-06;3.6074179755054015e-10;-7.564463e-06
13:45:03;-850;-850.0248;7.749258199999999e-06;4.755171111537635e-10;-7.749254e-06
13:45:23;-875;-874.9878;7.91625965e-06;9.830983197905496e-10;-7.927259e-06
13:45:42;-900;-899.9509;8.07826895e-06;2.6556546721099604e-10;-8.083378e-06
