time (01.10.2024);set voltage (V);real voltage (V);current (A);delta current;input current (A)
12:54:31;-25;-25.03372;1.6979791e-06;3.813856047362055e-10;-1.697755e-06
12:54:50;-50;-50.06589;2.4441763999999993e-06;2.3469951427304363e-10;-2.447652e-06
12:55:10;-75;-75.0949;3.03999e-06;5.222199153613314e-10;-3.04077e-06
12:55:30;-100;-100.0699;3.55989695e-06;4.2433831711854163e-10;-3.55951e-06
12:55:50;-125;-125.0257;4.06330435e-06;1.1698508436441902e-09;-4.049094e-06
12:56:10;-150;-150.0052;4.5121943e-06;4.3455867325368135e-10;-4.520253e-06
12:56:30;-175;-175.0401;4.941691250000001e-06;3.5279417423618077e-10;-4.942402e-06
12:56:49;-200;-200.0702;5.369154650000001e-06;8.772332508375431e-10;-5.362737e-06
12:57:09;-225;-225.0851;5.770967149999999e-06;7.466541176307971e-10;-5.773096e-06
12:57:29;-250;-250.0629;6.1852435499999995e-06;1.714590238912762e-09;-6.180774e-06
12:57:48;-275;-275.0355;6.5727697e-06;3.8586158204723196e-10;-6.57224e-06
12:58:08;-300;-300.0122;6.97577625e-06;4.696181740254562e-10;-6.971182e-06
12:58:28;-325;-325.0462;7.3621219e-06;1.3765522382023877e-09;-7.365196e-06
12:58:48;-350;-350.0598;7.73655155e-06;8.918905075035852e-10;-7.733015e-06
12:59:07;-375;-375.09;8.1143753e-06;9.312722080573435e-10;-8.117123e-06
12:59:27;-400;-400.0672;8.488109799999998e-06;4.232332253025849e-10;-8.486456e-06
12:59:47;-425;-425.0387;8.904814549999999e-06;3.3782455028275716e-09;-8.898955e-06
13:00:07;-450;-449.9945;9.25624825e-06;5.839683676150142e-10;-9.262489e-06
13:00:27;-475;-475.028;9.6545208e-06;1.7100975785024601e-09;-9.652636e-06
13:00:47;-500;-500.0598;1.0022156e-05;1.1305322640243248e-09;-1.001682e-05
13:01:07;-525;-524.8143;1.0424385e-05;1.3876131485396038e-09;-1.044035e-05
13:01:28;-550;-550.0638;1.0842899500000001e-05;6.871675468908155e-10;-1.082331e-05
13:01:47;-575;-575.0197;1.1240033499999999e-05;2.107895072696942e-09;-1.125216e-05
13:02:08;-600;-599.9936;1.16611025e-05;7.035594768745954e-10;-1.166967e-05
13:02:28;-625;-625.0229;1.20908595e-05;1.3794168106485893e-09;-1.209011e-05
13:02:47;-650;-650.0506;1.2519509e-05;1.1037748638195953e-09;-1.251712e-05
13:03:07;-675;-675.0639;1.2989598500000001e-05;8.306832353550658e-10;-1.298289e-05
13:03:27;-700;-700.0443;1.3459737500000002e-05;2.1687446685813526e-09;-1.345383e-05
13:03:47;-725;-725.013;1.39281125e-05;8.876998014531423e-10;-1.392714e-05
13:04:06;-750;-749.9831;1.4426138e-05;2.080926668578199e-09;-1.444226e-05
13:04:26;-775;-775.0038;1.4945928e-05;1.396785881944633e-09;-1.494378e-05
13:04:46;-800;-800.0093;1.5416865000000002e-05;1.5700718932585453e-09;-1.542388e-05
13:05:06;-825;-825.0361;1.5943014e-05;1.5542690243327485e-09;-1.594614e-05
13:05:26;-850;-850.0158;1.65428235e-05;7.167061025970685e-10;-1.654555e-05
13:05:46;-875;-874.9802;1.7164047e-05;2.3604136395979557e-09;-1.716572e-05
13:06:06;-900;-899.9449;1.7786712999999996e-05;3.974402980322989e-09;-1.777994e-05
