time (24.06.2024);set voltage (V);real voltage (V);current (A);delta current;input current (A)
13:36:47;-25;-25.04666;2.7874465500000003e-06;1.0980638585710324e-10;-2.790222e-06
13:37:01;-50;-50.07882;4.156027199999999e-06;9.139695290326401e-11;-4.156178e-06
13:37:16;-75;-75.1081;5.2834667e-06;2.3096704418595214e-10;-5.284579e-06
13:37:31;-100;-100.0833;6.2985004500000005e-06;3.100868142552997e-10;-6.298349e-06
13:37:46;-125;-125.0384;7.241388550000001e-06;2.716121911383991e-10;-7.246146e-06
13:38:00;-150;-150.0198;8.138550400000002e-06;4.830799747453893e-10;-8.145662e-06
13:38:16;-175;-175.0547;8.985097200000001e-06;8.387407275195519e-10;-8.991386e-06
13:38:31;-200;-200.086;9.81964575e-06;4.052438455732961e-10;-9.820683e-06
13:38:45;-225;-225.0865;1.0639589e-05;3.326513941049581e-10;-1.065088e-05
13:39:00;-250;-250.0645;1.14765675e-05;2.840870245189312e-10;-1.147569e-05
13:39:14;-275;-275.0368;1.2266297500000001e-05;7.778174191286357e-10;-1.227689e-05
13:39:29;-300;-300.0159;1.3035609499999999e-05;6.228268118023924e-10;-1.304328e-05
13:39:44;-325;-325.0471;1.3849200999999997e-05;2.2599566256899967e-09;-1.384054e-05
13:39:59;-350;-350.0593;1.46484455e-05;7.387944487474732e-10;-1.465884e-05
13:40:13;-375;-375.0905;1.5395602999999997e-05;1.733239755486793e-09;-1.541294e-05
13:40:28;-400;-400.0674;1.6159169e-05;5.205703122538826e-10;-1.617138e-05
13:40:42;-425;-425.04;1.6987047e-05;7.775583900904515e-10;-1.699145e-05
13:40:57;-450;-449.9954;1.7789633e-05;6.066898301438366e-10;-1.779577e-05
13:41:12;-475;-475.0287;1.8629312999999997e-05;3.839154203728042e-10;-1.8637e-05
13:41:27;-500;-500.0573;1.9455207999999998e-05;2.010490188983713e-09;-1.946771e-05
13:41:41;-525;-525.091;2.02895885e-05;6.237171935260703e-10;-2.029594e-05
13:41:56;-550;-550.0737;2.1151813999999998e-05;8.58015850669512e-10;-2.117074e-05
13:42:11;-575;-575.0295;2.2019466999999994e-05;7.772963077231441e-10;-2.203383e-05
13:42:25;-600;-600.0052;2.2921884499999996e-05;1.040100830448768e-09;-2.292576e-05
13:42:40;-625;-625.033;2.38286595e-05;5.600988640410009e-10;-2.384067e-05
13:42:55;-650;-650.0613;2.47626005e-05;6.702243933937101e-10;-2.476864e-05
13:43:10;-675;-675.0718;2.57213045e-05;7.206179552994842e-10;-2.573298e-05
13:43:24;-700;-700.0538;2.6744383999999997e-05;1.5132929987283018e-09;-2.674408e-05
13:43:39;-725;-725.0226;2.7833207499999997e-05;1.8018801118553275e-09;-2.782434e-05
13:43:54;-750;-749.9935;2.8885502e-05;1.8574519643856422e-09;-2.887911e-05
13:44:08;-775;-775.0148;2.9974176500000004e-05;7.929278892181715e-10;-2.998024e-05
13:44:23;-800;-800.0201;3.1083953e-05;2.2620705227734204e-09;-3.107132e-05
13:44:38;-825;-825.046;3.2307863e-05;1.4052549768635637e-09;-3.232977e-05
13:44:53;-850;-850.0261;3.35168225e-05;2.176393447311388e-09;-3.351046e-05
13:45:08;-875;-874.9904;3.488686449999999e-05;2.922002436258457e-09;-3.487768e-05
13:45:23;-900;-899.9584;3.6251920500000004e-05;5.059799773708126e-10;-3.626512e-05
