time (15.12.2023);set voltage (V);real voltage (V);current (A);delta current;input current (A)
14:42:06;-25;-25.03602;2.2413468500000004e-06;1.077853552842409e-09;-2.245381e-06
14:42:21;-50;-50.06872;3.2284298999999995e-06;3.393912496588565e-09;-3.195496e-06
14:42:36;-75;-75.09608;4.033128200000001e-06;2.142207700714379e-09;-4.03887e-06
14:42:51;-100;-100.0727;4.747575350000001e-06;4.8935518850191976e-09;-4.787442e-06
14:43:05;-125;-125.0283;5.346867100000001e-06;3.190140729576042e-09;-5.321176e-06
14:43:20;-150;-150.009;5.9391831e-06;3.711707504572541e-09;-5.923924e-06
14:43:35;-175;-175.0444;6.4977459500000005e-06;3.263327846290476e-09;-6.543667e-06
14:43:50;-200;-200.0738;7.0674136000000005e-06;3.0371848835723e-09;-7.104463e-06
14:44:05;-225;-225.0874;7.642041049999999e-06;5.027374312439354e-09;-7.647653e-06
14:44:20;-250;-250.0642;8.125069449999999e-06;6.58945563133825e-09;-8.064497e-06
14:44:35;-275;-275.0379;8.6457348e-06;1.160167556381406e-08;-8.622536e-06
14:44:50;-300;-300.0172;9.134309649999998e-06;5.750488422853773e-09;-9.140284e-06
14:45:05;-325;-325.051;9.646443649999998e-06;7.64698372604354e-09;-9.695382e-06
14:45:20;-350;-350.062;1.0047353999999999e-05;8.150287675904403e-09;-1.007932e-05
14:45:35;-375;-375.0811;1.0565706000000001e-05;5.0107372411651824e-09;-1.061991e-05
14:45:50;-400;-400.0592;1.1125141499999998e-05;7.928822809061925e-09;-1.116699e-05
14:46:05;-425;-425.033;1.1575988000000001e-05;6.623150556947951e-09;-1.160124e-05
14:46:20;-450;-449.9876;1.18912675e-05;4.482132521189005e-09;-1.190053e-05
14:46:34;-475;-475.02;1.2436898e-05;7.094142745956001e-09;-1.247892e-05
14:46:49;-500;-500.0509;1.28474775e-05;6.44238293937114e-09;-1.293749e-05
14:47:04;-525;-525.0832;1.3207472e-05;9.441063303463179e-09;-1.321351e-05
14:47:19;-550;-550.0654;1.3596878000000002e-05;8.28681373025844e-09;-1.355285e-05
14:47:34;-575;-575.0214;1.4086555000000002e-05;1.1688211871368536e-08;-1.402534e-05
14:47:49;-600;-599.9971;1.4278808000000001e-05;8.202844829691659e-09;-1.430605e-05
14:48:04;-625;-625.0251;1.47135145e-05;5.083162670769046e-09;-1.473956e-05
14:48:19;-650;-650.0533;1.5058148e-05;7.362584552994972e-09;-1.497334e-05
14:48:34;-675;-675.0652;1.5466200500000002e-05;6.895451235234763e-09;-1.541052e-05
14:48:49;-700;-700.046;1.5882229500000003e-05;8.39801221941825e-09;-1.594481e-05
14:49:04;-725;-725.0145;1.60555895e-05;1.3572789570957776e-08;-1.612458e-05
14:49:19;-750;-749.9856;1.6452788e-05;9.315749449185506e-09;-1.641899e-05
14:49:34;-775;-775.0056;1.6707221999999995e-05;1.1276852011975595e-08;-1.675985e-05
14:49:48;-800;-800.0107;1.7168524e-05;1.1420813333558994e-08;-1.712131e-05
14:50:03;-825;-825.0379;1.7385067e-05;7.958824884993992e-09;-1.73859e-05
14:50:18;-850;-850.0186;1.7774900499999996e-05;9.300851129735342e-09;-1.781811e-05
14:50:33;-875;-874.9843;1.8038007e-05;1.5443105129798245e-08;-1.817853e-05
14:50:48;-900;-899.9492;1.83585235e-05;2.2685798699571973e-08;-1.840825e-05
