time (30.08.2023);set voltage (V);real voltage (V);current (A);delta current;input current (A)
17:05:25;-25;-25.03787;6.713629699999999e-06;7.441600570441779e-10;-6.709963e-06
17:05:45;-50;-50.07285;1.0142443499999999e-05;4.4951211051543384e-10;-1.013825e-05
17:06:05;-75;-75.08759;1.2815092e-05;1.1512759443330298e-09;-1.289023e-05
17:06:25;-100;-100.065;1.5134889000000001e-05;9.244587335300529e-10;-1.513848e-05
17:06:45;-125;-125.0217;1.71857815e-05;1.5367619000678104e-09;-1.720558e-05
17:07:04;-150;-150.0025;1.91876505e-05;1.3779826695209184e-09;-1.920233e-05
17:07:23;-175;-175.0354;2.1015406999999998e-05;1.8263838725744062e-09;-2.102115e-05
17:07:43;-200;-200.0647;2.2857105000000006e-05;1.0692330195049856e-09;-2.286599e-05
17:08:02;-225;-225.0755;2.4598243000000002e-05;9.779212902887353e-10;-2.460742e-05
17:08:22;-250;-250.0548;2.6302639000000005e-05;1.009613762782579e-09;-2.629884e-05
17:08:42;-275;-275.0301;2.7992967500000002e-05;1.457466787786308e-09;-2.801402e-05
17:09:02;-300;-300.0094;2.97442345e-05;3.385823937758687e-09;-2.97317e-05
17:09:21;-325;-325.0397;3.13985395e-05;1.2533865076263996e-09;-3.139877e-05
17:09:40;-350;-350.0518;3.3096599500000006e-05;2.0797023194438887e-09;-3.309022e-05
17:10:01;-375;-375.0809;3.49883265e-05;2.1707198431625723e-09;-3.49811e-05
17:10:20;-400;-400.0599;3.6699223999999995e-05;2.7473661386862978e-09;-3.671644e-05
17:10:40;-425;-425.0337;3.8415785999999994e-05;3.1492778061009635e-09;-3.844258e-05
17:10:59;-450;-449.9896;4.0210508500000004e-05;3.6021601349051453e-09;-4.020636e-05
17:11:19;-475;-475.0213;4.2015676999999995e-05;4.521860297488295e-09;-4.200558e-05
17:11:39;-500;-500.0503;4.38358755e-05;1.3060852719100256e-09;-4.385296e-05
17:11:59;-525;-525.0817;4.5637274999999996e-05;1.4625052991355831e-09;-4.56479e-05
17:12:18;-550;-550.0654;4.75384785e-05;4.541079126980557e-09;-4.756468e-05
17:12:38;-575;-575.0216;4.9395617499999996e-05;1.9443722476677567e-09;-4.942471e-05
17:12:58;-600;-600.0008;5.14385485e-05;2.5538111005908603e-09;-5.143697e-05
17:13:18;-625;-625.0268;5.3467049e-05;3.673445378660215e-09;-5.347212e-05
17:13:37;-650;-650.0531;5.5414489000000006e-05;1.7925331098755093e-09;-5.540567e-05
17:13:57;-675;-675.0633;5.7421559e-05;1.6514607019240246e-09;-5.743984e-05
17:14:16;-700;-700.0469;5.9572914e-05;4.201014722659296e-09;-5.955987e-05
17:14:36;-725;-725.0175;6.179354699999999e-05;1.7764187428648037e-09;-6.182517e-05
17:14:56;-750;-749.9902;6.4225142e-05;3.6500762046840177e-09;-6.427938e-05
17:15:16;-775;-775.0084;6.678279100000001e-05;3.3193867581224904e-09;-6.677431e-05
17:15:35;-800;-800.0126;6.95171545e-05;3.288440243869231e-09;-6.948804e-05
17:15:55;-825;-825.0378;7.24251795e-05;3.0911143197071627e-09;-7.245451e-05
17:16:14;-850;-850.02;7.557781150000001e-05;2.1811042243551113e-09;-7.558229e-05
17:16:34;-875;-874.9852;7.9026292e-05;5.076862840376996e-09;-7.899824e-05
17:16:54;-900;-899.9531;8.275663899999999e-05;3.2769423934517293e-09;-8.276429e-05
