time (03.09.2024);set voltage (V);real voltage (V);current (A);delta current;input current (A)
07:40:51;-25;-25.04204;2.6236684000000005e-06;4.950661996137551e-10;-2.623621e-06
07:41:11;-50;-50.07807;3.5488906499999998e-06;6.576379979707591e-10;-3.553435e-06
07:41:31;-75;-75.1077;4.3053829000000005e-06;1.2528800479295832e-09;-4.309008e-06
07:41:51;-100;-100.0807;4.975729050000001e-06;1.6894240519700706e-09;-4.971736e-06
07:42:11;-125;-125.0322;5.59931455e-06;1.1196167926460431e-09;-5.606039e-06
07:42:31;-150;-150.0107;6.183203650000001e-06;9.204777761439983e-10;-6.195441e-06
07:42:50;-175;-175.0492;6.747016950000001e-06;1.2814711086774349e-09;-6.741937e-06
07:43:10;-200;-200.0811;7.312405450000001e-06;1.290310335684801e-09;-7.336086e-06
07:43:30;-225;-225.0964;7.85409925e-06;2.886046941644412e-09;-7.837662e-06
07:43:50;-250;-250.0727;8.397415749999998e-06;2.32004475913179e-09;-8.435405e-06
07:44:09;-275;-275.0432;8.90922125e-06;1.6901566005477317e-09;-8.891696e-06
07:44:29;-300;-300.0182;9.51169075e-06;1.5811780527110329e-09;-9.508645e-06
07:44:49;-325;-325.0547;1.00314605e-05;1.9985291435203376e-09;-1.001904e-05
07:45:10;-350;-350.0581;1.06245345e-05;1.7991376371751342e-09;-1.063991e-05
07:45:29;-375;-375.0921;1.1167880999999998e-05;1.8254128163239917e-09;-1.121359e-05
07:45:50;-400;-400.0665;1.1688421499999999e-05;1.8557902999800268e-09;-1.170201e-05
07:46:09;-425;-425.0367;1.22629415e-05;2.214230258464551e-09;-1.223506e-05
07:46:29;-450;-449.9895;1.2838758e-05;2.2496438162518194e-09;-1.281684e-05
07:46:48;-475;-475.0233;1.3417263499999998e-05;3.3303904632190405e-09;-1.344616e-05
07:47:08;-500;-500.0561;1.3929008499999998e-05;1.0669124319737183e-09;-1.393199e-05
07:47:28;-525;-525.0905;1.4528372500000001e-05;3.835617347637765e-09;-1.452635e-05
07:47:48;-550;-550.0706;1.5082466999999998e-05;4.149333325969365e-09;-1.504997e-05
07:48:08;-575;-575.0252;1.55995265e-05;1.050928794626447e-08;-1.555499e-05
07:48:28;-600;-599.9992;1.6229576e-05;6.055901188097387e-09;-1.622082e-05
07:48:48;-625;-625.0287;1.67365165e-05;1.2237111878931964e-08;-1.673402e-05
07:49:08;-650;-650.0595;1.7263459000000003e-05;6.741689992131117e-09;-1.727424e-05
07:49:28;-675;-675.071;1.78009175e-05;7.090061455128635e-09;-1.779308e-05
07:49:47;-700;-700.0512;1.8384200499999997e-05;3.6920970650159693e-09;-1.838673e-05
07:50:07;-725;-725.0175;1.8897567e-05;4.774414367228745e-09;-1.892422e-05
07:50:28;-750;-749.9858;1.94327175e-05;2.423883750822273e-09;-1.94524e-05
07:50:48;-775;-775.0094;2.0078312e-05;2.8280576903592624e-09;-2.009589e-05
07:51:08;-800;-800.0168;2.0642637499999997e-05;8.328993032624055e-09;-2.06511e-05
07:51:28;-825;-825.045;2.1259651999999998e-05;2.8783511425815234e-09;-2.126318e-05
07:51:49;-850;-850.0229;2.1822736999999998e-05;3.6211871741184946e-09;-2.183285e-05
07:52:08;-875;-874.986;2.2500178000000005e-05;5.074228049664303e-09;-2.251884e-05
07:52:28;-900;-899.9489;2.3017664499999998e-05;2.8762044846464135e-09;-2.301706e-05
