campaign,sensor_id,annealing_time,sat_V_CV,sat_V_err_down_CV,sat_V_err_up_CV,low_fit_start_CV,low_fit_stop_CV,high_fit_start_CV,high_fit_stop_CV,sat_V_TCT,sat_V_err_down_TCT,sat_V_err_up_TCT,low_fit_start_TCT,low_fit_stop_TCT,high_fit_start_TCT,high_fit_stop_TCT
DoubleIrrSRNeutron2025,107954_SR_UL,72days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,noadd,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,130min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,300min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,500min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,650min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,750min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,850min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,1000min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,1100min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,1250min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,1400min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,1550min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,1700min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,2000min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,2350min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,2950min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UR1,3850min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,noadd,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,3days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,6days,981.0,23.0,26.0,687.0,795.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,9days,966.0,24.0,28.0,686.0,795.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,13days,963.0,23.0,27.0,689.0,786.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,18days,955.0,29.0,34.0,707.0,794.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,23days,961.0,24.0,28.0,695.0,787.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,30days,974.0,26.0,29.0,713.0,804.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,37days,982.0,25.0,28.0,710.0,808.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,44days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,58days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_LL1,72days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,noadd,939.0,26.0,35.0,613.0,790.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,300min,871.0,21.0,22.0,621.0,718.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,500min,796.0,12.0,15.0,613.0,728.0,864.0,911.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,650min,780.0,10.0,13.0,586.0,711.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,750min,776.0,12.0,14.0,586.0,712.0,864.0,911.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,850min,770.0,8.0,9.0,586.0,691.0,864.0,911.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,1000min,764.0,9.0,10.0,586.0,688.0,864.0,911.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,1100min,762.0,11.0,12.0,586.0,684.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,1250min,758.0,9.0,12.0,586.0,683.0,864.0,911.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,1400min,753.0,8.0,10.0,563.0,666.0,864.0,911.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,1550min,752.0,8.0,11.0,563.0,664.0,864.0,911.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,1700min,757.0,7.0,9.0,563.0,663.0,864.0,911.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,2000min,761.0,9.0,11.0,586.0,684.0,864.0,911.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,2350min,762.0,9.0,11.0,586.0,688.0,864.0,911.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,2950min,774.0,14.0,16.0,586.0,714.0,864.0,911.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR1,3850min,789.0,9.0,12.0,610.0,717.0,864.0,911.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,noadd,866.0,22.0,24.0,585.0,693.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,20min,823.0,21.0,23.0,559.0,669.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,30min,754.0,15.0,17.0,559.0,687.0,864.0,911.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,40min,732.0,12.0,18.0,515.0,667.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,55min,718.0,10.0,14.0,515.0,644.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,70min,712.0,11.0,14.0,515.0,637.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,85min,707.0,12.0,16.0,515.0,643.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,100min,702.0,14.0,17.0,515.0,631.0,864.0,911.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,120min,705.0,12.0,16.0,513.0,639.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,150min,707.0,12.0,17.0,485.0,634.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,175min,708.0,14.0,17.0,512.0,634.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,200min,723.0,9.0,12.0,535.0,640.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,275min,755.0,14.0,18.0,562.0,683.0,864.0,911.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,350min,791.0,18.0,21.0,586.0,730.0,864.0,911.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,500min,874.0,25.0,29.0,612.0,744.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200181_SR_UR2,690min,963.0,23.0,26.0,711.0,807.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200206_SR_UL,noadd,654.0,10.0,13.0,438.0,563.0,864.0,911.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200206_SR_UL,3days,560.0,7.0,9.0,362.0,488.0,793.0,899.0,705.0,35.0,35.0,284.0,606.0,753.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UL,6days,539.0,11.0,15.0,334.0,486.0,796.0,905.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200206_SR_UL,9days,534.0,7.0,9.0,334.0,469.0,796.0,905.0,638.0,32.0,32.0,376.0,553.0,686.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,13days,530.0,8.0,11.0,334.0,459.0,796.0,905.0,611.0,31.0,31.0,385.0,542.0,680.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,18days,531.0,9.0,12.0,334.0,459.0,796.0,905.0,634.0,32.0,32.0,391.0,568.0,686.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,23days,545.0,17.0,18.0,334.0,493.0,796.0,905.0,628.0,31.0,31.0,391.0,547.0,684.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,30days,564.0,16.0,25.0,334.0,507.0,796.0,905.0,675.0,34.0,34.0,391.0,564.0,684.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,37days,578.0,16.0,19.0,361.0,509.0,786.0,920.0,694.0,35.0,35.0,391.0,607.0,788.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,44days,588.0,14.0,18.0,370.0,517.0,786.0,912.0,714.0,36.0,36.0,391.0,607.0,788.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,58days,640.0,14.0,22.0,390.0,562.0,840.0,912.0,724.0,36.0,36.0,475.0,607.0,788.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UL,72days,671.0,16.0,21.0,435.0,592.0,840.0,912.0,766.0,38.0,38.0,475.0,607.0,788.0,905.0
DoubleIrrSRNeutron2025,200206_SR_UR1,noadd,650.0,13.0,19.0,435.0,582.0,856.0,915.0,706.0,35.0,35.0,533.0,654.0,737.0,857.0
DoubleIrrSRNeutron2025,200206_SR_UR1,130min,627.0,8.0,11.0,411.0,539.0,842.0,915.0,684.0,34.0,34.0,481.0,616.0,693.0,824.0
DoubleIrrSRNeutron2025,200206_SR_UR1,300min,589.0,17.0,18.0,411.0,539.0,842.0,915.0,638.0,32.0,32.0,481.0,616.0,693.0,824.0
DoubleIrrSRNeutron2025,200206_SR_UR1,500min,569.0,13.0,14.0,387.0,509.0,842.0,915.0,652.0,33.0,33.0,378.0,616.0,693.0,824.0
DoubleIrrSRNeutron2025,200206_SR_UR1,650min,559.0,13.0,20.0,359.0,509.0,842.0,915.0,636.0,32.0,32.0,378.0,616.0,693.0,824.0
DoubleIrrSRNeutron2025,200206_SR_UR1,750min,545.0,11.0,15.0,338.0,491.0,819.0,915.0,635.0,32.0,32.0,378.0,616.0,693.0,824.0
DoubleIrrSRNeutron2025,200206_SR_UR1,850min,538.0,12.0,17.0,338.0,491.0,819.0,915.0,637.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,1000min,538.0,12.0,18.0,338.0,491.0,819.0,915.0,644.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,1100min,538.0,13.0,19.0,338.0,491.0,819.0,915.0,639.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,1250min,534.0,16.0,20.0,338.0,491.0,819.0,915.0,634.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,1400min,536.0,15.0,19.0,330.0,485.0,766.0,919.0,638.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,1550min,535.0,15.0,20.0,330.0,480.0,786.0,920.0,638.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,1700min,540.0,13.0,19.0,341.0,485.0,786.0,920.0,645.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,2000min,545.0,15.0,16.0,355.0,489.0,786.0,920.0,649.0,32.0,32.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,2350min,550.0,14.0,16.0,355.0,489.0,786.0,920.0,651.0,33.0,33.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,2950min,569.0,16.0,18.0,377.0,519.0,786.0,920.0,658.0,33.0,33.0,378.0,616.0,693.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR1,3850min,595.0,19.0,22.0,377.0,532.0,786.0,920.0,690.0,34.0,34.0,378.0,616.0,766.0,913.0
DoubleIrrSRNeutron2025,200206_SR_UR2,noadd,652.0,15.0,19.0,441.0,585.0,842.0,910.0,751.0,38.0,38.0,578.0,712.0,787.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,20min,615.0,16.0,20.0,415.0,558.0,842.0,910.0,702.0,35.0,35.0,368.0,616.0,787.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,30min,583.0,18.0,22.0,385.0,535.0,842.0,910.0,675.0,34.0,34.0,368.0,616.0,787.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,40min,571.0,12.0,15.0,385.0,503.0,817.0,910.0,687.0,34.0,34.0,368.0,616.0,787.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,55min,552.0,10.0,10.0,385.0,493.0,842.0,910.0,667.0,33.0,33.0,368.0,616.0,787.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,70min,544.0,6.0,8.0,385.0,493.0,790.0,910.0,678.0,34.0,34.0,368.0,616.0,787.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,85min,545.0,11.0,11.0,385.0,483.0,790.0,910.0,670.0,34.0,34.0,271.0,520.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,100min,546.0,10.0,12.0,385.0,483.0,790.0,910.0,684.0,34.0,34.0,271.0,520.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,120min,537.0,9.0,11.0,330.0,464.0,786.0,920.0,683.0,34.0,34.0,271.0,520.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,150min,538.0,8.0,11.0,330.0,464.0,786.0,920.0,670.0,33.0,33.0,271.0,536.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,175min,556.0,14.0,12.0,366.0,471.0,786.0,920.0,696.0,35.0,35.0,380.0,609.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,200min,557.0,13.0,15.0,365.0,493.0,786.0,920.0,695.0,35.0,35.0,276.0,609.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,275min,608.0,9.0,12.0,392.0,518.0,813.0,906.0,709.0,35.0,35.0,276.0,609.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,350min,660.0,13.0,15.0,440.0,570.0,835.0,920.0,716.0,36.0,36.0,460.0,635.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,500min,740.0,12.0,14.0,521.0,645.0,864.0,911.0,802.0,40.0,40.0,571.0,716.0,781.0,910.0
DoubleIrrSRNeutron2025,200206_SR_UR2,690min,852.0,25.0,28.0,584.0,713.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,noadd,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,20min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,30min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,40min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,55min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,70min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,85min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,100min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,120min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,150min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,175min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,200min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,275min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,350min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,500min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR1,690min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,noadd,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,300min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,500min,978.0,28.0,31.0,713.0,809.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,650min,970.0,30.0,39.0,639.0,811.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,750min,961.0,29.0,37.0,667.0,811.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,850min,965.0,27.0,34.0,667.0,811.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,1000min,959.0,28.0,33.0,667.0,811.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,1100min,954.0,31.0,39.0,667.0,811.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,1250min,952.0,29.0,37.0,662.0,810.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,1400min,951.0,28.0,37.0,662.0,810.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,1550min,950.0,28.0,36.0,662.0,810.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,1700min,944.0,32.0,36.0,690.0,810.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,2000min,946.0,31.0,37.0,690.0,810.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,2350min,959.0,27.0,31.0,690.0,810.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,2950min,969.0,27.0,34.0,690.0,835.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,200422_SR_UR2,3850min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,300059_SR_LL2,noadd,328.0,7.0,7.0,209.0,294.0,662.0,896.0,403.0,20.0,20.0,222.0,363.0,481.0,664.0
DoubleIrrSRNeutron2025,300059_SR_LL2,20min,313.0,7.0,6.0,189.0,284.0,662.0,896.0,398.0,20.0,20.0,180.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,30min,296.0,6.0,7.0,180.0,265.0,662.0,896.0,386.0,19.0,19.0,178.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,40min,292.0,7.0,8.0,181.0,267.0,662.0,896.0,381.0,19.0,19.0,177.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,55min,293.0,7.0,7.0,185.0,267.0,662.0,896.0,377.0,19.0,19.0,182.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,70min,293.0,6.0,7.0,188.0,267.0,662.0,896.0,380.0,19.0,19.0,171.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,85min,294.0,7.0,7.0,189.0,269.0,662.0,896.0,388.0,19.0,19.0,180.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,100min,298.0,6.0,6.0,180.0,270.0,662.0,896.0,394.0,20.0,20.0,163.0,317.0,536.0,805.0
DoubleIrrSRNeutron2025,300059_SR_LL2,120min,308.0,9.0,7.0,181.0,277.0,721.0,920.0,390.0,19.0,19.0,183.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,150min,320.0,5.0,5.0,184.0,288.0,721.0,920.0,415.0,21.0,21.0,188.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,175min,327.0,4.0,5.0,181.0,288.0,721.0,920.0,426.0,21.0,21.0,183.0,317.0,481.0,717.0
DoubleIrrSRNeutron2025,300059_SR_LL2,200min,343.0,7.0,7.0,205.0,315.0,721.0,920.0,466.0,23.0,23.0,287.0,410.0,483.0,716.0
DoubleIrrSRNeutron2025,300059_SR_LL2,275min,368.0,7.0,9.0,205.0,344.0,721.0,920.0,442.0,22.0,22.0,266.0,415.0,486.0,718.0
DoubleIrrSRNeutron2025,300059_SR_LL2,350min,418.0,8.0,8.0,277.0,381.0,681.0,919.0,482.0,24.0,24.0,279.0,415.0,486.0,718.0
DoubleIrrSRNeutron2025,300059_SR_LL2,500min,469.0,8.0,8.0,332.0,434.0,681.0,919.0,543.0,27.0,27.0,375.0,508.0,565.0,805.0
DoubleIrrSRNeutron2025,300059_SR_LL2,690min,526.0,6.0,6.0,390.0,489.0,681.0,919.0,583.0,29.0,29.0,375.0,508.0,581.0,730.0
DoubleIrrSRNeutron2025,300059_SR_UR1,noadd,328.0,13.0,13.0,190.0,308.0,716.0,899.0,434.0,22.0,22.0,189.0,312.0,587.0,899.0
DoubleIrrSRNeutron2025,300059_SR_UR1,3days,293.0,3.0,4.0,159.0,266.0,725.0,905.0,377.0,19.0,19.0,186.0,314.0,487.0,634.0
DoubleIrrSRNeutron2025,300059_SR_UR1,6days,291.0,4.0,4.0,159.0,266.0,725.0,905.0,370.0,19.0,19.0,160.0,320.0,479.0,719.0
DoubleIrrSRNeutron2025,300059_SR_UR1,9days,292.0,4.0,4.0,159.0,266.0,725.0,905.0,377.0,19.0,19.0,165.0,304.0,479.0,718.0
DoubleIrrSRNeutron2025,300059_SR_UR1,13days,299.0,3.0,4.0,159.0,272.0,725.0,905.0,380.0,19.0,19.0,179.0,320.0,486.0,722.0
DoubleIrrSRNeutron2025,300059_SR_UR1,18days,311.0,7.0,6.0,192.0,286.0,725.0,905.0,394.0,20.0,20.0,186.0,320.0,486.0,715.0
DoubleIrrSRNeutron2025,300059_SR_UR1,23days,315.0,7.0,6.0,192.0,286.0,725.0,905.0,404.0,20.0,20.0,186.0,320.0,486.0,715.0
DoubleIrrSRNeutron2025,300059_SR_UR1,30days,340.0,7.0,7.0,219.0,316.0,725.0,905.0,431.0,22.0,22.0,186.0,320.0,530.0,713.0
DoubleIrrSRNeutron2025,300059_SR_UR1,37days,357.0,10.0,11.0,215.0,337.0,721.0,920.0,458.0,23.0,23.0,271.0,405.0,585.0,807.0
DoubleIrrSRNeutron2025,300059_SR_UR1,44days,370.0,7.0,7.0,215.0,337.0,721.0,920.0,478.0,24.0,24.0,283.0,418.0,668.0,911.0
