time (07.07.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
12:31:17;-25;-25.03913;3.1125852e-06;2.2432426975251638e-10;-3.111363e-06
12:31:37;-50;-50.07346;4.53224035e-06;6.066502628162128e-10;-4.534511e-06
12:31:57;-75;-75.10094;5.64793295e-06;1.8175987559138687e-10;-5.646005e-06
12:32:17;-100;-100.0766;6.632344599999999e-06;8.550821200329199e-10;-6.6377e-06
12:32:37;-125;-125.0325;7.49902475e-06;3.2846678580186046e-10;-7.496722e-06
12:32:57;-150;-150.0119;8.265620800000002e-06;3.253528361640578e-10;-8.265284e-06
12:33:17;-175;-175.0473;8.968336849999999e-06;3.924168145925504e-10;-8.971227e-06
12:33:36;-200;-200.0786;9.589621449999998e-06;9.044694341850273e-10;-9.592027e-06
12:33:56;-225;-225.0927;1.01208255e-05;1.6780118406912418e-09;-1.012144e-05
12:34:16;-250;-250.0568;1.0537548500000001e-05;6.354829954451943e-10;-1.053498e-05
12:34:36;-275;-275.0303;1.0887950999999999e-05;7.936456703088715e-10;-1.089877e-05
12:34:56;-300;-300.0072;1.1235150000000002e-05;9.79856367025253e-10;-1.123569e-05
12:35:16;-325;-325.0408;1.15610385e-05;1.2349528887775317e-09;-1.156433e-05
12:35:36;-350;-350.0539;1.18709235e-05;7.724630330960778e-10;-1.187013e-05
12:35:55;-375;-375.0854;1.2164263499999998e-05;9.35525327022224e-10;-1.21588e-05
12:36:15;-400;-400.0621;1.2521124500000001e-05;7.133163656470786e-10;-1.251928e-05
12:36:35;-425;-425.0327;1.28841445e-05;1.2019701483398005e-09;-1.288103e-05
12:36:55;-450;-449.9872;1.3236614000000001e-05;1.0219027350975945e-09;-1.323001e-05
12:37:15;-475;-475.0212;1.3565206499999998e-05;9.627780832050618e-10;-1.356324e-05
12:37:35;-500;-500.0522;1.39310215e-05;8.696206859890214e-10;-1.393282e-05
12:37:54;-525;-525.0846;1.4297679499999998e-05;5.992201077234019e-10;-1.429939e-05
12:38:14;-550;-550.0667;1.4686689999999999e-05;2.342958066206045e-09;-1.469481e-05
12:38:34;-575;-575.0211;1.5077503500000002e-05;1.5748879761748369e-09;-1.507158e-05
12:38:54;-600;-599.9963;1.5579187499999997e-05;8.570075480998117e-10;-1.557606e-05
12:39:13;-625;-625.0245;1.6129129500000002e-05;1.0371833191389697e-09;-1.61215e-05
12:39:33;-650;-650.0536;1.6619942e-05;1.3950961615601176e-09;-1.662356e-05
12:39:53;-675;-675.0661;1.7186862e-05;1.141347580713265e-09;-1.719294e-05
12:40:13;-700;-700.0472;1.78105175e-05;1.0620724728095933e-09;-1.781284e-05
12:40:32;-725;-725.014;1.8507509499999998e-05;1.6077956143427746e-09;-1.850598e-05
12:40:52;-750;-749.9854;1.9243378000000003e-05;2.0018409777002845e-09;-1.924345e-05
12:41:12;-775;-775.005;2.0010707500000002e-05;1.2496947377258634e-09;-2.00081e-05
12:41:32;-800;-800.0129;2.0869529e-05;6.458056596221707e-10;-2.087536e-05
12:41:52;-825;-825.0397;2.18580065e-05;1.956040934515499e-09;-2.185286e-05
12:42:12;-850;-850.0176;2.29467715e-05;1.4225690273235606e-09;-2.295293e-05
12:42:32;-875;-874.9834;2.41039345e-05;2.1667758853883046e-09;-2.413668e-05
12:42:52;-900;-899.9464;2.5352245e-05;1.3454362675355496e-09;-2.535273e-05
