time (30.01.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
13:48:40;-25;-25.04035;4.9614774e-06;1.3669532973002365e-09;-4.977595e-06
13:49:00;-50;-50.07599;7.393370500000001e-06;3.741702620131627e-09;-7.405552e-06
13:49:19;-75;-75.10629;9.311072350000002e-06;4.0786729853439755e-09;-9.328603e-06
13:49:39;-100;-100.0693;1.0954168e-05;3.7307712741469385e-09;-1.09844e-05
13:49:59;-125;-125.0234;1.2437066e-05;2.2390729554885033e-09;-1.247294e-05
13:50:19;-150;-150.0037;1.3925225499999998e-05;1.137956397396224e-08;-1.38339e-05
13:50:39;-175;-175.0393;1.5237006000000001e-05;6.3798637289521795e-09;-1.525086e-05
13:50:59;-200;-200.0697;1.65201885e-05;3.335790556599743e-09;-1.656786e-05
13:51:19;-225;-225.0831;1.77192335e-05;4.518082794449384e-09;-1.775586e-05
13:51:39;-250;-250.06;1.9044897000000003e-05;6.11000593698563e-09;-1.896911e-05
13:51:59;-275;-275.0315;2.01705355e-05;5.431876125014239e-09;-2.013832e-05
13:52:19;-300;-300.0092;2.1486265000000002e-05;8.725510887621399e-09;-2.143427e-05
13:52:39;-325;-325.0423;2.2704902999999998e-05;5.643763775176994e-09;-2.26765e-05
13:52:59;-350;-350.0561;2.39356155e-05;7.202766568305491e-09;-2.394263e-05
13:53:19;-375;-375.0879;2.50438165e-05;5.762135640324686e-09;-2.505364e-05
13:53:39;-400;-400.064;2.63997655e-05;7.251660309025833e-09;-2.644373e-05
13:53:59;-425;-425.0348;2.7550862499999998e-05;1.1668649062230787e-08;-2.752999e-05
13:54:19;-450;-449.9888;2.8736431999999992e-05;3.5646332630439266e-09;-2.875379e-05
13:54:39;-475;-475.0233;3.0048720999999993e-05;9.707179402380454e-09;-3.009981e-05
13:54:59;-500;-500.0533;3.1310363499999994e-05;1.0496750646628859e-08;-3.1294e-05
13:55:19;-525;-525.0881;3.25291665e-05;9.023034668973493e-09;-3.249396e-05
13:55:39;-550;-550.0685;3.3766413999999994e-05;1.1840672138860943e-08;-3.381563e-05
13:55:59;-575;-575.0236;3.51480865e-05;1.3303526793204165e-08;-3.520783e-05
13:56:19;-600;-599.9974;3.6501385e-05;1.1134803130275803e-08;-3.655116e-05
13:56:39;-625;-625.0272;3.79279395e-05;1.1191644483162531e-08;-3.793355e-05
13:56:59;-650;-650.0555;3.93016795e-05;8.710101763900372e-09;-3.929263e-05
13:57:19;-675;-675.0694;4.05867115e-05;1.4715365052811212e-08;-4.068629e-05
13:57:39;-700;-700.0486;4.21300895e-05;1.5202087052029873e-08;-4.223173e-05
13:57:59;-725;-725.0173;4.3596638500000004e-05;8.968972078086786e-09;-4.366318e-05
13:58:19;-750;-749.9871;4.50366495e-05;2.0131673470864328e-08;-4.510604e-05
13:58:39;-775;-775.0084;4.6711759000000003e-05;1.5556079388779122e-08;-4.678255e-05
13:58:59;-800;-800.0151;4.8141037500000005e-05;1.5694415501620473e-08;-4.796791e-05
13:59:19;-825;-825.044;4.96107915e-05;1.549448400681673e-08;-4.953135e-05
13:59:39;-850;-850.0214;5.1660959500000005e-05;1.579246021801228e-08;-5.15529e-05
13:59:59;-875;-874.985;5.309986849999999e-05;1.1557448188830538e-08;-5.318358e-05
14:00:19;-900;-899.9492;5.467600900000001e-05;1.9933880478973504e-08;-5.475355e-05
