time (27.01.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
14:41:43;-25;-25.04171;4.98751195e-06;3.845181821123711e-10;-4.976152e-06
14:42:03;-50;-50.0769;7.313374299999998e-06;2.0783962484329136e-09;-7.306075e-06
14:42:23;-75;-75.10536;9.079982850000002e-06;4.223689939658771e-09;-9.05964e-06
14:42:43;-100;-100.0712;1.0598900999999999e-05;2.8374126330162247e-09;-1.06022e-05
14:43:03;-125;-125.0254;1.1964827e-05;1.0350570274143781e-09;-1.196114e-05
14:43:23;-150;-150.0042;1.32455025e-05;3.071668591742925e-09;-1.32146e-05
14:43:43;-175;-175.0393;1.4390203e-05;2.609494405052409e-09;-1.439935e-05
14:44:03;-200;-200.0697;1.5517033500000002e-05;5.4902514639587e-09;-1.549817e-05
14:44:22;-225;-225.0837;1.6550001499999996e-05;3.582864166766555e-09;-1.655986e-05
14:44:42;-250;-250.0599;1.7560514999999997e-05;3.599243496903164e-09;-1.754624e-05
14:45:02;-275;-275.0321;1.8513706500000003e-05;3.0751285562558365e-09;-1.853148e-05
14:45:22;-300;-300.0086;1.9487908e-05;2.939560817537235e-09;-1.952324e-05
14:45:42;-325;-325.0425;2.0512928500000003e-05;9.404150793000988e-09;-2.046086e-05
14:46:02;-350;-350.054;2.1417987500000003e-05;4.219711120147901e-09;-2.143483e-05
14:46:22;-375;-375.0864;2.2303823500000002e-05;2.9541201968606897e-09;-2.23095e-05
14:46:42;-400;-400.0634;2.32451695e-05;2.409222641745778e-09;-2.324425e-05
14:47:02;-425;-425.0346;2.4203647000000002e-05;2.2611140064137185e-09;-2.42058e-05
14:47:22;-450;-449.9883;2.5104934500000002e-05;3.940631578503645e-09;-2.514289e-05
14:47:42;-475;-475.0217;2.6047096000000002e-05;6.943335416066279e-09;-2.602075e-05
14:48:02;-500;-500.0529;2.6956562000000005e-05;2.3983300023141436e-09;-2.697669e-05
14:48:22;-525;-525.0867;2.8023478e-05;4.882254684057301e-09;-2.799361e-05
14:48:42;-550;-550.0683;2.89495385e-05;2.484735828513791e-09;-2.896736e-05
14:49:02;-575;-575.0217;2.9834323000000003e-05;4.239280782161107e-09;-2.982012e-05
14:49:22;-600;-599.9982;3.0701279999999996e-05;2.4730933059632075e-09;-3.069303e-05
14:49:42;-625;-625.0269;3.1779492500000006e-05;4.488019155206481e-09;-3.181593e-05
14:50:02;-650;-650.0558;3.27431215e-05;3.2642971889060926e-09;-3.274926e-05
14:50:22;-675;-675.0691;3.381294549999999e-05;5.490452507535133e-09;-3.382245e-05
14:50:41;-700;-700.0479;3.4623645e-05;4.935017299868342e-09;-3.465628e-05
14:51:02;-725;-725.0162;3.549590000000001e-05;6.154280542841583e-09;-3.558404e-05
14:51:22;-750;-749.9861;3.6537151000000006e-05;4.6139616329136946e-09;-3.657994e-05
14:51:42;-775;-775.0067;3.7472352000000006e-05;8.059505865746367e-09;-3.756742e-05
14:52:01;-800;-800.0143;3.836506399999999e-05;4.765499942293706e-09;-3.841372e-05
14:52:21;-825;-825.0414;3.929519399999999e-05;3.826896026808094e-09;-3.931591e-05
14:52:41;-850;-850.0186;4.0358914499999994e-05;4.404562150486538e-09;-4.038692e-05
14:53:01;-875;-874.9852;4.14112035e-05;5.306681791619063e-09;-4.139308e-05
14:53:21;-900;-899.9499;4.2461439000000007e-05;4.418470431042882e-09;-4.242515e-05
