time (23.01.2025);set voltage (V);real voltage (V);current (A);delta current;input current (A)
11:18:33;-25;-25.04057;5.1808459e-06;2.868707252317654e-09;-5.158267e-06
11:18:52;-50;-50.07633;7.6040575e-06;1.1859902286697e-09;-7.607941e-06
11:19:12;-75;-75.10471;9.451120900000001e-06;2.5222391350741933e-09;-9.46374e-06
11:19:33;-100;-100.0696;1.1017095e-05;3.873656186343868e-09;-1.103747e-05
11:19:53;-125;-125.0239;1.2468456999999998e-05;2.3769935948588425e-09;-1.246333e-05
11:20:12;-150;-150.0022;1.3771213499999998e-05;6.659165761377282e-09;-1.37469e-05
11:20:33;-175;-175.0384;1.4893853000000001e-05;1.066045988688982e-09;-1.491049e-05
11:20:53;-200;-200.0692;1.6117182e-05;2.9964177445743627e-09;-1.610109e-05
11:21:12;-225;-225.0838;1.7280362499999995e-05;2.3352632480086577e-09;-1.727368e-05
11:21:32;-250;-250.0595;1.8418993500000003e-05;3.3216776089049232e-09;-1.842831e-05
11:21:51;-275;-275.0308;1.9491930000000004e-05;3.765916223178577e-09;-1.950768e-05
11:22:11;-300;-300.0066;2.05171995e-05;4.329859493967588e-09;-2.049858e-05
11:22:30;-325;-325.0414;2.1542796499999997e-05;1.5881184267868108e-09;-2.157835e-05
11:22:50;-350;-350.0543;2.2628286499999998e-05;7.98183397706935e-09;-2.259985e-05
11:23:10;-375;-375.0862;2.3678484e-05;4.539405324489076e-09;-2.371868e-05
11:23:29;-400;-400.063;2.4688353000000004e-05;2.6852512079878164e-09;-2.469063e-05
11:23:49;-425;-425.0334;2.57184935e-05;3.4859985854128123e-09;-2.571897e-05
11:24:09;-450;-449.9872;2.6829282999999998e-05;3.2797823936963274e-09;-2.683262e-05
11:24:29;-475;-475.021;2.7866516500000003e-05;2.7029953084495503e-09;-2.785516e-05
11:24:49;-500;-500.0524;2.8857597500000003e-05;4.665603008990357e-09;-2.887887e-05
11:25:09;-525;-525.0875;2.9941749999999995e-05;7.776966085820328e-09;-2.988124e-05
11:25:28;-550;-550.0677;3.0875134e-05;3.627432797447671e-09;-3.087546e-05
11:25:48;-575;-575.0229;3.19152335e-05;1.3896713771158391e-08;-3.186708e-05
11:26:08;-600;-599.9968;3.29125225e-05;3.0561225331290145e-09;-3.294643e-05
11:26:28;-625;-625.026;3.4053865500000005e-05;1.0659671722782988e-08;-3.409432e-05
11:26:48;-650;-650.0563;3.484803350000001e-05;2.1352818637124074e-09;-3.487715e-05
11:27:08;-675;-675.0686;3.5946108000000013e-05;5.848718389527796e-09;-3.596085e-05
11:27:28;-700;-700.049;3.6981939e-05;8.37324524602012e-09;-3.701348e-05
11:27:48;-725;-725.0159;3.80027615e-05;5.994324535550223e-09;-3.804552e-05
11:28:07;-750;-749.986;3.8910925e-05;5.65936465073577e-09;-3.896724e-05
11:28:27;-775;-775.0065;3.9968511500000003e-05;4.9008856482782784e-09;-4.001362e-05
11:28:47;-800;-800.0125;4.1033024499999995e-05;1.1459979940536538e-08;-4.098168e-05
11:29:06;-825;-825.0396;4.20727875e-05;8.713122370166814e-09;-4.201101e-05
11:29:26;-850;-850.0193;4.30673735e-05;8.94111383651391e-09;-4.313282e-05
11:29:46;-875;-874.9842;4.4272931999999995e-05;8.934568808845737e-09;-4.421646e-05
11:30:06;-900;-899.9488;4.5313043e-05;5.793530706745287e-09;-4.52556e-05
