Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.46534e-07,2846.454482488889,2846.454482488889,887.2936000000003,3.780946903923852,1.0025579771214868,1.0025579771214868
1,-875.0,-1.246159e-07,2842.8959875555556,2842.8959875555556,885.0688000000004,3.8038341157246363,0.9349781960792906,0.9349781960792906
2,-850.0,-1.183639e-07,2840.6112963555556,2840.6112963555556,882.1408000000004,3.7794803525992773,0.8579428782149081,0.8579428782149081
3,-825.0,-1.122669e-07,2839.50267768889,2839.50267768889,879.5080000000003,3.814043234151948,0.9206869793811135,0.9206869793811135
4,-800.0,-1.148882e-07,2837.968777244445,2837.968777244445,876.9720000000004,3.8166091789142946,0.9113803324810568,0.9113803324810568
5,-775.0,-1.041921e-07,2835.7443580444447,2835.7443580444447,873.9080000000005,3.8328620037477013,0.8879321435435952,0.8879321435435952
6,-750.0,-1.068421e-07,2833.3236672000003,2833.3236672000003,871.1488000000004,3.8586562394699015,0.93618207521127,0.93618207521127
7,-725.0,-1.138449e-07,2830.066642488889,2830.066642488889,867.3448000000003,3.8278332659122833,0.9785495260760599,0.9785495260760599
8,-700.0,-1.185037e-07,2829.182954311111,2829.182954311111,864.0896000000002,3.8049472604875043,0.8803089060267908,0.8803089060267908
9,-675.0,-1.043313e-07,2824.341187911112,2824.341187911112,859.8720000000003,3.83040929591114,0.9619604401851876,0.9619604401851876
10,-650.0,-1.066674e-07,2829.921978666667,2829.921978666667,857.7472000000001,3.851816985960436,0.9128206937419425,0.9128206937419425
11,-625.0,-1.042149e-07,2828.776043022222,2828.776043022222,854.2520000000003,3.8076756651457617,0.855835546667048,0.855835546667048
12,-600.0,-8.248129e-08,2829.363453155556,2829.363453155556,850.6528000000003,3.7914822901685485,0.8792003643282221,0.8792003643282221
13,-575.0,-1.101238e-07,2829.2994787555567,2829.2994787555567,846.3728000000003,3.815251032910993,0.9112100697346991,0.9112100697346991
14,-550.0,-1.048426e-07,2828.6380373333336,2828.6380373333336,842.1672000000003,3.7941916470075983,0.8095065535446145,0.8095065535446145
15,-525.0,-1.002417e-07,2830.5182072888892,2830.5182072888892,838.0168000000002,3.810190427737792,0.8926299184546319,0.8926299184546319
16,-500.0,-8.748175e-08,2829.8227975111117,2829.8227975111117,832.7472000000001,3.809400131321674,0.9796885697642463,0.9796885697642463
17,-475.0,-9.161569e-08,2829.550325333334,2829.550325333334,827.6608000000003,3.7957642643112375,1.0094228898217044,1.0094228898217044
18,-450.0,-1.063768e-07,2829.1756544000004,2829.1756544000004,821.2400000000001,3.7872468307671157,0.9192696890442531,0.9192696890442531
19,-425.0,-9.848484e-08,2830.8700647111114,2830.8700647111114,815.0032000000002,3.842391539257554,0.9310708775769985,0.9310708775769985
20,-400.0,-9.075249e-08,2834.008755911111,2834.008755911111,808.4504000000002,3.8041181569425855,0.8627051086667333,0.8627051086667333
21,-375.0,-8.619769e-08,2834.576686933334,2834.576686933334,801.0336000000002,3.8322695545184304,0.9269089650326592,0.9269089650326592
22,-350.0,-9.216271e-08,2840.208011733333,2840.208011733333,793.6776000000001,3.8080325371859254,0.9392038228501451,0.9392038228501451
23,-325.0,-9.744975e-08,2842.777418666667,2842.777418666667,784.576,3.8376817571723345,1.0356272326579339,1.0356272326579339
24,-300.0,-1.031344e-07,2846.7621742222227,2846.7621742222227,773.6392000000001,3.8399421623087697,1.0050289513400485,1.0050289513400485
25,-275.0,-9.931108e-08,2851.9381009777776,2851.9381009777776,761.7992000000002,3.8426926014983143,1.0154549138770863,1.0154549138770863
26,-250.0,-1.038515e-07,2855.6673585777776,2855.6673585777776,747.4960000000003,3.8209957429748735,1.049608415146752,1.049608415146752
27,-225.0,-9.775316e-08,2861.609049244445,2861.609049244445,730.9704000000003,3.8171166461546107,0.922054039166731,0.922054039166731
28,-200.0,-8.918423e-08,2868.5803797333338,2868.5803797333338,710.1008000000002,3.7984468480683002,0.9975858100058957,0.9975858100058957
29,-175.0,-7.966787e-08,2869.7573674666664,2869.7573674666664,681.7664000000001,3.833507505283728,0.9742009740490292,0.9742009740490292
30,-150.0,-8.692643e-08,2878.5716540444446,2878.5716540444446,646.4184000000001,3.8332098920697955,1.0164119716168634,1.0164119716168634
31,-125.0,-9.5582e-08,2876.774974933333,2876.774974933333,599.5688,3.7792164393988115,0.9817420764335192,0.9817420764335192
32,-100.0,-8.014351e-08,2813.9168792888895,2813.9168792888895,533.4424,3.812684798648705,1.0263946156030255,1.0263946156030255
33,-75.0,-7.633942e-08,2646.7532,2646.7532,439.76400000000007,3.775898428836361,0.973367885560235,0.973367885560235
34,-50.0,-6.512903e-08,2093.230381511111,2093.230381511111,321.4232,3.7072649534637057,0.8409236449950009,0.8409236449950009
35,-25.0,-6.392254e-08,1293.9085841777785,1293.9085841777785,180.83280000000005,3.5782997937768175,0.6337758604427922,0.6337758604427922
