Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-3.145958e-08,2667.785457777778,2667.785457777778,831.1072000000003,4.015919181027329,0.8649066645368838,0.8649066645368838
1,-850.0,-1.095794e-07,2659.8759939555557,2659.8759939555557,825.3664000000003,4.038867064935078,0.8475024184817861,0.8475024184817861
2,-800.0,-9.958726e-08,2654.7750083555557,2654.7750083555557,819.5448000000002,4.019097902835019,0.7439081419560389,0.7439081419560389
3,-750.0,-9.932926e-08,2652.2874432,2652.2874432,813.7888,4.025128314001653,0.7278120163061879,0.7278120163061879
4,-700.0,-1.040522e-07,2649.317354666667,2649.317354666667,807.7896000000002,4.085704081958622,0.8039419284898628,0.8039419284898628
5,-650.0,-8.991131e-08,2645.5584757333336,2645.5584757333336,800.2440000000003,4.046861458222217,0.8230561076837454,0.8230561076837454
6,-600.0,-9.595555e-08,2644.5200423111114,2644.5200423111114,792.7168,4.041383055228911,0.8698446821910193,0.8698446821910193
7,-550.0,-8.74951e-08,2642.2196085333335,2642.2196085333335,784.5104000000002,4.053005711562169,0.8284379391285243,0.8284379391285243
8,-500.0,-9.445959e-08,2644.2707591111107,2644.2707591111107,775.9400000000002,4.011141705220352,0.8046058230164614,0.8046058230164614
9,-450.0,-9.45813e-08,2645.202652444445,2645.202652444445,765.4224000000002,4.036224314044496,0.8151127747643256,0.8151127747643256
10,-400.0,3.435681e-07,2647.690305777778,2647.690305777778,753.0432000000001,4.053954881962509,0.784831324272727,0.784831324272727
11,-350.0,-7.241461e-08,2655.420295111111,2655.420295111111,739.0816000000002,4.013547739763167,0.7914837246589486,0.7914837246589486
12,-300.0,4.461671e-08,2660.0647687111114,2660.0647687111114,720.4472000000002,4.081098080835901,0.9077520034166142,0.9077520034166142
13,-250.0,4.255976e-08,2664.8242364444445,2664.8242364444445,695.6224000000002,4.0702129075019,0.8325575508786913,0.8325575508786913
14,-200.0,1.303599e-05,2672.7465408000003,2672.7465408000003,660.0128,4.060556378647855,0.9561074499910145,0.9561074499910145
15,-190.0,4.363543e-08,2673.6240401777777,2673.6240401777777,650.7008000000001,4.032476653804279,0.9761595638196027,0.9761595638196027
16,-180.0,-8.430278e-08,2673.9400149333337,2673.9400149333337,640.0216,4.055007748100558,0.8712628720571532,0.8712628720571532
17,-170.0,-7.568224e-08,2675.161080888889,2675.161080888889,628.7824,4.036837111488569,0.7984510174481583,0.7984510174481583
18,-160.0,-7.353322e-08,2675.1975978666674,2675.1975978666674,615.3368,4.052102823659725,0.875887735283739,0.875887735283739
19,-150.0,-8.662109e-08,2673.6476085333334,2673.6476085333334,599.7904000000001,3.9690144986941593,0.9759139442297566,0.9759139442297566
20,-140.0,-8.619399e-08,2681.0737735111115,2681.0737735111115,585.4016,4.034107245484327,0.9618570816841361,0.9618570816841361
21,-130.0,-7.151089e-08,2686.2539740444445,2686.2539740444445,568.5072,4.004005042648001,0.8806365241675612,0.8806365241675612
22,-120.0,-8.156503e-08,2686.137611733334,2686.137611733334,548.9368000000001,3.9744253304569432,0.9840029884936734,0.9840029884936734
23,-110.0,-7.016578e-08,2669.933272177778,2669.933272177778,525.74,3.979833680937056,0.8865142224629644,0.8865142224629644
24,-100.0,-8.806543e-08,2632.1124416000002,2632.1124416000002,497.12880000000007,3.984650484245764,0.9294357184793776,0.9294357184793776
25,-90.0,-7.054218e-08,2583.263607822222,2583.263607822222,464.064,3.91088530845907,0.8422545429717069,0.8422545429717069
26,-80.0,-7.197401e-08,2517.103638044445,2517.103638044445,427.76880000000006,3.9587638170682022,0.8212862937175538,0.8212862937175538
27,-70.0,-7.389144e-08,2384.307336177778,2384.307336177778,388.5416,3.933850185579982,0.8957104325662424,0.8957104325662424
28,-60.0,-7.567579e-08,2175.0872490666666,2175.0872490666666,345.04400000000004,3.885838508087198,0.8628907053784264,0.8628907053784264
29,-50.0,-7.988494e-08,1922.3098272000002,1922.3098272000002,297.24,3.8730274029727423,0.7786403774177659,0.7786403774177659
30,-40.0,-6.520229e-08,1649.3198183111117,1649.3198183111117,247.21120000000002,3.863353720507356,0.6958600134164914,0.6958600134164914
31,-30.0,-5.757321e-08,1350.3127459555562,1350.3127459555562,194.94320000000005,3.800936377408359,0.6264274794442497,0.6264274794442497
