Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049861,1983.302164154104,1983.302164154104,646.0301507537688,2.6672607773999726,0.9747157096168373,0.9747157096168373
1,-850.0,-9.11238e-06,1927.1418068118373,1927.1418068118373,624.8040201005025,2.7468975901475083,1.2648509916367074,1.2648509916367074
2,-800.0,-8.580419e-06,1906.0374405360135,1906.0374405360135,613.2261306532663,2.692632102971121,0.8451488109414058,0.8451488109414058
3,-750.0,-8.376467e-06,1877.511504187605,1877.511504187605,597.6281407035176,2.668185051251858,0.7230154035039236,0.7230154035039236
4,-700.0,-8.030413e-06,1832.3662043551085,1832.3662043551085,576.0804020100503,2.6630933189185697,0.717451797465382,0.717451797465382
5,-650.0,-7.729772e-06,1799.3085784477944,1799.3085784477944,556.5829145728643,2.5623838124408107,0.7953035104243787,0.7953035104243787
6,-600.0,-7.327797e-06,1754.0232540480179,1754.0232540480179,531.5376884422111,2.4771084903459846,0.8789492711766205,0.8789492711766205
7,-550.0,-7.08532e-06,1671.0670686767166,1671.0670686767166,497.1256281407035,2.4825793328019112,0.6572866700072868,0.6572866700072868
8,-500.0,-6.718717e-06,1559.35006588498,1559.35006588498,456.4422110552764,2.4142019980821545,0.646296203409692,0.646296203409692
9,-450.0,-6.47461e-06,1431.3434193188157,1431.3434193188157,415.3969849246231,2.3890965528218246,0.537755868169664,0.537755868169664
10,-400.0,-6.116461e-06,1291.954152987158,1291.954152987158,370.9748743718593,2.3736900846919675,0.5494365326851212,0.5494365326851212
11,-350.0,-5.639305e-06,1151.378367392518,1151.378367392518,330.0502512562814,2.479638928642669,0.5687949308546548,0.5687949308546548
12,-300.0,-5.148733e-06,1005.3165382467893,1005.3165382467893,288.0,2.3976181158101113,0.553621842958973,0.553621842958973
13,-250.0,-4.593503e-06,854.282487995533,854.282487995533,246.7537688442211,2.4159384316657424,0.5326623171789706,0.5326623171789706
14,-200.0,-4.039239e-06,708.5168777219427,708.5168777219427,202.8140703517588,2.399524095022919,0.4754131827581542,0.4754131827581542
15,-150.0,-3.409026e-06,560.3516962590729,560.3516962590729,160.12060301507537,2.3249270579673023,0.5184678225112729,0.5184678225112729
16,-100.0,-2.724228e-06,408.9722925739809,408.9722925739809,114.25125628140704,2.3770414912807047,0.43030152878489686,0.43030152878489686
