Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-4.476228e-05,1287.4466346666668,1287.4466346666668,452.1176000000001,7.078592740494242,5.586200337999316,5.586200337999316
1,-800.0,-3.949368e-05,1116.5873137777778,1116.5873137777778,402.4896,6.7606340485760255,5.1554300469148355,5.1554300469148355
2,-700.0,-3.462184e-05,968.9724551111113,968.9724551111113,354.1703999999999,6.730015487370511,4.994790491796379,4.994790491796379
3,-600.0,-2.993517e-05,824.6544992000001,824.6544992000001,307.51439999999997,6.598284166606414,4.624717211572996,4.624717211572996
4,-500.0,-2.560421e-05,697.9156647111112,697.9156647111112,261.5272,6.475113221117557,5.3423601266359855,5.3423601266359855
5,-400.0,-2.154966e-05,580.4459484444446,580.4459484444446,215.5704,6.394313437314228,5.092451426424801,5.092451426424801
6,-300.0,-1.757203e-05,441.1413326222224,441.1413326222224,168.8144000000001,6.286139281372144,4.915281814425341,4.915281814425341
7,-200.0,-1.34665e-05,318.89919751111125,318.89919751111125,121.56480000000006,6.622098049918606,4.959672917788866,4.959672917788866
8,-100.0,-9.109997e-06,187.6693648979592,187.6693648979592,70.91673469387759,6.614427094616353,5.558812259906139,5.558812259906139
