Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-3.316011e-05,1081.292302222222,1081.292302222222,433.4,3.6341666458593425,1.794058974281506,1.794058974281506
1,-850.0,-3.073686e-05,1080.9576888888887,1080.9576888888887,429.56,3.0820581547296935,0.5478519624862211,0.5478519624862211
2,-800.0,-2.849656e-05,1024.2316444444443,1024.2316444444443,409.72,3.093888519782105,0.4917752332112725,0.4917752332112725
3,-750.0,-2.673191e-05,962.0649244444445,962.0649244444445,387.84,3.075125499797719,0.47805974522020334,0.47805974522020334
4,-700.0,-2.484964e-05,891.2908444444442,891.2908444444442,360.48,3.070127676598692,0.5053868411425048,0.5053868411425048
5,-650.0,-2.290676e-05,822.9350044444443,822.9350044444443,335.56,3.2793064909715888,0.480351871027894,0.480351871027894
6,-600.0,-2.111522e-05,763.958382222222,763.958382222222,312.28,3.174702311309219,0.48087578770405875,0.48087578770405875
7,-550.0,-1.971744e-05,706.1675911111109,706.1675911111109,289.04,3.075417554707404,0.4275859679643367,0.4275859679643367
8,-500.0,-1.809311e-05,648.8731911111109,648.8731911111109,265.44,3.1768562066962818,0.4325916541034967,0.4325916541034967
9,-450.0,-1.641343e-05,590.3572444444444,590.3572444444444,242.4,3.090674423982851,0.3813197125772543,0.3813197125772543
10,-400.0,-1.506054e-05,530.4758044444444,530.4758044444444,217.36,3.192328644240675,0.42842556786447505,0.42842556786447505
11,-350.0,-1.365589e-05,467.2619733333333,467.2619733333333,191.8,3.2570017568991956,0.43369975236331365,0.43369975236331365
12,-300.0,-1.21014e-05,412.7228799999999,412.7228799999999,169.84,3.252761151869456,0.37311188670424283,0.37311188670424283
13,-250.0,-1.058087e-05,353.00792888888884,353.00792888888884,145.8,3.194903688727864,0.4237052409399716,0.4237052409399716
14,-200.0,-9.518986e-06,293.6256888888889,293.6256888888889,121.24,3.267971885881759,0.4148987114947446,0.4148987114947446
15,-150.0,-7.818312e-06,234.31978666666663,234.31978666666663,97.32,3.147453573922894,0.39813221522504266,0.39813221522504266
16,-100.0,-5.954612e-06,171.05251555555552,171.05251555555552,73.28,3.3219341681141046,0.3883111989113881,0.3883111989113881
