Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.776604e-05,1985.3416355555557,1985.3416355555557,640.16,3.4375409743910375,0.6982653340958606,0.6982653340958606
1,-850.0,-2.673392e-05,1924.9038933333331,1924.9038933333331,620.6,3.421669248253613,0.6297984439485509,0.6297984439485509
2,-800.0,-2.569594e-05,1853.4752888888886,1853.4752888888886,598.16,3.4209933940990203,0.6082760531206173,0.6082760531206173
3,-750.0,-2.465282e-05,1769.895288888889,1769.895288888889,571.3600000000001,3.4128004503018112,0.6013544605305596,0.6013544605305596
4,-700.0,-2.368424e-05,1661.1061866666664,1661.1061866666664,538.12,3.43964978837478,0.6291750128541318,0.6291750128541318
5,-650.0,-2.2435e-05,1542.3408533333336,1542.3408533333336,501.96,3.3910482810547604,0.5402846775543431,0.5402846775543431
6,-600.0,-2.135108e-05,1411.6131022222223,1411.6131022222223,463.32,3.4383640310293706,0.4479225075836182,0.4479225075836182
7,-550.0,-2.003947e-05,1287.48384,1287.48384,425.92,3.391377039230852,0.4812661168210327,0.4812661168210327
8,-500.0,-1.860865e-05,1165.7552,1165.7552,390.4,3.4151115159928036,0.5347586700559446,0.5347586700559446
9,-450.0,-1.747258e-05,1056.6796444444446,1056.6796444444446,356.52,3.404212350661319,0.4969538054990649,0.4969538054990649
10,-400.0,-1.590667e-05,946.3926933333333,946.3926933333333,321.2,3.3953256103060276,0.4720645244031783,0.4720645244031783
11,-350.0,-1.463524e-05,842.1322133333332,842.1322133333332,287.72,3.3668461338304265,0.46922061676784604,0.46922061676784604
12,-300.0,-1.333774e-05,736.8065955555554,736.8065955555554,252.64,3.392460915283829,0.4382271045930396,0.4382271045930396
13,-250.0,-1.175138e-05,629.552711111111,629.552711111111,216.16,3.355884752064022,0.46712809035638064,0.46712809035638064
14,-200.0,-1.015739e-05,521.9727288888888,521.9727288888888,179.4,3.348964122136579,0.40857106701282764,0.40857106701282764
15,-150.0,-9.064404e-06,413.5691555555555,413.5691555555555,142.6,3.3341334965534157,0.42210521531959266,0.42210521531959266
16,-100.0,-6.930883e-06,298.13253333333336,298.13253333333336,103.88,3.4139970057918263,0.41559678920800086,0.41559678920800086
