Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049865,1462.3806141820214,1462.3806141820214,451.2562814070352,1.433189252219243,0.5846781828929706,0.5846781828929706
1,-850.0,-1.049977e-05,1363.285601340034,1363.285601340034,424.24120603015075,1.6485477238106623,1.0633141209242905,1.0633141209242905
2,-800.0,-9.487228e-06,1263.2913545505305,1263.2913545505305,397.06532663316585,1.9323991909420164,0.7907940070306665,0.7907940070306665
3,-750.0,-8.926694e-06,1212.7078771635959,1212.7078771635959,382.19095477386935,1.4988707833674935,1.2961478321947826,1.2961478321947826
4,-700.0,-8.312068e-06,1146.861025125628,1146.861025125628,365.1859296482412,1.2821578908291271,0.6417199741432378,0.6417199741432378
5,-650.0,-7.784493e-06,1070.2087504187602,1070.2087504187602,342.63316582914575,1.215635673210067,0.5342566857868257,0.5342566857868257
6,-600.0,-7.229921e-06,996.5553456169735,996.5553456169735,319.5175879396985,1.1391101666548742,0.5096515505320884,0.5096515505320884
7,-550.0,-6.681885e-06,922.4956962590728,922.4956962590728,295.79899497487435,1.050374560383988,0.505734093419237,0.505734093419237
8,-500.0,-6.175075e-06,848.3506599664989,848.3506599664989,271.75879396984925,1.0393720009855172,0.49173615195489845,0.49173615195489845
9,-450.0,-5.731219e-06,772.9647526521494,772.9647526521494,247.47738693467338,1.0282708792813835,0.5999561128984124,0.5999561128984124
10,-400.0,-5.245181e-06,686.6990061418201,686.6990061418201,219.6180904522613,1.3825987712139265,0.5548486391729536,0.5548486391729536
11,-350.0,-4.686577e-06,610.3762724734785,610.3762724734785,192.9246231155779,1.365772004209132,0.6390174117238614,0.6390174117238614
12,-300.0,-4.189016e-06,536.4329558905639,536.4329558905639,169.4070351758794,1.3925874745489204,0.5342071405477141,0.5342071405477141
13,-250.0,-3.774848e-06,456.1511200446678,456.1511200446678,143.59798994974875,1.5070541400400206,0.5652242484326231,0.5652242484326231
14,-200.0,-3.221794e-06,378.5239977666107,378.5239977666107,117.54773869346734,1.6181004708842537,0.47017354080499485,0.47017354080499485
15,-150.0,-2.787976e-06,302.84253266331643,302.84253266331643,91.09547738693468,1.6534140070730403,0.45514337165803265,0.45514337165803265
16,-100.0,-2.162162e-06,219.30684533780007,219.30684533780007,64.40201005025126,1.7048701693052712,0.43103092984849933,0.43103092984849933
