Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.010795e-05,1161.9130318257953,1161.9130318257953,344.72361809045225,1.5654006146742985,0.5603603446983254,0.5603603446983254
1,-800.0,-1.809844e-05,1124.7982132886652,1124.7982132886652,333.3467336683417,1.5779601775442331,0.5226705587697232,0.5226705587697232
2,-700.0,-1.636682e-05,1079.1816862088217,1079.1816862088217,318.99497487437185,1.5580738158826417,0.6048941633868175,0.6048941633868175
3,-600.0,-1.506044e-05,1018.4949279731995,1018.4949279731995,301.6281407035176,1.6160998468236372,0.4888195533761143,0.4888195533761143
4,-500.0,-1.371447e-05,959.4703294249022,959.4703294249022,280.643216080402,1.6939975639443439,0.458575565484181,0.458575565484181
5,-400.0,-1.25282e-05,883.4924131769961,883.4924131769961,256.36180904522615,1.7691451390597863,0.4674454515469946,0.4674454515469946
6,-300.0,-1.157103e-05,773.603948632049,773.603948632049,221.7889447236181,1.6614134435158574,0.4335383406630248,0.4335383406630248
7,-200.0,-1.049989e-05,553.5284779452818,553.5284779452818,153.00502512562815,1.7671363625698746,0.4663249151179643,0.4663249151179643
8,-150.0,-9.0583e-06,432.57212283640416,432.57212283640416,119.59798994974874,1.590591150134019,0.4083886655904405,0.4083886655904405
9,-100.0,-7.345067e-06,306.20701730876596,306.20701730876596,86.2713567839196,1.632697364891534,0.4407889477015836,0.4407889477015836
10,-50.0,-5.090817e-06,180.54902065884977,180.54902065884977,49.246231155778894,1.5530213442124932,0.41438627307800796,0.41438627307800796
