Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.817261e-05,1967.8987377777773,1967.8987377777773,642.36,3.00097748684378,2.6288259621359362,2.6288259621359362
1,-850.0,-2.69349e-05,1966.031146666666,1966.031146666666,637.44,2.594685508667455,1.5607489115165398,1.5607489115165398
2,-800.0,-2.611528e-05,1925.4323733333335,1925.4323733333335,623.12,2.477497931381578,0.6214771461606711,0.6214771461606711
3,-750.0,-2.488927e-05,1844.8880177777773,1844.8880177777773,597.96,2.4990907877530377,0.6415598590934395,0.6415598590934395
4,-700.0,-2.385068e-05,1749.1279111111112,1749.1279111111112,568.08,2.417560805215368,0.6746945975773037,0.6746945975773037
5,-650.0,-2.258316e-05,1626.1279644444442,1626.1279644444442,530.44,2.4039109697776424,0.5919499978883341,0.5919499978883341
6,-600.0,-2.165224e-05,1474.87552,1474.87552,485.84,2.440004007282684,0.9131111196344028,0.9131111196344028
7,-550.0,-2.041622e-05,1320.1390933333332,1320.1390933333332,440.0,2.5354496423492394,1.166700405759771,1.166700405759771
8,-500.0,-1.914464e-05,1152.251431111111,1152.251431111111,390.96,2.989365934668759,1.4430032282708192,1.4430032282708192
9,-450.0,-1.777614e-05,1043.1570488888888,1043.1570488888888,356.0,2.909267304135799,1.4427037328571692,1.4427037328571692
10,-400.0,-1.623526e-05,953.5951644444444,953.5951644444444,327.24,2.6233035058777734,0.5920075675192032,0.5920075675192032
11,-350.0,-1.498391e-05,846.167111111111,846.167111111111,292.2,2.7532312778144523,0.4320274954212992,0.4320274954212992
12,-300.0,-1.354812e-05,738.8149866666665,738.8149866666665,256.16,2.729888805224288,0.5778219628916847,0.5778219628916847
13,-250.0,-1.194547e-05,617.88688,617.88688,216.28,3.0467103570900864,0.7654216385757576,0.7654216385757576
14,-200.0,-1.036861e-05,509.5711111111112,509.5711111111112,179.0,3.1658055359352106,0.6064208439689377,0.6064208439689377
15,-150.0,-9.214067e-06,423.61231999999995,423.61231999999995,146.64,2.5958889721164033,0.5526183087810242,0.5526183087810242
16,-100.0,-7.087506e-06,301.1308266666667,301.1308266666667,104.88,2.8138775934839653,0.5161049319663608,0.5161049319663608
