Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.737162e-05,1473.8079374651034,1473.8079374651034,424.1608040201005,2.4297699229679384,1.0704752173282839,1.0704752173282839
1,-800.0,-1.561852e-05,1404.4446945840307,1404.4446945840307,405.6281407035176,2.6741451792005337,0.8221735044824104,0.8221735044824104
2,-700.0,-1.42807e-05,1364.380033500837,1364.380033500837,391.678391959799,2.4951692762405293,0.8020048580919492,0.8020048580919492
3,-600.0,-1.304625e-05,1308.125909547739,1308.125909547739,373.1859296482412,2.325518398983585,0.5899966847583061,0.5899966847583061
4,-500.0,-1.20384e-05,1239.2343584589612,1239.2343584589612,351.11557788944725,2.35824424178654,0.5917060700714477,0.5917060700714477
5,-400.0,-1.099104e-05,1150.462123953099,1150.462123953099,322.41206030150755,2.261321818919733,0.5911666373639926,0.5911666373639926
6,-300.0,-1.026966e-05,1009.5641764377442,1009.5641764377442,279.59798994974875,2.3359443739348182,0.5347716161294915,0.5347716161294915
7,-200.0,-9.30954e-06,727.4775120044667,727.4775120044667,194.09045226130652,2.278946312639027,0.4594758334885955,0.4594758334885955
8,-100.0,-6.549865e-06,392.5771256281407,392.5771256281407,104.76381909547739,2.2804412588940997,0.40667557805078275,0.40667557805078275
