Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-3.139808e-05,925.0693511111109,925.0693511111109,375.56,2.446149496254203,0.4981411848060757,0.4981411848060757
1,-850.0,-2.926278e-05,861.2547733333333,861.2547733333333,352.44,2.5807743024139094,0.49966018532598744,0.49966018532598744
2,-800.0,-2.729346e-05,808.4256533333332,808.4256533333332,333.88,2.709432002796486,0.46495454917658163,0.46495454917658163
3,-750.0,-2.553602e-05,756.491911111111,756.491911111111,314.08,2.6408361937971723,0.4337018330604541,0.4337018330604541
4,-700.0,-2.387372e-05,701.4061155555554,701.4061155555554,294.0,2.740738334333278,0.7840821507979868,0.7840821507979868
5,-650.0,-2.214637e-05,664.509191111111,664.509191111111,278.88,2.4765531203720808,0.5042282149979305,0.5042282149979305
6,-600.0,-2.051544e-05,613.9942222222222,613.9942222222222,257.96,2.463022282772143,0.4424268201635141,0.4424268201635141
7,-550.0,-1.919433e-05,558.1849422222222,558.1849422222222,238.16,2.6633146617803765,0.42349941770916044,0.42349941770916044
8,-500.0,-1.762461e-05,509.5185955555555,509.5185955555555,216.96,2.681314759498812,0.410788260786501,0.410788260786501
9,-450.0,-1.603725e-05,464.84268444444444,464.84268444444444,199.12,2.7074990418702636,0.366444975405584,0.366444975405584
10,-400.0,-1.464366e-05,418.8848177777778,418.8848177777778,178.12,2.6987234202054555,0.3822677595612786,0.3822677595612786
11,-350.0,-1.335907e-05,374.1385244444445,374.1385244444445,159.8,2.622190169295625,0.4987327941894323,0.4987327941894323
12,-300.0,-1.193252e-05,337.5321244444443,337.5321244444443,143.16,2.2861994555631586,0.4658707666295441,0.4658707666295441
13,-250.0,-1.045336e-05,280.5429511111111,280.5429511111111,120.32,2.5821237215866026,0.5870964486351438,0.5870964486351438
14,-200.0,-9.375428e-06,226.0716622222222,226.0716622222222,98.44,2.8568975575475206,0.5331750151685655,0.5331750151685655
15,-150.0,-7.67701e-06,180.97482666666664,180.97482666666664,79.76,2.688437464401953,0.4119592057473653,0.4119592057473653
16,-100.0,-5.906418e-06,127.2739022222222,127.2739022222222,57.24,2.8336612533550003,0.46208016620495623,0.46208016620495623
