Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-3.43935e-05,1159.6905955555555,1159.6905955555555,354.76,3.4442302729114243,0.6967645547816022,0.6967645547816022
1,-850.0,-3.223982e-05,1129.1034311111111,1129.1034311111111,345.32,3.5633329937982725,0.7120700729563073,0.7120700729563073
2,-800.0,-3.042205e-05,1097.5521777777776,1097.5521777777776,335.76,3.6025584872866374,0.6455714987513008,0.6455714987513008
3,-750.0,-2.909066e-05,1060.0736355555555,1060.0736355555555,325.32,3.6338356159780565,0.6652121081279225,0.6652121081279225
4,-700.0,-2.750372e-05,1027.0317866666667,1027.0317866666667,314.44,3.6768189149498958,0.641938813283633,0.641938813283633
5,-650.0,-2.607192e-05,1004.8754311111111,1004.8754311111111,306.4,3.5712366084565508,0.5145372009874531,0.5145372009874531
6,-600.0,-2.490638e-05,971.5488355555555,971.5488355555555,295.36,3.6120534565312714,0.5521802720126823,0.5521802720126823
7,-550.0,-2.374073e-05,931.8679288888889,931.8679288888889,282.0,3.644712855969471,0.5806416423233874,0.5806416423233874
8,-500.0,-2.247153e-05,886.1640355555554,886.1640355555554,268.04,3.633086712662993,0.5938466765083401,0.5938466765083401
9,-450.0,-2.122816e-05,835.5689777777777,835.5689777777777,251.32,3.7335034022109834,0.49405076338368165,0.49405076338368165
10,-400.0,-2.029693e-05,775.5919644444443,775.5919644444443,232.84,3.5831887033689163,0.5835053137718618,0.5835053137718618
11,-350.0,-1.90394e-05,698.2078933333332,698.2078933333332,207.96,3.6229255213616156,0.48986919396916384,0.48986919396916384
12,-300.0,-1.753725e-05,590.2462577777778,590.2462577777778,175.44,3.62531630633627,0.4265373137253053,0.4265373137253053
13,-250.0,-1.582739e-05,482.42295111111105,482.42295111111105,143.6,3.6020763490924725,0.46496505158990364,0.46496505158990364
14,-200.0,-1.391551e-05,385.8676622222221,385.8676622222221,115.08,3.735348160017111,0.4826358428463429,0.4826358428463429
15,-150.0,-1.174923e-05,294.0311822222222,294.0311822222222,88.4,3.783725279093914,0.42767081172322274,0.42767081172322274
16,-100.0,-9.719097e-06,204.72158222222217,204.72158222222217,63.96,3.75936124729379,0.4389368829342094,0.4389368829342094
