Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-7.420578e-06,1260.9092573981013,1260.9092573981013,369.32663316582915,2.2157475772720003,0.8184643543447859,0.8184643543447859
1,-800.0,-6.822663e-06,1217.4453243997764,1217.4453243997764,358.1105527638191,2.39192425426928,1.1294834093013515,1.1294834093013515
2,-700.0,-6.173879e-06,1188.5061038525962,1188.5061038525962,348.90452261306535,2.3252314245209424,0.7537891343447198,0.7537891343447198
3,-600.0,-5.762258e-06,1161.53632160804,1161.53632160804,340.14070351758795,2.3839000133839146,0.7560764084552669,0.7560764084552669
4,-500.0,-5.303536e-06,1132.4792138470127,1132.4792138470127,329.20603015075375,2.3639457858518726,0.6294106966510237,0.6294106966510237
5,-400.0,-4.866244e-06,1093.8418671133447,1093.8418671133447,314.6532663316583,2.3867541120431217,0.6369004043186033,0.6369004043186033
6,-300.0,-4.552309e-06,1058.0311334450025,1058.0311334450025,299.1758793969849,2.1409632483702916,1.5221039166133223,1.5221039166133223
7,-200.0,-4.160295e-06,990.2153433835846,990.2153433835846,267.53768844221105,1.9757469341638008,0.7579954205025659,0.7579954205025659
8,-100.0,-3.56083e-06,698.3501864879953,698.3501864879953,167.59798994974875,2.212426141080068,0.8835118395618924,0.8835118395618924
9,-75.0,-3.31263e-06,530.1280804020099,530.1280804020099,124.74371859296483,2.888227334550233,0.6816857667536474,0.6816857667536474
10,-50.0,-2.789736e-06,403.15193746510323,403.15193746510323,90.01005025125629,1.737060547775185,0.6189423152533239,0.6189423152533239
11,-25.0,-1.960175e-06,226.64247459519822,226.64247459519822,51.21608040201005,1.8244592065719012,0.6263736495735011,0.6263736495735011
