Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-4.25765e-05,1495.494542222222,1495.494542222222,512.92,3.014370486867658,1.0273512100542894,1.0273512100542894
1,-850.0,-4.021722e-05,1393.8344888888887,1393.8344888888887,482.04,3.1910343537658097,0.9126900897895183,0.9126900897895183
2,-800.0,-3.804405e-05,1296.4976888888887,1296.4976888888887,453.76,3.266674187444101,0.9742336541097306,0.9742336541097306
3,-750.0,-3.565542e-05,1182.3943288888886,1182.3943288888886,420.24,3.4527416839089584,0.8829345615616125,0.8829345615616125
4,-700.0,-3.361269e-05,1104.0362488888888,1104.0362488888888,396.28,3.279905591836147,1.0518109335807448,1.0518109335807448
5,-650.0,-3.141702e-05,1052.0069333333333,1052.0069333333333,378.64,2.8398763666360156,1.3389655039619222,1.3389655039619222
6,-600.0,-2.914312e-05,992.394062222222,992.394062222222,358.68,2.7129695269797978,0.4758331674021906,0.4758331674021906
7,-550.0,-2.729245e-05,911.0725688888888,911.0725688888888,330.2,2.6890311808080662,0.4303254061753738,0.4303254061753738
8,-500.0,-2.521273e-05,832.3742044444443,832.3742044444443,304.04,2.731874398356385,0.5092673953828176,0.5092673953828176
9,-450.0,-2.303103e-05,760.8067911111109,760.8067911111109,279.48,2.6211973138290623,0.3919155990771486,0.3919155990771486
10,-400.0,-2.125876e-05,694.6642844444443,694.6642844444443,255.44,2.4960328424556604,0.4217012250397198,0.4217012250397198
11,-350.0,-1.914348e-05,622.7637866666665,622.7637866666665,230.4,2.3949668520090674,0.44779944082144557,0.44779944082144557
12,-300.0,-1.713296e-05,547.1641422222222,547.1641422222222,201.4,2.4633384052471214,0.4074227131616485,0.4074227131616485
13,-250.0,-1.498367e-05,468.58462222222215,468.58462222222215,175.2,2.427836460007801,0.37035068354196354,0.37035068354196354
14,-200.0,-1.299281e-05,391.4620444444444,391.4620444444444,144.6,2.4480440163879487,0.4161349781020573,0.4161349781020573
15,-150.0,-1.072866e-05,306.97761777777777,306.97761777777777,115.84,2.4118442203446464,0.4033698055135009,0.4033698055135009
16,-100.0,-8.726662e-06,223.14399999999998,223.14399999999998,86.72,2.404867286705582,0.4107187222418769,0.4107187222418769
