Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.935602e-05,1136.0528273777777,1136.0528273777777,460.04560000000004,2.9034656751944055,0.4359248734923009,0.4359248734923009
1,-800.0,-1.7045e-05,999.4630424888891,999.4630424888891,411.1736,2.8842289996273465,0.4278024589722671,0.4278024589722671
2,-700.0,-1.475142e-05,867.3763107555558,867.3763107555558,360.968,2.8758671370399185,0.4400365838987476,0.4400365838987476
3,-600.0,-1.267861e-05,743.1116586666668,743.1116586666668,311.41599999999994,2.9000131880159907,0.35873210834872316,0.35873210834872316
4,-500.0,-1.07946e-05,622.441896177778,622.441896177778,261.72880000000004,2.8914752157811323,0.4284053704328174,0.4284053704328174
5,-400.0,-9.368936e-06,505.29040035555573,505.29040035555573,212.62640000000002,2.8955944747755376,0.354120473160873,0.354120473160873
6,-300.0,-7.571593e-06,390.37350222222244,390.37350222222244,163.3872000000001,2.948230034461146,0.363299586699462,0.363299586699462
7,-200.0,-5.700065e-06,275.2622926222224,275.2622926222224,114.30560000000008,2.925157664721091,0.35889985303268146,0.35889985303268146
8,-100.0,-3.720789e-06,159.77068444444453,159.77068444444453,66.44080000000004,2.943720167323344,0.32770749321381104,0.32770749321381104
