Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-7.095192e-06,1994.9999419318815,1994.9999419318815,648.8844221105528,2.8060507265137495,0.8379245436565632,0.8379245436565632
1,-800.0,-6.677863e-06,1995.1166677833617,1995.1166677833617,641.7688442211055,2.2675197118637973,2.7560706072566368,2.7560706072566368
2,-700.0,-6.357947e-06,2017.9289335566725,2017.9289335566725,639.678391959799,1.7290191578993177,0.712138079809636,0.712138079809636
3,-600.0,-5.937041e-06,1989.0038994974877,1989.0038994974877,618.6532663316583,1.5528126420943562,1.2864557155491114,1.2864557155491114
4,-500.0,-5.50708e-06,1908.1685583472922,1908.1685583472922,574.7537688442212,1.4221063920072015,0.7071026161653348,0.7071026161653348
5,-400.0,-5.160006e-06,1723.5041518704631,1723.5041518704631,494.9145728643216,1.5974995901848983,0.6511878919636137,0.6511878919636137
6,-300.0,-4.626187e-06,1388.3065460636517,1388.3065460636517,383.59798994974875,1.4301215216547352,0.5972552623261275,0.5972552623261275
7,-200.0,-3.856282e-06,975.241701842546,975.241701842546,270.35175879396985,1.4503860195015383,0.5508396908133114,0.5508396908133114
8,-100.0,-2.694634e-06,550.8373333333332,550.8373333333332,151.47738693467338,1.455651906844273,0.47392832809835905,0.47392832809835905
