Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-6.105274e-06,2368.484395309882,2368.484395309882,639.3165829145729,1.6583545324112454,0.7147204049256758,0.7147204049256758
1,-850.0,-5.933916e-06,2268.9441340033495,2268.9441340033495,611.1356783919598,1.6114228798369334,0.9916891421709871,0.9916891421709871
2,-800.0,-5.676111e-06,2097.241496370742,2097.241496370742,567.6381909547739,1.9396343312863076,1.32429451212545,1.32429451212545
3,-750.0,-5.464592e-06,1989.197668341708,1989.197668341708,538.9748743718593,1.9509271335842362,0.6550783945516436,0.6550783945516436
4,-700.0,-5.180505e-06,1867.4265192629812,1867.4265192629812,508.50251256281405,1.8529862890381554,0.7717757418812744,0.7717757418812744
5,-650.0,-4.923429e-06,1746.071924064768,1746.071924064768,477.86934673366835,1.9738456809552747,0.750201108618916,0.750201108618916
6,-600.0,-4.736812e-06,1625.1505706309322,1625.1505706309322,448.2814070351759,1.9538541135060297,0.6702104522071386,0.6702104522071386
7,-550.0,-4.475638e-06,1493.4602077051923,1493.4602077051923,417.48743718592965,1.9062101367591273,0.6207802576481356,0.6207802576481356
8,-500.0,-4.200046e-06,1378.5880156337237,1378.5880156337237,388.4221105527638,1.8878514578088685,0.6189560450303383,0.6189560450303383
9,-450.0,-3.934606e-06,1244.8339653824676,1244.8339653824676,353.2462311557789,1.846163026898794,0.5836630612138536,0.5836630612138536
10,-400.0,-3.661567e-06,1124.760370742602,1124.760370742602,321.16582914572865,1.8238958112255965,0.5661154497940973,0.5661154497940973
11,-350.0,-3.356929e-06,1000.6573310999443,1000.6573310999443,287.8391959798995,1.8610056144870952,0.538106845835077,0.538106845835077
12,-300.0,-3.041439e-06,888.0645360134004,888.0645360134004,255.678391959799,1.782794086637965,0.5225978611382041,0.5225978611382041
13,-250.0,-2.780712e-06,764.4655455053042,764.4655455053042,218.29145728643215,1.7940432896143244,0.591482495774688,0.591482495774688
14,-200.0,-2.390571e-06,640.3039195979898,640.3039195979898,182.71356783919597,1.6997996152872794,0.5157165392068161,0.5157165392068161
15,-150.0,-2.035103e-06,512.6251166945839,512.6251166945839,143.63819095477388,1.6751135067505607,0.42522580842449564,0.42522580842449564
16,-100.0,-1.633115e-06,374.4277297599106,374.4277297599106,102.99497487437186,1.7183911062511494,0.4628893218231171,0.4628893218231171
