Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049912,1746.6216772752648,1746.6216772752648,568.7236180904523,2.319344015656138,2.2081885794211997,2.2081885794211997
1,-850.0,-2.686101e-05,1683.9856355555553,1683.9856355555553,549.4,2.42129193144568,0.6476174574546241,0.6476174574546241
2,-800.0,-2.602577e-05,1617.1957511111111,1617.1957511111111,527.52,2.390946493713832,0.6020972838337597,0.6020972838337597
3,-750.0,-2.484714e-05,1498.2372622222224,1498.2372622222224,491.4,2.7435757869549424,1.797057021688516,1.797057021688516
4,-700.0,-2.354313e-05,1351.3822755555555,1351.3822755555555,447.0,3.2953400019413874,1.1009700101274353,1.1009700101274353
5,-650.0,-2.269054e-05,1271.4452444444444,1271.4452444444444,421.44,3.0952841469915624,0.7970028978617332,0.7970028978617332
6,-600.0,-2.137477e-05,1167.9615111111111,1167.9615111111111,389.6,3.0611682995262917,0.743563192203596,0.743563192203596
7,-550.0,-2.022839e-05,1045.4588266666665,1045.4588266666665,352.6,3.2616894736044726,0.507744200163826,0.507744200163826
8,-500.0,-1.877683e-05,972.9303111111112,972.9303111111112,329.64,2.9544027827073838,1.6410810524773047,1.6410810524773047
9,-450.0,-1.764806e-05,913.6057955555553,913.6057955555553,310.88,2.3812811574060895,0.700468588303571,0.700468588303571
10,-400.0,-1.615523e-05,832.0722488888887,832.0722488888887,284.2,2.0395741990867227,0.5502109442750115,0.5502109442750115
11,-350.0,-1.474482e-05,741.5458133333331,741.5458133333331,255.08,1.9882503754697383,0.49182905648202674,0.49182905648202674
12,-300.0,-1.32915e-05,652.8792888888888,652.8792888888888,224.28,1.9777310855911578,0.45916876548824603,0.45916876548824603
13,-250.0,-1.178295e-05,558.7285688888887,558.7285688888887,192.48,1.9426647855808272,0.41627620061684845,0.41627620061684845
14,-200.0,-1.020049e-05,465.5707733333332,465.5707733333332,160.4,1.8890604366545114,0.460927412940475,0.460927412940475
15,-150.0,-9.037489e-06,369.3154844444444,369.3154844444444,127.88,1.9185949591521267,0.39374039772418506,0.39374039772418506
16,-100.0,-6.921128e-06,270.06378666666666,270.06378666666666,94.64,1.8959892170345038,0.332863666986951,0.332863666986951
