Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049863,2124.179618090452,2124.179618090452,687.5577889447236,2.40733801652245,0.6088819820524021,0.6088819820524021
1,-850.0,-9.487643e-06,2099.1517587939697,2099.1517587939697,673.0854271356784,2.440513365165557,0.7792721653181631,0.7792721653181631
2,-800.0,-9.058993e-06,2069.2584165270796,2069.2584165270796,657.1658291457286,2.2916520031377154,0.7296549243692064,0.7296549243692064
3,-750.0,-8.706131e-06,2030.92904522613,2030.92904522613,638.7939698492462,2.3250237730824788,0.7424103784698779,0.7424103784698779
4,-700.0,-8.461502e-06,1973.8132082635393,1973.8132082635393,612.1005025125628,2.3341585607151236,0.7943348741324444,0.7943348741324444
5,-650.0,-8.017139e-06,1902.2810407593524,1902.2810407593524,580.4221105527638,2.389987681204238,0.6421260529829247,0.6421260529829247
6,-600.0,-7.789619e-06,1810.4407906197655,1810.4407906197655,542.6331658291457,2.485038203827879,0.6582084872316742,0.6582084872316742
7,-550.0,-7.428258e-06,1719.4444935790061,1719.4444935790061,506.1708542713568,2.3613624730100873,0.6224950773690037,0.6224950773690037
8,-500.0,-7.020401e-06,1608.3486945840314,1608.3486945840314,468.14070351758795,2.3012448366849143,0.6213196195551798,0.6213196195551798
9,-450.0,-6.646995e-06,1476.4472317141262,1476.4472317141262,427.33668341708545,2.2428679257381168,0.5744654297794969,0.5744654297794969
10,-400.0,-6.192021e-06,1336.5329223897263,1336.5329223897263,384.7638190954774,2.1536178243233928,0.5267127846022306,0.5267127846022306
11,-350.0,-5.788442e-06,1191.5927191513124,1191.5927191513124,343.2361809045226,2.226795795217596,0.5594663163410173,0.5594663163410173
12,-300.0,-5.334071e-06,1044.5443573422667,1044.5443573422667,301.22613065326635,2.2177547241633886,0.6066365186815054,0.6066365186815054
13,-250.0,-4.752365e-06,879.7343696259073,879.7343696259073,252.10050251256283,2.6879182504990844,0.8177471118862754,0.8177471118862754
14,-200.0,-4.158112e-06,725.3789480737018,725.3789480737018,206.79396984924622,2.823026268737997,0.5123577229584924,0.5123577229584924
15,-150.0,-3.544854e-06,584.3353835845896,584.3353835845896,164.26130653266333,2.3730902747794675,0.7187173265667598,0.7187173265667598
16,-100.0,-2.779623e-06,434.585621440536,434.585621440536,120.04020100502512,2.0270300131881833,0.45725487609129273,0.45725487609129273
