Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-7.478212e-06,1167.9512763819093,1167.9512763819093,357.3065326633166,2.8429513415929315,0.6225423759609805,0.6225423759609805
1,-800.0,-6.853349e-06,1139.2502780569512,1139.2502780569512,347.49748743718595,2.907103465246094,0.6271438211016156,0.6271438211016156
2,-700.0,-6.296393e-06,1104.384410943607,1104.384410943607,337.96984924623115,2.9685954346835106,0.5793515867348883,0.5793515867348883
3,-600.0,-5.823381e-06,1080.9322166387492,1080.9322166387492,330.13065326633165,3.0012026944165835,0.6143630076881077,0.6143630076881077
4,-500.0,-5.375834e-06,1058.4943740926856,1058.4943740926856,320.84422110552765,3.028748540372454,0.5972684246123806,0.5972684246123806
5,-400.0,-4.969326e-06,1024.1658425460635,1024.1658425460635,307.9396984924623,3.028810998175616,0.6259012182193342,0.6259012182193342
6,-300.0,-4.627544e-06,971.7513076493577,971.7513076493577,288.964824120603,3.062187044401928,0.615659757384128,0.615659757384128
7,-200.0,-4.201167e-06,897.904544946957,897.904544946957,258.29145728643215,2.9812852303296555,0.551168757954007,0.551168757954007
8,-100.0,-3.671217e-06,649.5657666108319,649.5657666108319,167.79899497487438,2.9493995969379645,0.49180638355335415,0.49180638355335415
9,-90.0,-3.613051e-06,602.5739184812954,602.5739184812954,152.28140703517587,2.868332752712945,0.47119139563733214,0.47119139563733214
10,-70.0,-3.352272e-06,488.0479374651033,488.0479374651033,121.08542713567839,2.8280105561758995,0.4529382642615618,0.4529382642615618
11,-50.0,-2.883205e-06,368.84050474595205,368.84050474595205,94.67336683417085,2.702881638371745,0.49601269122593183,0.49601269122593183
