Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-6.736996e-06,1470.5969849246228,1470.5969849246228,425.32663316582915,2.566686731453889,1.0386317571958823,1.0386317571958823
1,-800.0,-6.106797e-06,1421.3251680625344,1421.3251680625344,411.97989949748745,2.707673663295988,1.1845026603494846,1.1845026603494846
2,-700.0,-5.616528e-06,1419.27522054718,1419.27522054718,408.88442211055275,2.3970994136478496,0.9150884005255607,0.9150884005255607
3,-600.0,-5.121682e-06,1401.1961496370739,1401.1961496370739,401.32663316582915,2.2773803858421284,0.918911395500137,0.918911395500137
4,-500.0,-4.765349e-06,1338.4396471245113,1338.4396471245113,383.356783919598,2.6761153073942494,0.920340546811759,0.920340546811759
5,-400.0,-4.461723e-06,1322.1251859296476,1322.1251859296476,373.90954773869345,2.2952857220691687,0.9040876229318897,0.9040876229318897
6,-300.0,-4.144685e-06,1259.9040357342265,1259.9040357342265,351.5175879396985,2.2517592252356002,0.7779818952324071,0.7779818952324071
7,-200.0,-3.773954e-06,1148.2767437185928,1148.2767437185928,312.24120603015075,2.582265417993838,1.1760646426722803,1.1760646426722803
8,-125.0,-3.503248e-06,941.7051300949191,941.7051300949191,240.96482412060303,3.0123240667738718,0.9475556326471632,0.9475556326471632
9,-100.0,-3.318815e-06,787.7511468453376,787.7511468453376,193.84924623115577,3.582547332588468,0.742761392896102,0.742761392896102
10,-75.0,-3.065314e-06,636.8378782802902,636.8378782802902,150.03015075376885,3.330590897685012,0.5714940446438626,0.5714940446438626
11,-50.0,-2.606391e-06,445.58597431602453,445.58597431602453,103.75879396984925,3.3576978056256914,0.5481867215073876,0.5481867215073876
12,-25.0,-1.862755e-06,257.8360245672808,257.8360245672808,60.18090452261306,3.3494236461141536,0.4366158644850095,0.4366158644850095
