Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.392687e-05,2548.7656334222224,2548.7656334222224,792.9088000000002,3.4933969508598004,0.6439633621737181,0.6439633621737181
1,-800.0,-1.30741e-05,2369.941910755556,2369.941910755556,743.0496,3.4887724699727145,0.6252661610914833,0.6252661610914833
2,-700.0,-1.226894e-05,2116.4552192,2116.4552192,675.4424,3.5081451097822187,0.5850859377736626,0.5850859377736626
3,-600.0,-1.132685e-05,1813.9492138666665,1813.9492138666665,596.5672,3.4646270737523523,0.5516933364466905,0.5516933364466905
4,-500.0,-1.01731e-05,1517.9523132444447,1517.9523132444447,516.64,3.4754129583108635,0.5474987524807704,0.5474987524807704
5,-400.0,-9.300857e-06,1239.3809731555555,1239.3809731555555,434.6304,3.4582856505942625,0.4432452173669991,0.4432452173669991
6,-300.0,-7.86924e-06,971.3869258666667,971.3869258666667,347.33039999999994,3.482074014172844,0.45543280079186216,0.45543280079186216
7,-200.0,-6.211976e-06,704.6913027555556,704.6913027555556,253.98160000000004,3.4536765789060153,0.3979231322498355,0.3979231322498355
8,-150.0,-5.240545e-06,564.8559445333336,564.8559445333336,203.56160000000003,3.462317392627212,0.41068996337383307,0.41068996337383307
9,-140.0,-5.048338e-06,534.9865429333336,534.9865429333336,192.69600000000005,3.5123811993574963,0.38758451671696076,0.38758451671696076
10,-130.0,-4.886296e-06,508.19761066666695,508.19761066666695,183.13440000000006,3.5104425597541598,0.37270934794136845,0.37270934794136845
11,-120.0,-4.67102e-06,479.7433006222225,479.7433006222225,172.06640000000007,3.5271160871688703,0.38203332291767544,0.38203332291767544
12,-110.0,-4.447891e-06,449.7331210666669,449.7331210666669,161.2888000000001,3.4943902935101256,0.40431448876971987,0.40431448876971987
13,-100.0,-4.211935e-06,418.20836480000025,418.20836480000025,150.23680000000007,3.5049793541569785,0.40039803857102024,0.40039803857102024
14,-90.0,-4.000526e-06,386.1375751111113,386.1375751111113,138.3304000000001,3.482125289950605,0.36098020173256057,0.36098020173256057
15,-80.0,-3.796174e-06,353.6980295111114,353.6980295111114,126.7880000000001,3.4976378236464787,0.3805886218776387,0.3805886218776387
16,-70.0,-3.538604e-06,322.7429184000002,322.7429184000002,115.33280000000006,3.511092492822648,0.3474216499579728,0.3474216499579728
17,-60.0,-3.267466e-06,288.1399203555557,288.1399203555557,103.58800000000006,3.497191096820984,0.3928249539935061,0.3928249539935061
18,-50.0,-2.991348e-06,252.77005297777796,252.77005297777796,90.92320000000005,3.5269035840157605,0.3877973758161856,0.3877973758161856
19,-40.0,-2.68472e-06,215.44514240000012,215.44514240000012,77.84880000000004,3.5156913028181407,0.35588114115406594,0.35588114115406594
20,-30.0,-2.371715e-06,177.85410240000007,177.85410240000007,64.80000000000004,3.5069306166567435,0.40536543165257705,0.40536543165257705
21,-20.0,-2.063863e-06,135.77651768888896,135.77651768888896,50.694400000000044,3.520127392262677,0.3812906338424799,0.3812906338424799
22,-10.0,-1.481837e-06,83.8498122666667,83.8498122666667,33.45360000000002,3.523827102808663,0.3411858816305272,0.3411858816305272
