Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-9.520795e-05,871.8919100444447,871.8919100444447,280.61199999999997,4.392590141311914,0.6818879083016502,0.6818879083016502
1,-800.0,-7.67825e-05,774.9369674666669,774.9369674666669,250.96800000000002,4.328895001544852,0.6489216681973256,0.6489216681973256
2,-700.0,-6.339907e-05,687.0895925333336,687.0895925333336,221.90880000000004,4.156445528701979,0.6841027546640039,0.6841027546640039
3,-600.0,-5.295043e-05,590.3163310222225,590.3163310222225,191.78480000000002,4.089685786931816,0.6589797259002145,0.6589797259002145
4,-500.0,-4.400899e-05,481.5007420444447,481.5007420444447,159.3944000000001,4.055995308373843,0.6917089325431616,0.6917089325431616
5,-400.0,-3.59547e-05,388.6670403555558,388.6670403555558,129.5720000000001,3.8525335269888106,0.7057147550620718,0.7057147550620718
6,-300.0,-2.865158e-05,301.77523768888904,301.77523768888904,101.52000000000005,3.772062741198217,0.546563882285978,0.546563882285978
7,-200.0,-2.169504e-05,213.77307164444457,213.77307164444457,73.47600000000006,3.744849468168182,0.5862849254008838,0.5862849254008838
8,-100.0,-1.432948e-05,122.01135111111117,122.01135111111117,44.571200000000026,3.6541439169831147,0.5775404658692584,0.5775404658692584
