Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049981,863.5351999999998,863.5351999999998,254.84,2.4740138327108125,0.48966502836122333,0.48966502836122333
1,-850.0,-0.0001006595,842.051591111111,842.051591111111,248.56,2.5032369760022104,0.5090383215436721,0.5090383215436721
2,-800.0,-8.950721e-05,794.7231644444444,794.7231644444444,233.84,2.5151251693074745,0.5120587966239809,0.5120587966239809
3,-750.0,-8.077953e-05,746.2796799999998,746.2796799999998,222.16,2.4849345173576616,0.46476591957672536,0.46476591957672536
4,-700.0,-7.40676e-05,697.1340088888887,697.1340088888887,207.36,2.4657817832219333,0.4386255770016159,0.4386255770016159
5,-650.0,-6.679522e-05,649.9128177777777,649.9128177777777,192.2,2.4744003288987657,0.4473222158578746,0.4473222158578746
6,-600.0,-6.092136e-05,597.4403377777776,597.4403377777776,177.04,2.446046535600046,0.41523936614921125,0.41523936614921125
7,-550.0,-5.594404e-05,546.949262222222,546.949262222222,162.32,2.48954598468808,0.47858499433224805,0.47858499433224805
8,-500.0,-5.096993e-05,494.9068266666666,494.9068266666666,147.36,2.568559561743162,0.48042006952249505,0.48042006952249505
9,-450.0,-4.625901e-05,439.95050666666646,439.95050666666646,131.88,2.586262511381584,0.48220294482717413,0.48220294482717413
10,-400.0,-4.143086e-05,389.70638222222215,389.70638222222215,118.64,2.6426315354393934,0.5036376602280649,0.5036376602280649
11,-350.0,-3.723428e-05,345.27640888888885,345.27640888888885,104.04,2.688813001683957,0.36424728303722437,0.36424728303722437
12,-300.0,-3.325295e-05,301.3144,301.3144,91.0,2.7275023169355674,0.4373999542752601,0.4373999542752601
13,-250.0,-2.923266e-05,257.85861333333327,257.85861333333327,79.36,2.660928743461158,0.4375840435847719,0.4375840435847719
14,-200.0,-2.527897e-05,213.56543999999997,213.56543999999997,65.2,2.5776626794227537,0.4972699098075407,0.4972699098075407
15,-150.0,-2.135048e-05,170.3175822222222,170.3175822222222,53.96,2.64339497382709,0.3996208763315551,0.3996208763315551
16,-100.0,-1.672313e-05,126.31020444444441,126.31020444444441,39.8,2.652065014192935,0.4286683977155297,0.4286683977155297
