Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.358952e-07,3651.2343946666665,3651.2343946666665,983.1472,3.6989049438989383,0.8009647129098265,0.8009647129098265
1,-875.0,-1.211684e-07,3657.4900348444444,3657.4900348444444,980.8008,3.702323572658356,0.7981143004625832,0.7981143004625832
2,-850.0,-1.215718e-07,3665.158011377778,3665.158011377778,979.1536000000001,3.7234241649214495,0.7837443207544648,0.7837443207544648
3,-825.0,-9.922652e-08,3672.990265244445,3672.990265244445,977.4055999999999,3.7123326870364832,0.8292887846727436,0.8292887846727436
4,-800.0,-1.032151e-07,3679.327967288889,3679.327967288889,975.1680000000001,3.7249654934810734,0.7604188474465898,0.7604188474465898
5,-775.0,-1.137969e-07,3685.2722723555553,3685.2722723555553,972.436,3.7347178746512455,0.8137297353113716,0.8137297353113716
6,-750.0,-9.644963e-08,3691.440603733334,3691.440603733334,969.6216000000001,3.701986808884597,0.7623446725779585,0.7623446725779585
7,-725.0,-9.645716e-08,3696.6796145777776,3696.6796145777776,966.0568000000002,3.726500329539007,0.8123708253739341,0.8123708253739341
8,-700.0,-1.07631e-07,3703.6285461333337,3703.6285461333337,962.7112000000002,3.725997548421691,0.7612411960686274,0.7612411960686274
9,-675.0,-9.876807e-08,3710.8502076444447,3710.8502076444447,959.0016000000002,3.7100113531595618,0.8299407726692819,0.8299407726692819
10,-650.0,-9.693083e-08,3716.691158755557,3716.691158755557,954.8216000000002,3.734101567105766,0.9194411001472579,0.9194411001472579
11,-625.0,-9.577737e-08,3725.2560256,3725.2560256,950.6976000000002,3.721730203225377,0.8803854299930226,0.8803854299930226
12,-600.0,-9.795581e-08,3732.695578311111,3732.695578311111,946.2792000000003,3.7452010330231986,0.8768892337395402,0.8768892337395402
13,-575.0,-7.720639e-08,3740.038254933334,3740.038254933334,940.6240000000003,3.720408061346677,0.8569153501019379,0.8569153501019379
14,-550.0,-8.711728e-08,3747.6585191111117,3747.6585191111117,934.9368000000002,3.734004181724467,0.8866146280256884,0.8866146280256884
15,-525.0,-1.075117e-07,3756.1809454222234,3756.1809454222234,928.4280000000003,3.7291291052780817,0.969196839152913,0.969196839152913
16,-500.0,-1.015444e-07,3766.561461688889,3766.561461688889,921.2536000000001,3.69834372009691,0.9489351641032625,0.9489351641032625
17,-475.0,-1.053134e-07,3779.5955175111117,3779.5955175111117,913.3016000000003,3.70208050930858,0.8727413987293174,0.8727413987293174
18,-450.0,-9.351418e-08,3794.008209777778,3794.008209777778,904.0032000000003,3.6510608580838673,1.0609277052276822,1.0609277052276822
19,-425.0,-1.045998e-07,3807.29893048889,3807.29893048889,893.5192000000003,3.6452054723464764,0.885619036849774,0.885619036849774
20,-400.0,-1.083098e-07,3825.169094755556,3825.169094755556,881.9568000000004,3.6654878733814105,0.9508531806387832,0.9508531806387832
21,-375.0,-8.524268e-08,3842.262641066667,3842.262641066667,869.3056000000003,3.617984289481277,0.8836594381935192,0.8836594381935192
22,-350.0,-9.87206e-08,3861.154863644445,3861.154863644445,854.9600000000003,3.625119401269665,1.0496726808372243,1.0496726808372243
23,-325.0,-1.006826e-07,3877.674990222223,3877.674990222223,838.2856000000003,3.608658859171444,1.1071099107857367,1.1071099107857367
24,-300.0,-1.007283e-07,3893.175900088889,3893.175900088889,818.4544000000003,3.576336435078381,1.1078016284492787,1.1078016284492787
25,-275.0,-9.60725e-08,3904.752090311111,3904.752090311111,794.9920000000003,3.522056030973043,1.029025587709069,1.029025587709069
26,-250.0,-1.007556e-07,3902.4875089777784,3902.4875089777784,766.8216,3.561156249848089,1.1012233247215197,1.1012233247215197
27,-225.0,-1.027223e-07,3856.377924622222,3856.377924622222,729.9880000000002,3.5047952525914634,1.1393067251041347,1.1393067251041347
28,-200.0,-9.234307e-08,3802.771389866667,3802.771389866667,684.5496,3.5395151651917276,1.0930262135856037,1.0930262135856037
29,-175.0,-9.224568e-08,3671.9824359111103,3671.9824359111103,630.7448,3.510537384627764,1.113940867185185,1.113940867185185
30,-150.0,-8.521052e-08,3410.671806933333,3410.671806933333,571.4144,3.5287632064128838,1.0498534537984245,1.0498534537984245
31,-125.0,-7.297959e-08,3086.4896128,3086.4896128,504.6336,3.478777641158203,0.9657589174281569,0.9657589174281569
32,-100.0,-8.880669e-08,2716.8484846222227,2716.8484846222227,431.12480000000005,3.475438521959638,0.9583038105345896,0.9583038105345896
33,-75.0,-7.730267e-08,2283.2157621333336,2283.2157621333336,347.08799999999997,3.4673809841242815,0.8352066373253498,0.8352066373253498
34,-50.0,-6.828625e-08,1754.1765447111115,1754.1765447111115,251.82160000000005,3.434459350184413,0.7028285894642582,0.7028285894642582
35,-25.0,-7.0268e-08,1039.0052384000007,1039.0052384000007,136.89520000000007,3.305312438255859,0.47635945093729537,0.47635945093729537
