time,voltage,current
0.2964334487915039,3.052206e-06,5.396899e-08
0.46868300437927246,7.09825e-06,5.013787e-08
0.7299313545227051,-4.999289,-2.602296e-05
0.905956506729126,-9.999662,-2.508101e-05
1.8144433498382568,-9.99966,-2.723834e-06
2.06398344039917,-14.99981,-1.904765e-05
2.316246509552002,-14.99985,-3.308473e-06
2.56528902053833,-19.99977,-2.038519e-05
2.8146603107452393,-19.99985,-3.75688e-06
3.757657051086426,-24.991,-2.10847e-05
3.935612916946411,-29.98847,-2.709743e-05
4.1806604862213135,-29.99684,-4.524874e-06
4.4306604862213135,-35.00181,-2.321114e-05
4.676879405975342,-35.01149,-4.835404e-06
4.928332567214966,-39.99852,-2.385616e-05
5.842140436172485,-40.00678,-5.106017e-06
6.090660810470581,-44.99574,-2.449845e-05
6.3441667556762695,-45.00606,-5.390269e-06
6.593036890029907,-49.99271,-2.51553e-05
6.84456729888916,-49.9991,-5.656948e-06
7.736458778381348,-55.01189,-2.591004e-05
7.913931846618652,-60.009,-2.86203e-05
8.159489870071411,-60.01405,-6.168612e-06
8.408541917800903,-65.00236,-2.690823e-05
8.653766870498657,-65.00822,-6.365546e-06
8.903048515319824,-69.99889,-2.735831e-05
9.857050895690918,-70.00766,-6.611833e-06
10.107141017913818,-74.99712,-2.781201e-05
10.360567569732666,-75.00253,-6.838466e-06
10.609715223312378,-80.01035,-2.847085e-05
10.862735509872437,-80.01469,-7.029837e-06
11.7561616897583,-85.00291,-2.874866e-05
11.93461298942566,-89.99648,-2.952108e-05
12.18061089515686,-90.00461,-7.457724e-06
12.431005239486694,-94.99271,-2.966151e-05
12.676799297332764,-95.00116,-7.636824e-06
12.931160926818848,-99.98976,-3.001017e-05
13.755701303482056,-105.0014,-3.014459e-05
13.932481288909912,-109.9947,-3.004895e-05
14.179932355880737,-110.0024,-8.247363e-06
14.431108236312866,-114.9882,-3.11697e-05
14.676149845123291,-114.9963,-8.404666e-06
14.928356409072876,-119.9827,-3.155329e-05
15.796177864074707,-124.9784,-3.053079e-05
15.980723857879639,-129.9924,-3.042366e-05
16.225658416748047,-130.0002,-8.950967e-06
16.476521253585815,-134.9866,-3.256449e-05
16.722504138946533,-134.9957,-9.120221e-06
16.97457981109619,-139.9798,-3.290332e-05
17.940592050552368,-144.9817,-9.396391e-06
18.191328525543213,-149.9874,-3.344521e-05
18.44485902786255,-149.9962,-9.591975e-06
